lemma_id	lemma	upos	grammar	meaning
57385	hotrāvid	ADJ	adj	knowing invocation
169035	hrasvabadarī	NOUN	f	a kind of plant
57263	hrasvagavedhukā	NOUN	f	Uraria Lagopodioides
209035	hrasvagrīva	NOUN	m	[rel.] name of Śiva
57291	hrasvairaṇḍa	NOUN	m	red Ricinus
57260	hrasvakarṇa	NOUN	m	name of a Rākṣasa
170438	hrasvakumbha	NOUN	m	white Kuśa-grass
57282	hrasvamūla	NOUN	m	the red sugar-cane
57283	hrasvamūlaka	NOUN	m	the red sugar-cane
57273	hrasvaparṇa	NOUN	m	Ficus Infectoria
57272	hrasvapattrikā	NOUN	f	the small Pippala tree
57276	hrasvaphala	NOUN	m	the date tree; a kind of cocoa-nut tree
57277	hrasvaphalā	NOUN	f	
57275	hrasvaplakṣa	NOUN	m	a species of small Plakṣa tree
210626	hrasvapuṣpaphala	NOUN	m	[bot.] a kind of plant
57266	hrasvataṇḍula	NOUN	m	a kind of rice
57286	hrasvaśigruka	NOUN	m	a species of Moringa
57315	hrīdeva	NOUN	m	name of a Buddhist deity
169896	hrīṃkārī	NOUN	f	
218193	hulahula	NOUN	m	name of a teacher
110399	hutabhakṣa	NOUN	m	name of Agni or fire
110402	hutabhojana	NOUN	m	
173146	hutāgnika	ADJ	adj	
206951	hutāśaveśa	NOUN	m	= Agniveśa
110416	hutāśin	ADJ	adj	feeding on oblations
177097	huḍahuḍa	NOUN	m	a kind of weapon
57371	hvalana	ADJ	adj	stumbling; staggering
109753	hānikṛt	ADJ	adj	causing loss; prejudicial; destructive
208946	hārakuṇḍa	NOUN	n	name of a Tīrtha at Śrīśaila
208945	hārapura	NOUN	n	name of a Tīrtha at Śrīśaila
207285	hāridrameha	NOUN	m	[medic.] a kind of prameha
109467	hāsaka	NOUN	m	one who causes laughter; a buffoon; jester; a laugher
167003	hāsyaphala	NOUN	m	Asteracantha longifolia
109478	hāsyatara	ADJ	adj	more ridiculous
208921	hīnadāsa	NOUN	m	a good name for a Śūdra
209919	hīnatama	ADJ	adj	totally deficient of
204513	hīrakāsīsa	NOUN	n	[min.] a kind of kāsīsa
169897	hūṃkārī	NOUN	f	
207570	hṛdayacara	NOUN	m	a kind of worm/parasite
110614	hṛdayadrava	NOUN	m	too rapid throbbing of the heart
174159	hṛdayadīpana	NOUN	m	
110593	hṛdayagraha	NOUN	m	seizure or spasm of the heart
110648	hṛdayasaṃdhi	NOUN	m	a place of juncture of the heart
110688	hṛdayeśaya	ADJ	adj	lying or being in the heart; inward (as anger)
110658	hṛdayākāśa	NOUN	m	the hollow or cavity of the heart
110545	hṛddhātrī	NOUN	f	a particular medicament
110543	hṛddrava	NOUN	m	too rapid throbbing of the heart; too quick pulsation
110539	hṛddāha	NOUN	m	heart-burning
110536	hṛdgrantha	NOUN	m	= -vraṇa
209622	hṛdguhā	NOUN	f	[rel.] name of Devī
221911	hṛdiyat	ADJ	adj	
203861	hṛdrogapratiṣedha	NOUN	m	name of Suśrutasaṃhitā, Utt. 43
110556	hṛdvraṇa	NOUN	m	a heart-wound; heart-sore; [med.] a kind of disease
110706	hṛdyatama	ADJ	adj	most pleasant or dear to the heart
110513	hṛtaśiṣṭa	ADJ	adj	spared from pillage
110568	hṛtpati	NOUN	m	the lord of hearts
110571	hṛtpīḍana	NOUN	n	oppression of the heart
203197	ibhakesara	NOUN	m	a kind of plant ??
204078	ibhakṛṣṇā	NOUN	f	= gajapippalī
211281	ibhamūlaka	NOUN	m	[bot.] = guṇṭha
205723	ibhapippalī	NOUN	f	[bot.] = gajapippalī
173554	ibhaśuṇḍī	NOUN	f	Heliotropium Indicum
221482	icchāpay	VERB	10. P.	
63870	icchāvasu	NOUN	m	name of Kuvera
220045	idampratyaya	NOUN	m	
63707	idhmavat	ADJ	adj	furnished or provided with fuel
63966	ihabhojana	ADJ	adj	whose goods and gifts come hither
63963	ihacitta	ADJ	adj	one whose intentions or thoughts are in this world or place
63221	ikṣugandha	NOUN	m	Saccharum Spontaneum; a kind of Asteracantha Longifolia
169072	ikṣukusuma	NOUN	m	Saccharum Spontaneum
202993	ikṣumehin	ADJ	adj	suffering from ikṣumeha
63241	ikṣumūla	NOUN	n	a kind of sugar-cane; the root of sugar-cane
63229	ikṣunetra	NOUN	n	a kind of sugar-cane
174479	ikṣupattraka	NOUN	m	a kind of grain
173834	ikṣupuṅkhikā	NOUN	f	a kind of plant
63247	ikṣuvallarī	NOUN	f	Batatas Paniculata
63249	ikṣuvāṭikā	NOUN	f	Saccharum Officinarum (the common yellow cane)
63250	ikṣuvāṭī	NOUN	f	Saccharum Officinarum (the common yellow cane)
63244	ikṣuyoni	NOUN	m	Saccharum Officinarum
168278	indirāvat	ADJ	adj	
63553	indrabhūti	NOUN	m	name of one of the eleven Gaṇādhipas of the Jainas
63548	indrabāhu	NOUN	m	Indra's arms; name of a Ṛṣi
63549	indrabīja	NOUN	n	
63487	indracandana	NOUN	n	= hari-candana
63519	indradru	NOUN	m	the trees Terminalia Arjuna and Wrightia Antidysenterica
208777	indrajaya	NOUN	m	name of a being accompanying Gaṇeśa
201509	indrajihva	NOUN	m	name of a Rākṣasa
63497	indrajālin	NOUN	m	a juggler; sorcerer; name of a Bodhisattva
63494	indrajānu	NOUN	m	name of a monkey
63467	indrakarman	NOUN	m	name of Viṣṇu
63475	indraketu	NOUN	m	name of a man
63476	indrakośa	NOUN	m	a platform
63477	indrakoṣa	NOUN	m	a platform
172920	indrakānta	NOUN	m	the moon-stone; a pillar whose section is hexagonal
63473	indrakūṭa	NOUN	m	name of a mountain
63474	indrakṛṣṭa	ADJ	adj	growing in a wild state
63558	indramaha	NOUN	m	a festival in honour of Indra
209275	indramātṛ	NOUN	f	[rel.] name of a Śakti of Śiva
217844	indranandana	NOUN	m	name of Arjuna
213559	indranīlaparīkṣaṇa	NOUN	n	name of Garuḍapurāna, 1.72
226505	indranīlikā	NOUN	f	
63531	indraparvata	NOUN	m	name of a mountain
63530	indraparṇī	NOUN	f	name of a plant
175744	indraphenā	NOUN	f	name of a river
63540	indrapuṣpa	NOUN	mfn	the medicinal plant Methonica Superba
63541	indrapuṣpī	NOUN	f	the medicinal plant Methonica Superba
63535	indrapālita	NOUN	m	name of a king; name of a Vaiśya
172874	indraratna	NOUN	n	a pearl
63619	indrasthāna	NOUN	n	the place of Indra's banner
63611	indrasurasa	NOUN	m	a shrub (the leaves of which are used in discutient applications); Vitex Negundo
63510	indratoyā	NOUN	f	name of a river
207207	indratīrthamāhātmyavarṇana	NOUN	n	name of SkPur, Revākhaṇḍa, 118
175519	indravadhū	NOUN	f	a kind of insect
63574	indravajra	NOUN	n	name of a Sāman
203990	indravallikā	NOUN	f	= indravallī
205479	indravaṭī	NOUN	f	[alchemy] name of an alchemical preparation
63587	indravāha	NOUN	m	name of a man; name of a Gandharva
168819	indravṛkṣaka	NOUN	m	
63601	indraśaila	NOUN	m	name of a mountain
213615	indriyanigraha	NOUN	m	[rel.] name of a Tīrtha
63686	indriyasvāpa	NOUN	m	sleep of the senses; unconsciousness; insensibility; the end of the world
63632	indrābrahmaṇaspati	NOUN	m	Indra and Brahmaṇaspati
63624	indrākutsa	NOUN	m	Indra and Kutsa
63634	indrāmarut	NOUN	m	Indra and the Maruts
63637	indrāyudha	NOUN	m	a horse marked with black about the eyes
205490	indudhara	NOUN	m	[alchemy] name of an alchemical preparation
63417	indukalikā	NOUN	f	the plant Pandanus Odoratissimus
63416	indukalā	NOUN	f	a digit of the moon; name of several plants; Cocculus Cordifolius; Sarcostema Viminale; Ligusticum Ajowan
63413	indukamala	NOUN	n	the blossom of the white lotus
63419	indukāntā	NOUN	f	night
63422	indukṣaya	NOUN	m	wane of the moon; new moon
63450	indulohaka	NOUN	n	silver
63430	indupuṣpikā	NOUN	f	the plant Methonica Superba
63445	induratna	NOUN	n	a pearl
63447	indurekhā	NOUN	f	a digit of the moon; Vernonia anthelminthica Willd.
175452	indurājī	NOUN	f	= somarājī (a kind of plant)
63455	induvrata	NOUN	n	a religious observance depending on the age of the moon
63454	induvāra	NOUN	m	(astrol. term)
63457	induśapharī	NOUN	f	Bauhinia Tomentosa
63340	ititha	ADJ	adj	Ved. such a one; such
220079	iñjaka	ADJ	adj	
223765	iḍasūna	NOUN	n	a wooden plank for cutting the organs (of a sacrificial animal)
63301	iḍājāta	NOUN	m	a species of Agallochum; a kind of Guggulu
201352	iṅgālaka	NOUN	n	= iṃgāla; charcoal
63910	iṣavat	ADJ	adj	vigorous
63837	iṣubhṛt	ADJ	adj	carrying arrows; an archer
63875	iṣudhyā	NOUN	f	imploring; request
63826	iṣukṛt	NOUN	m	an arrow-maker
165889	iṣupuṅkhikā	NOUN	f	Name einer Pflanze
63843	iṣusāhva	NOUN	m	name of a plant
221246	iṣuvat	ADJ	adj	armed with an arrow
212759	iṣvāsatama	NOUN	m	an excellent archer
63820	iṣīkatūla	NOUN	n	the point or upper part of a reed
63938	iṣṭakāpaśu	NOUN	m	sacrificing an animal during the preparation of bricks
63888	iṣṭatara	ADJ	adj	more desired; more dear; dearer
213741	iṣṭibha	NOUN	m	name of a man
206989	iṣṭikāmūṣā	NOUN	f	[alchemy] a kind of crucible
224086	iṣṭāsukṛta	NOUN	n	
63901	iṣṭāvat	ADJ	adj	possessing a desired object (?); having sacrificed
63292	iṭasūna	NOUN	n	a texture formed of reed; a mat
218595	jagatkarmasākṣin	NOUN	m	the sun
211448	jagatparāyaṇa	NOUN	m	[rel.] name of Viṣṇu
52911	jagatpitṛ	NOUN	m	Śiva; name of Viṣṇu
206828	jagatsaṃharaṇavarṇana	NOUN	n	name of SkPur, Revākhaṇḍa 17
209619	jagatsaṃpūraṇī	NOUN	f	[rel.] name of Devī
52908	jagattritaya	NOUN	n	the three worlds
168567	jagattrātṛ	NOUN	m	name of Viṣṇu
212324	jagattuṇḍa	NOUN	m	name of a people
52928	jagatīcara	NOUN	m	man
52931	jagatīdhara	NOUN	m	a mountain; name of a Bodhisattva
53009	jaghanakūpaka	NOUN	m	
87284	jaghanyaprabhava	ADJ	adj	of lowest origin
88458	jahnutanayā	NOUN	f	Gaṅgā
204581	jalabandhurasa	NOUN	m	[alchemy] a kind of alchemical preparation
88176	jalabhṛt	NOUN	m	cloud
205137	jalabimbī	NOUN	f	a kind of plant
88169	jalabindu	NOUN	m	a drop of water; name of a Tirtha
88168	jalabiḍāla	NOUN	m	
88173	jalabrahmī	NOUN	f	Hingcha repens
173920	jalacakorī	NOUN	f	
202755	jalagaṇḍa	NOUN	m	a kind of plant; = jalagaṇḍīraka
88033	jalakalka	NOUN	m	mud
88034	jalakalmaṣa	NOUN	m	a poisonous fluid
174000	jalakanda	NOUN	m	a kind of plant
174819	jalakapotaka	NOUN	m	a kind of bird
206879	jalakoṣṭhaka	NOUN	m	[medic.] eine gro￟e Badewanne
174859	jalakukkuṭaka	NOUN	m	a water-fowl
88044	jalakukkuṭī	NOUN	f	the black-headed gull
88050	jalakumbhikā	NOUN	f	a jar filled with water; a kind of plant
88035	jalakāka	NOUN	m	the diver bird
88041	jalakāmukā	NOUN	f	the plant kuṭumbinī
206250	jalakāmā	NOUN	f	[bot.] name of a plant
204591	jalakānti	NOUN	m	a kind of gem
88040	jalakāntāra	NOUN	m	Varuṇa
207749	jalakūrmaka	NOUN	n	[medicine] a kind of disease
206741	jalakūrmayantra	NOUN	n	[alchemy] = jalakacchapayantra
174293	jalamañjarī	NOUN	f	a kind of alchemical preparation
209287	jalamātṛ	NOUN	f	[rel.] name of a Śakti of Śiva
173916	jalamūlaka	NOUN	m	a kind of plant
88124	jalanirgama	NOUN	m	a water-course; drain
205250	jalanīlaka	NOUN	n	[gemm.] = jalanīla
169011	jalanūpura	NOUN	m	a kind of plant
88164	jalaphala	NOUN	n	the nut of Trapa bispinosa
88148	jalapūra	NOUN	m	a full bed (of a river); name of a mythic hero
174430	jalaruhā	NOUN	f	a kind of rice
174869	jalasarpa	NOUN	m	a kind of bird
206715	jalasaṃtrāsa	NOUN	m	[medic.] eine Art Tollwut
88270	jalastambha	NOUN	m	solidification of water (magical faculty)
88271	jalastambhana	NOUN	n	solidification of water (magical faculty)
174860	jalasthita	NOUN	m	a water-fowl
88273	jalasthā	NOUN	f	a kind of grass
88274	jalasthāna	NOUN	n	a reservoir; pond; lake
216627	jalauda	NOUN	m	name of a village
88220	jalavallī	NOUN	f	Trapa bispinosa
88216	jalavat	ADJ	adj	abounding in water
88228	jalavāsa	NOUN	m	abiding in water (kind of religious austerity); a kind of bulbous plant
88229	jalavāsa	NOUN	n	
88230	jalavāsā	NOUN	f	a kind of grass
88248	jalaśayyā	NOUN	f	lying in water (kind of religious austerity)
169116	jalaśoṣaka	NOUN	m	a kind of plant
208261	jalaśāyin	NOUN	n	name of a Tīrtha at the Narmadā
88255	jalaśūka	NOUN	m	name of an animalcule living in mud; [bot.] Vallisneria spiralis
88398	jalpaka	NOUN	m	a disputant
87723	jambhabhedin	NOUN	m	Indra
205357	jambhakarin	NOUN	m	[bot.] = jambīra (?)
216964	jambunadī	NOUN	f	name of a river
209328	jambunāyikā	NOUN	f	[rel.] name of a Śakti of Śiva
205075	jambīravallikā	NOUN	f	[alchemy] a kind of siddhauṣadhī
87543	janakasaptarātra	NOUN	m	name of a Saptāha
87552	janana	NOUN	m	a progenitor; creator; begetter
87470	janapadin	NOUN	m	a king; the ruler of a populated locality
87468	janapati	NOUN	m	
87473	janapravāda	NOUN	m	rumour; report
169321	janarañjinī	NOUN	f	name of a Yakṣiṇī
216561	janavadvat	ADJ	adj	containing the word 'janavat' (?)
87492	janavat	ADJ	adj	crowded with people
87500	janaśruti	NOUN	f	rumour; news
226526	janaṅgama	ADJ	adj	
87528	janeṣṭa	NOUN	m	a kind of jasmine
218754	janidhā	NOUN	m	Brautf￼hrer
208137	janisuta	NOUN	m	name of Hanuman
167274	janiṣṭhā	NOUN	f	turmeric
87601	jantughna	NOUN	m	
210865	jantughātaka	NOUN	m	[bot.] a kind of plant
207791	jantuhanana	NOUN	n	[bot.] a kind of plant
166972	jantujit	NOUN	m	the citron tree
87598	jantukambu	NOUN	mn	a shell inhabited by an animal
87609	jantumārin	NOUN	m	the citron
87604	jantunāśana	NOUN	n	Asa foetida
87605	jantupādapa	NOUN	m	Mangifera sylvatica
87610	janturasa	NOUN	m	red lac
87683	janyayātrā	NOUN	f	bridal journey
87508	janācāra	NOUN	m	popular usage
87511	janādhinātha	NOUN	m	
209665	janānandā	NOUN	f	[rel.] name of Devī
87513	janānta	NOUN	m	a number of men; a region (deśa); Yama
87516	janāyana	ADJ	adj	leading to men (a path)
210041	janībhū	VERB	1.P.	
214630	japyaka	NOUN	n	[rel.] = japya
87934	jaraṇadruma	NOUN	m	Vatica robusta
217658	jarjaratara	ADJ	adj	quite torn
87970	jarābhīru	NOUN	m	the god of love
88441	jasvan	ADJ	adj	needy; hungry
210674	jatudruma	NOUN	m	[bot.] a kind of plant
87429	jatukṛṣṇā	NOUN	f	a kind of Oldenlandia (the lac insect forms its nest in this tree)
87436	jatumukha	NOUN	m	a kind of rice
175168	jatupattrikā	NOUN	f	a kind of plant
87438	jatuveśman	NOUN	n	
173830	jatuvṛkṣa	NOUN	m	a kind of plant
88433	javāpuṣpa	NOUN	m	
87814	jayadruma	NOUN	m	Vanda Roxburghii
201956	jayakṛṣṇadāsa	NOUN	m	name of a commentator of Nāḍīparīkṣā
87792	jayakṣetra	NOUN	n	name of a locality
87837	jayamati	NOUN	m	name of a Bodhisattva
87822	jayapatākā	NOUN	f	a flag of victory; a small banner presented to a victorious fighter
87831	jayapriyā	NOUN	f	name of one of the mothers attending on Skanda
206393	jayasundara	NOUN	m	[alchemy] name of an alchemical preparation
87850	jayavardhana	NOUN	m	name of a poet; name of Viṣṇu
87851	jayavarman	NOUN	m	name of a man
87847	jayavat	ADJ	adj	victorious
87856	jayavāhinī	NOUN	f	name of Indra's wife
168818	jayavṛkṣa	NOUN	m	
87865	jayaśrī	NOUN	f	goddess of victory; victory; (in music) name of a measure; name of a Nāga virgin; name of a woman
87889	jayāhvā	NOUN	f	
87880	jayārava	NOUN	m	
87313	jaṅghābandhu	NOUN	m	name of a man
174977	jaṭharaghna	NOUN	m	dropsy
165762	jaṭārudrā	NOUN	f	Name einer Schlingpflanze
87363	jaṭāvallī	NOUN	f	a kind of Valleriana
95470	jhakāra	NOUN	m	the sound jha
163691	jharapattrikā	NOUN	f	Name einer Pflanze
95480	jhañjhāvāta	NOUN	m	wind with rain
95533	jhaṣaketana	NOUN	m	"the god of love and ""the sea"""
200377	jhaṣaketu	NOUN	m	Kāma (the god of love)
207342	jhaṣanayana	NOUN	m	[bot.] = mīnākṣī
222342	jighatsutama	ADJ	adj	most desirous of consuming (grass)
89114	jihmayodhin	NOUN	m	Bhīma (who struck an unfair blow at Duryodhana)
89052	jinavaktra	NOUN	m	name of a Buddha
217879	jitanta	NOUN	m	(describes a mantra)
88950	jitavrata	NOUN	m	name of a son of Havirdhāna
88976	jitvan	NOUN	m	name of a man
88977	jitvara	ADJ	adj	overcoming
88978	jitvarī	NOUN	f	the city of Benares
88961	jitātman	NOUN	m	name of one of the Viśvedevās
217910	jiṣṇukarman	NOUN	m	name of a king
218559	jugupsāvat	ADJ	adj	disgusting
170488	jvalanadhvaja	NOUN	m	a form of Śiva
95440	jvalanā	NOUN	f	name of a daughter of Takṣaka and wife of Auceyu
211293	jvalanābha	NOUN	n	[bot.] a kind of śāliparṇī
216536	jvalina	ADJ	adj	burning (?)
215376	jvaliti	NOUN	m	[gramm.] root jval
207561	jvaracikitsika	ADJ	adj	relating to/healing fever
174199	jvaragajahari	NOUN	m	name of an alchemical preparation
95404	jvaraghna	NOUN	m	Chenopodium album
203644	jvarapratiṣedha	NOUN	m	name of Suśrutasaṃhiṭā, Utt. 39
205454	jvararāja	NOUN	m	[alchemy] a kind of alchemical preparation
95242	jyeṣṭhabalā	NOUN	f	Sida rhomboidea
95245	jyeṣṭhabhāryā	NOUN	f	an elder brother's wife; a senior or chief wife
95233	jyeṣṭhatas	ADV	ind	(reckoning) from the eldest; according to seniority
95253	jyeṣṭhavṛtti	ADJ	adj	behaving like an eldest brother
166159	jyeṣṭhāmālaka	NOUN	m	Name einer Pflanze; Azadirachta Indica
95379	jyotsnākālī	NOUN	f	name of a daughter of the moon (wife of Varuṇa's son Puṣkara)
95290	jyāyamāna	ADJ	adj	like a bow-string
95217	jyāyasa	ADJ	adj	greater in number
217362	jyāyastama	ADJ	adj	bigger
173071	jñatama	ADJ	adj	totally aquainted with
89601	jñubādh	ADJ	adj	bending the knees
89651	jñānagarbha	NOUN	m	name of a Bodhisattva
175015	jñānaka	ADJ	adj	
221570	jñānaketudhvaja	NOUN	m	name of a god
207297	jñānaretas	NOUN	n	[min.] mercury
89659	jñānatas	ADV	ind	knowingly
168112	jñānatā	NOUN	f	
89660	jñānatīrtha	NOUN	n	name of a Tirtha
89714	jñānākara	NOUN	m	name of a son of a Buddha; name of a Buddha
169724	jñāpakatva	NOUN	n	
89631	jñātidāsī	NOUN	f	a female house-slave
223394	jñātika	NOUN	m	relative
89633	jñātiprabhuka	ADJ	adj	foremost among relations
88496	jāgṛvas	ADJ	adj	watchful; active
202524	jāladharā	NOUN	f	[medic.] name of a sirā
88892	jālakagardabha	NOUN	m	
174980	jālakharagada	NOUN	m	a kind of disease
203229	jālakṣīrin	NOUN	m	a kind of poisonous plant
206063	jālaphalā	NOUN	f	[bot.] name of a plant
168947	jālavṛkṣa	NOUN	m	a kind of plant
207982	jāmadagnyatīrthamāhātmyavarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa, 218
88783	jāmbavatīpati	NOUN	m	Kṛṣṇa
88800	jāmbūnadaparvata	NOUN	m	name of a mountain
223288	jāmbūnadaprabhāsa	NOUN	m	name of a Buddha
88774	jāmiśaṃsa	NOUN	m	curse pronounced by a relative; name of a person (?); a curse that comes from ones kin
213644	jānugartaka	NOUN	m	[rel.] name of a Tīrtha
200202	jānībāhu	NOUN	f	name of an Apsaras
88829	jāragarbha	NOUN	m	a child by a paramour; bastard
88834	jārajāta	NOUN	m	a plagiarist
88568	jātabrāhmaṇaśabda	ADJ	adj	constantly devoted to the Brāhmans
207094	jātarūpaka	NOUN	n	gold
174465	jātarūpaśila	NOUN	m	name of a mountain
224333	jātaśas	ADV	ind	
88597	jātaśilā	NOUN	f	a real or massive stone; a solid stone
88633	jātijānapada	ADJ	adj	relating to the (4) castes and to the country
88632	jātikośī	NOUN	f	mace
173973	jātipattraka	NOUN	m	a kind of perfume
88642	jātiphala	NOUN	n	Myristica fragrans Houtt.
88658	jātisasya	NOUN	n	
88659	jātisāra	NOUN	n	
170300	jātiśasya	NOUN	n	a nutmeg
207652	jātiśṛṅga	NOUN	n	nutmeg
218546	jātukarṇa	NOUN	m	name of a Vedavyāsa
173566	jātuśāka	NOUN	n	a kind of grain
88665	jātīkośa	NOUN	m	= ūti-kū
211377	jātīphalarasa	NOUN	n	[bot.] = vayaḥsthā
88668	jātīphalā	NOUN	f	Emblica officinalis; = ūtī.phū
223178	jāyāketa	NOUN	m	
203187	jāḍyavat	ADJ	adj	
89159	jīmūtavāhin	NOUN	m	smoke
89190	jīrṇabudhna	NOUN	m	
89191	jīrṇabudhnaka	NOUN	n	= -parṇna-ja
89184	jīrṇadāru	NOUN	mn	Argyreia speciosa
89179	jīrṇajvarin	ADJ	adj	affected with the above fever
89186	jīrṇapattrikā	NOUN	f	a kind of grass
89188	jīrṇapuṣpaka	NOUN	n	= -parṇa-ja
89183	jīrṇatva	NOUN	n	infirmity; decay
89193	jīrṇavajra	NOUN	mn	a gem resembling a diamond; [min.] = vaikrānta
210947	jīvabodhinī	NOUN	f	[bot.] a kind of plant
209402	jīvacchrāddhavidhi	NOUN	m	name of Liṅgapurāṇa, 2.45
89234	jīvadatta	NOUN	m	name of a man
89245	jīvadhānī	NOUN	f	the earth
89217	jīvagraha	NOUN	m	filling (a cup) with living (or unpressed Soma)
89216	jīvagṛbh	NOUN	m	a bailiff
89246	jīvanaś	ADJ	adj	[a sacrifice] in which living beings are killed; Lebendes umkommen lassend
89250	jīvanetrī	NOUN	f	a kind of pepper
89249	jīvanikāya	NOUN	m	a being endowed with life
89350	jīvanā	NOUN	f	name of a medicinal plant
89265	jīvapriyā	NOUN	f	Terminalia Chebula
89301	jīvasaṃjña	NOUN	m	die Pflanze Kāmavṛddhi
89304	jīvasādhana	NOUN	n	rice; grain
89286	jīvavallī	NOUN	f	name of a bulbous plant
89282	jīvavat	ADJ	adj	animated; living
169001	jīvavṛkṣa	NOUN	m	a kind of plant
89297	jīvaśeṣa	ADJ	adj	one who has escaped with his life and nothing more
89299	jīvaśreṣṭhā	NOUN	f	
89296	jīvaśuklā	NOUN	f	name of a bulb
174665	jīvitajñā	NOUN	f	a vein
89394	jīvitakṣaya	NOUN	m	loss of life; death
89397	jīvitanātha	NOUN	m	a husband
89311	jīvāgāra	NOUN	n	
206676	jīvāpay	VERB	10. P.	to restore to life
606	kacagrahaṇa	NOUN	n	seizing the hair
170393	kacaripuphalā	NOUN	f	Prosopis Spicigera
210710	kacchakolī	NOUN	f	[bot.] a kind of plant
1371	kadadhvan	NOUN	m	bad road
1414	kadalikā	NOUN	f	Musa Sapientum; flag carried by an elephant
173219	kadalīhaṭṭa	NOUN	m	a kind of animal
176006	kadalīnagara	NOUN	n	name of a city in the Dekkan
1420	kadalīskandha	NOUN	m	a particular form of illusion
212822	kadalīskandha	NOUN	n	name of a place (?)
1362	kadambayuddha	NOUN	n	a kind of amorous play or sport
1367	kadambikā	NOUN	f	particular muscle in the nape of the neck
165742	kadambā	NOUN	f	Name einer Pflanze
205459	kadamla	ADJ	adj	
1377	kadartha	ADJ	adj	having what purpose or aim?; useless; unmeaning
200066	kadarthin	ADJ	adj	
223382	kadvindu	NOUN	m	
1390	kadāhāra	NOUN	m	bad food
1391	kadāhāra	ADJ	adj	taking bad food
207211	kahloḍītīrthamāhātmyavarṇana	NOUN	n	name of SkPur, Revākhaṇḍa 119
4767	kailāsapati	NOUN	m	name of Śiva
166164	kairātatiktaka	NOUN	m	Name einer Pflanze; Gentiana Cherayta
4776	kaivartamustaka	NOUN	n	the grass Cyperus rotundus
4712	kaiṭabhajit	NOUN	m	name of Viṣṇu
218098	kaiṭabhasūdana	NOUN	m	name of Kṛṣṇa
475	kakkaṭa	NOUN	m	a species of animal (offered at a sacrifice to the goddess Anumati); a crab (?)
469	kakubha	NOUN	n	
462	kakubhvat	ADJ	adj	having an elevation; rising to a peak
208776	kakudanta	NOUN	m	name of a being accompanying Gaṇeśa
499	kakṣapuṭa	NOUN	m	arm-pit; name of work on magic; name of a magical potion
214285	kakṣarujā	NOUN	f	[medic.] = pakṣāghāta
528	kakṣyāstotra	NOUN	n	name of a Stotra
175109	kalabhavallabhā	NOUN	f	a female cuckoo
12513	kalabhī	NOUN	f	a sort of vegetable
12468	kaladhauta	ADJ	adj	golden
12554	kalahapriya	NOUN	m	name of Nārada; name of a king
12555	kalahapriyā	NOUN	f	Gracula religiosa
174412	kalajāta	NOUN	m	a kind of rice
176879	kalakalavat	ADJ	adj	
208057	kalakaleśvaratīrthaphalamāhātmyavarṇana	NOUN	n	name of Skandapurāṇa, Revākhaṇḍa, 154
12455	kalakūṭa	NOUN	m	name of a warrior-tribe
221297	kalandakanivāpa	NOUN	m	name of a place
12470	kalanāda	NOUN	m	a kind of goose
12538	kalaśapura	NOUN	n	name of a town
225838	kalaśavat	ADJ	adj	
208678	kalikaṭu	NOUN	m	name of Śiva
203813	kalikāntakara	NOUN	m	mercury
166292	kalimāla	NOUN	m	Name einer Pflanze
12635	kalimāraka	NOUN	m	Caesalpina Bonducella
213646	kalindavarman	NOUN	m	name of a man
210746	kalināśana	NOUN	m	[bot.] a kind of plant
209621	kalipriyā	NOUN	f	[rel.] name of Devī
210534	kalivāsa	NOUN	m	[bot.] a kind of plant
12651	kaliṅgabīja	NOUN	n	the seed of Wrightia Antidysenterica
173519	kalkabandha	NOUN	m	[alchemy] a kind of rasabandha
211376	kalkihārya	NOUN	m	[bot.] = vibhītaka
167011	kalkivṛkṣa	NOUN	m	Terminalia Bellerica
171986	kalmāṣapād	NOUN	m	
12714	kalpabhava	NOUN	m	name of a class of deities among the Jainas
12707	kalpadru	NOUN	m	wishing tree; name of various works
208762	kalpakadruma	NOUN	m	= kalpadruma
209377	kalpapādapadānavidhi	NOUN	m	name of Liṅgapurāṇa, 2.33
12722	kalpasthāna	NOUN	n	the art of preparing drugs; the science of poisons and antidotes; name of a subdivision of Suśr.
176992	kalpavrata	NOUN	n	a kind of vrata
169570	kaluṣatva	NOUN	n	
213793	kalyatara	ADJ	adj	better
174523	kalyāṇabīja	NOUN	m	lentil
12817	kalyāṇakalavaṇa	NOUN	n	a kind of salt (rather: medicine)
12783	kalyāṇakaṭaka	NOUN	m	name of a place
169007	kalyāṇalocana	NOUN	m	a kind of plant
12801	kalyāṇamitra	NOUN	n	a friend of virtue; a well-wishing friend; a good counsellor (opposed to pāpa-mitra); name of Buddha
12589	kalābhara	NOUN	m	an artist; mechanic
12577	kalānyāsa	NOUN	m	tattooing a person's body with particular mystical marks
217327	kalāpaśas	ADV	ind	in bundles
12598	kalāvid	NOUN	m	an artisan; a Vidyādhara
174059	kalāyaka	NOUN	m	
214211	kalāyapuṣpaka	NOUN	m	a kind of jewel (?)
2073	kamala	ADJ	adj	pale-red; rose-coloured
226439	kamalaprabhā	NOUN	f	name of a queen
201049	kamalapālikā	NOUN	f	name of a woman
2140	kamalinīkānta	NOUN	m	name of the sun
2130	kamalāsanastha	NOUN	m	name of Brahma
209271	kamalāsanā	NOUN	f	[rel.] name of a Śakti of Śiva
226289	kamanīyatama	ADJ	adj	most desirable
