vid,6232
muc,3192
kṣip,2378
bhuj,2310
spṛś,928
juṣ,618
tṛp,493
likh,442
puṭ,418
mil,332
sphur,319
kṛṣ,262
dhū,186
diś,146
śuṣ,142
ṛṣ,132
sphuṭ,132
ruj,114
vidh,101
lup,82
vas,78
miṣ,77
mṛḍ,73
vraśc,56
iṣ,49
pṛṇ,42
anuvid,33
tuj,32
luṭh,26
piś,25
gur,18
cṛt,18
tur,15
mṛṇ,15
vij,15
adhivid,12
ubj,11
apakṛt,3
chup,3
dṛbh,2
riś,2
khud,1
riph,1
19566,
