ŚāktaVij, 1: 1;1 1;sthānaṁ praveśo rūpaṁ ca lakṣaṁ lakṣaṇameva ca |;
ŚāktaVij, 1: 1;1 2;utthāpanaṁ bodhanaṁ ca cakraviśrāmameva ca ||;
ŚāktaVij, 1: 1;2 1;bhūmikāgamanaṁ caiva antāvasthā tathaiva ca |;
ŚāktaVij, 1: 1;2 2;viśrāmaḥ pariṇāmaśca tathāgamanameva ca ||;
ŚāktaVij, 1: 1;3 1;iti trayodaśavidhaṁ śāktaṁ vijñānamuttamam |;
ŚāktaVij, 1: 1;3 2;sarveṣu trikaśāstreṣu sūcitaṁ śambhunā svayam ||;
ŚāktaVij, 1: 1;4 1;nābhyadho .ṅgulāḥ pañca meḍhrasyordhvāṅguladvayam |;
ŚāktaVij, 1: 1;4 2;tanmadhye kandanāmā ca cakrasthānamiti smṛtam ||;
ŚāktaVij, 1: 1;5 1;prāṇāpānanirodhena manastatraiva niḥkṣipet |;
ŚāktaVij, 1: 1;5 2;samyag vāyugatiṁ jitvā yāvan madhyagatāṁ nayet ||;
ŚāktaVij, 1: 1;6 1;eṣa praveśa ity āhū rūpaṁ vakṣyāmi cādhunā |;
ŚāktaVij, 1: 1;6 2;śṛṅgāṭakanibhaṁ cakraṁ ṣaḍaraṁ cāparaṁ dhruvam ||;
ŚāktaVij, 1: 1;7 1;dāḍimīkusumaprakhyaṁ kandaṁ vai jātilohitam |;
ŚāktaVij, 1: 1;7 2;etadrūpaṁ samākhyātaṁ tṛtīyaṁ cintanātmakam ||;
ŚāktaVij, 1: 1;8 1;tanmadhye nikṣipec cittaṁ yāvat tatra sthirīkṛtam |;
ŚāktaVij, 1: 1;8 2;tyaktaruddho yadā vāyustadā lakṣaṁ vinirdiśet ||;
ŚāktaVij, 1: 1;9 1;kandacakrasya madhyasthā tv anāhatamayī kalā |;
ŚāktaVij, 1: 1;9 2;adhaūrdhve rekhāsaṁyuktā bhujaṁgakuṭilākṛtiḥ ||;
ŚāktaVij, 1: 1;10 1;ūrdhvādho .vasthitāvasthā sūryācandramasāv ubhau |;
ŚāktaVij, 1: 1;10 2;satyaṁ virājamānā sā sahasrārkasamaprabhā ||;
ŚāktaVij, 1: 1;11 1;tāmevālokayec chaktiṁ manāk kumbhakavṛttinā |;
ŚāktaVij, 1: 1;11 2;etal lakṣaṇam uddiṣṭam utthāpanam ataḥ param ||;
ŚāktaVij, 1: 1;12 1;juṣadrecakavṛttyā tu mantraṁ caiva samuccaret |;
ŚāktaVij, 1: 1;12 2;prabuddhāṁ cintayecchaktiṁ daṇḍavat parameśvarīm ||;
ŚāktaVij, 1: 1;13 1;ādhāramadhyādāyātā suṣumnāmārgam āśritā |;
ŚāktaVij, 1: 1;13 2;utthāpanaṁ samākhyātaṁ bodhanaṁ paratastathā ||;
ŚāktaVij, 1: 1;14 1;kandastho vedhayen nābhiṁ tato hṛtsthaṁ pitāmaham |;
ŚāktaVij, 1: 1;14 2;kaṇṭhasthamacyutaṁ sākṣādrudraṁ tālutale sthitam ||;
ŚāktaVij, 1: 1;15 1;bhruvormadhyagataṁ tv īśaṁ brahmadvāre sadāśivam |;
ŚāktaVij, 1: 1;15 2;bodhayitvā vrajed āśu padaṁ cānāśritaṁ śivam ||;
ŚāktaVij, 1: 1;16 1;etadbodhanam uddiṣṭaṁ cakraviśrāmaṇaṁ tataḥ |;
ŚāktaVij, 1: 1;16 2;svābhāvikaṁ dalaṁ dīptaṁ dravaṁ sthiranabhopamam ||;
ŚāktaVij, 1: 1;17 1;amṛtaṁ śekharaṁ caiva śaktirbrahmā tathaiva ca |;
ŚāktaVij, 1: 1;17 2;bindunādaṁ tathā proktaṁ cakradvādaśakaṁ kila ||;
ŚāktaVij, 1: 1;18 1;vedhayantī kramāc chaktiścakre cakre pratikṣaṇam |;
ŚāktaVij, 1: 1;18 2;viśramet sā mahādevī cakraviśrāma uttamaḥ ||;
ŚāktaVij, 1: 1;19 1;hṛdayaṁ kampate pūrvaṁ tālukadvārameva ca |;
ŚāktaVij, 1: 1;19 2;śiraśca bhramate tasya dṛṣṭisaṁkrāntilakṣaṇam ||;
ŚāktaVij, 1: 1;20 1;ekaikaṁ bhramayaty aṅgam aṅgapratyaṅgasaṁdhiṣu |;
ŚāktaVij, 1: 1;20 2;ghūrṇate hṛdayaṁ cāsya samyagvidyāprabhāvataḥ ||;
ŚāktaVij, 1: 1;21 1;yāni yāni vikārāṇi avasthā kurute sataḥ |;
ŚāktaVij, 1: 1;21 2;teṣu teṣu na bhetavyaṁ krīḍati parameśvarī ||;
ŚāktaVij, 1: 1;22 1;amṛte seyam unmattā vikārān kurute bahūn |;
ŚāktaVij, 1: 1;22 2;malatrayavikārau bahujanmasu yatkṛtam ||;
ŚāktaVij, 1: 1;23 1;dhunoti samalān pāśāt paraśaktisamutthitān |;
ŚāktaVij, 1: 1;23 2;bhūmikāgamanaṁ proktam antāvasthā tathocyate ||;
ŚāktaVij, 1: 1;24 1;yat saṁkrāntau romaharṣo .srupāto jṛmbhārambho gadgadā granthisphoṭaḥ sparśadivyapraharṣo binduspandā |;
ŚāktaVij, 1: 1;25 1;antāvasthā samākhyātā viśrāmas tv adhunocyate |;
ŚāktaVij, 1: 1;25 2;nābhicakraviniryātā yadā śaktiḥ prabudhyate ||;
ŚāktaVij, 1: 1;26 1;tadā tv astamitaṁ sarvamakṣagrāmaṁ bahiḥ sthitam |;
ŚāktaVij, 1: 1;26 2;yadā sā paramā śaktiḥ sulīnā parame pade ||;
ŚāktaVij, 1: 1;27 1;tadā na vindate kiṁcid viṣayī viṣayāntaram |;
ŚāktaVij, 1: 1;27 2;śive viśrāmyate śaktistadā viśrāma ucyate ||;
ŚāktaVij, 1: 1;28 1;yatra viśramaṇaṁ śaktermanastatra layaṁ vrajet |;
ŚāktaVij, 1: 1;28 2;tadātmā paramātmatve jñātavyo niścitātmabhiḥ ||;
ŚāktaVij, 1: 1;29 1;śivībhūto bhavatyātmā pariṇāmaḥ sa eva hi |;
ŚāktaVij, 1: 1;29 2;sadā sa varṣate divyam amṛtaṁ jantujīvanam ||;
ŚāktaVij, 1: 1;30 1;cittaṁ tatra tu saṁdhārya punardaivī viśettu sā |;
ŚāktaVij, 1: 1;30 2;tadā tv āgamanaṁ proktamevaṁ samyak trayodaśa ||;
