Brahmabindūpaniṣat, 1: 1;1 1;oṁ mano hi dvividhaṁ proktaṁ śuddhaṁ cāśuddham eva aśuddhaṁ kāmasaṁkalpaṁ śuddhaṁ kāmavivarjitam ||;
Brahmabindūpaniṣat, 1: 1;2 1;mana eva manuṣyāṇāṁ kāraṇaṁ bandhamokṣayoḥ |;
Brahmabindūpaniṣat, 1: 1;2 2;bandhāya viṣayāsaktaṁ muktyai nirviṣayaṁ smṛtam ||;
Brahmabindūpaniṣat, 1: 1;3 1;yato nirviṣayasyāsya manaso muktir iṣyate |;
Brahmabindūpaniṣat, 1: 1;3 2;tasmān nirviṣayaṁ nityaṁ manaḥ kāryaṁ mumukṣuṇā ||;
Brahmabindūpaniṣat, 1: 1;4 1;nirastaviṣayāsaṅgaṁ saṁniruddhaṁ mano hṛdi |;
Brahmabindūpaniṣat, 1: 1;4 2;yadā yāty unmanībhāvaṁ tadā tat paramamadam ||;
Brahmabindūpaniṣat, 1: 1;5 1;tāvad eva niroddhavyaṁ yāvaddhṛdi gataṁ kṣayam |;
Brahmabindūpaniṣat, 1: 1;5 2;etaj jñānaṁ ca mokṣaṁ ca ato .nyo granthavistaraḥ ||;
Brahmabindūpaniṣat, 1: 1;6 1;naiva cintyaṁ na cācintyam acintyaṁ cintyam eva ca |;
Brahmabindūpaniṣat, 1: 1;6 2;pakṣapātavinirmuktaṁ brahma sampadyate tadā ||;
Brahmabindūpaniṣat, 1: 1;7 1;svareṇa saṁdhayed yogam asvaraṁ bhāvayet param |;
Brahmabindūpaniṣat, 1: 1;7 2;asvareṇa hi bhāvena bhāvo nābhāva iṣyate ||;
Brahmabindūpaniṣat, 1: 1;8 1;tad eva niṣkalaṁ brahma nirvikalpaṁ nirañjanam |;
Brahmabindūpaniṣat, 1: 1;8 2;tad brahmāham iti jñātvā brahma sampadyate dhruvam ||;
Brahmabindūpaniṣat, 1: 1;9 1;nirvikalpam anantaṁ ca hetudṛṣṭāntavarjitam |;
Brahmabindūpaniṣat, 1: 1;9 2;aprameyam anādyaṁ ca jñātvā ca paramaṁ śivam ||;
Brahmabindūpaniṣat, 1: 1;10 1;na nirodho na cotpattir na vandyo na ca śāsanam |;
Brahmabindūpaniṣat, 1: 1;10 2;na mumukṣā na muktiś ca ity eṣā paramārthatā ||;
Brahmabindūpaniṣat, 1: 1;11 1;eka evātmā mantavyo jāgratsvapnasuṣuptiṣu |;
Brahmabindūpaniṣat, 1: 1;11 2;sthānatrayād vyatītasya punarjanma na vidyate ||;
Brahmabindūpaniṣat, 1: 1;12 1;eka eva hi bhūtātmā bhūte bhūte vyavasthitaḥ |;
Brahmabindūpaniṣat, 1: 1;12 2;ekadhā bahudhā caiva dṛśyate jalacandravat ||;
Brahmabindūpaniṣat, 1: 1;13 1;ghaṭasaṁbhṛtam ākāśaṁ līyamāne ghaṭe yathā |;
Brahmabindūpaniṣat, 1: 1;13 2;ghaṭo līyeta nākāśaṁ tadvaj jīvo ghaṭopamaḥ ||;
Brahmabindūpaniṣat, 1: 1;14 1;ghaṭavad vividhākāraṁ bhidyamānaṁ punaḥ punaḥ |;
Brahmabindūpaniṣat, 1: 1;14 2;tadbhagnaṁ na ca jānāti sa jānāti ca nityaśaḥ ||;
Brahmabindūpaniṣat, 1: 1;15 1;śabdamāyāvṛto yāvat tāvat tiṣṭhati puṣkare |;
Brahmabindūpaniṣat, 1: 1;15 2;bhinne tamasi caikatvam ekam evānupaśyati ||;
Brahmabindūpaniṣat, 1: 1;16 1;śabdākṣaraṁ paraṁ brahma yasmin kṣīṇe yad akṣaram |;
Brahmabindūpaniṣat, 1: 1;16 2;tad vidvān akṣaraṁ dhyāyed yadīcchecchāntim ātmanaḥ ||;
Brahmabindūpaniṣat, 1: 1;17 1;dve vidye veditavye tu śabdabrahma paraṁ ca yat |;
Brahmabindūpaniṣat, 1: 1;17 2;śabdabrahmaṇi niṣṇātaḥ paraṁ brahmādhigacchati ||;
Brahmabindūpaniṣat, 1: 1;18 1;grantham abhyasya medhāvī jñānavijñānatattvataḥ |;
Brahmabindūpaniṣat, 1: 1;18 2;palālam iva dhānyārthī tyajed grantham aśeṣataḥ ||;
Brahmabindūpaniṣat, 1: 1;19 1;gavām anekavarṇānāṁ kṣīrasyāpy ekavarṇatā |;
Brahmabindūpaniṣat, 1: 1;19 2;kṣīravat paśyate jñānaṁ liṅginas tu gavāṁ yathā ||;
Brahmabindūpaniṣat, 1: 1;20 1;ghṛtam iva payasi nigūḍhaṁ bhūte bhūte ca vasati satataṁ manthayitavyaṁ manasā manthānabhūtena ||;
Brahmabindūpaniṣat, 1: 1;21 1;jñānanetraṁ samādāya cared vahnim ataḥ param |;
Brahmabindūpaniṣat, 1: 1;21 2;niṣkalaṁ nirmalaṁ ca śāntaṁ tad brahmāham iti smṛtam ||;

