KātySmṛ, 1: 1;1 1;vinītaḥ śāstrasampannaḥ kośaśauryasamanvitaḥ |;
KātySmṛ, 1: 1;1 2;brahmaṇyo dānaśīlaḥ syāt satyadharmaparo nṛpaḥ ||;
KātySmṛ, 1: 1;2 1;stambhopatāpapaiśunyacāpalakrodhavarjitaḥ |;
KātySmṛ, 1: 1;2 2;pragalbhaḥ saṁnatodagraḥ sambhāṣī priyadarśanaḥ ||;
KātySmṛ, 1: 1;3 1;vaśyendriyaṁ jitātmānaṁ dhṛtadaṇḍaṁ vikāriṣu |;
KātySmṛ, 1: 1;3 2;parīkṣyakāriṇaṁ dhīram atyantaṁ śrīr niṣevate ||;Mahābhārata MBh, 5, 34: 698 56;vaśyendriyaṁ jitāmātyaṁ dhṛtadaṇḍaṁ vikāriṣu |parīkṣyakāriṇaṁ dhīram atyantaṁ śrīr niṣevate ||;!;;Mahābhārata MBh, 5, 127: 791 29;vaśyendriyaṁ jitāmātyaṁ dhṛtadaṇḍaṁ vikāriṣu |parīkṣyakāriṇaṁ dhīram atyantaṁ śrīr niṣevate ||;!;;
KātySmṛ, 1: 1;4 1;śauryavidyārthabāhulyāt prabhutvāc ca viśeṣataḥ |;
KātySmṛ, 1: 1;4 2;sadā cittaṁ narendrāṇāṁ moham āyāti kāraṇāt ||;
KātySmṛ, 1: 1;5 1;tasmāc cittaṁ praboddhavyaṁ rājadharme sadā dvijaiḥ |;
KātySmṛ, 1: 1;5 2;pavitraṁ paramaṁ puṇyaṁ smṛtivākyaṁ na laṅghayet ||;
KātySmṛ, 1: 1;6 1;vedadhvaniprabhāveṇa devāḥ svarganivāsinaḥ |;
KātySmṛ, 1: 1;6 2;te .pi tatra pramodante tṛptās tu dvijapūjanāt ||;
KātySmṛ, 1: 1;7 1;tasmād yatnena kartavyā dvijapūjā sadā nṛpaiḥ |;
KātySmṛ, 1: 1;7 2;tena bhūyo .pi śakratvaṁ narendratvaṁ punaḥ punaḥ ||;
KātySmṛ, 1: 1;8 1;surādhyakṣaś cyutaḥ svargān nṛparūpeṇa tiṣṭhati |;
KātySmṛ, 1: 1;8 2;kartavyaṁ tena tan nityaṁ yena tattvaṁ samāpnuyāt ||;
KātySmṛ, 1: 1;9 1;ātmīye saṁsthitā dharme nṛpāḥ śakratvam āpnuyuḥ |;
KātySmṛ, 1: 1;9 2;avīcivāsino ye tu vyapetācāriṇaḥ sadā ||;
KātySmṛ, 1: 1;10 1;gacchet samyagavijñāya vaśaṁ krodhasya yo nṛpaḥ |;
KātySmṛ, 1: 1;10 2;vaset sa narake ghore kalpārdhaṁ tu na saṁśayaḥ ||;
KātySmṛ, 1: 1;11 1;etair eva guṇair yuktam amātyaṁ kāryacintakam |;
KātySmṛ, 1: 1;11 2;brāhmaṇaṁ tu prakurvīta nṛpabhaktaṁ kulodvaham ||;
KātySmṛ, 1: 1;12 1;mantriṇo yatra sabhyāś ca vaidyāś ca priyavādinaḥ |;
KātySmṛ, 1: 1;12 2;rājyād dharmāt sukhāt tatra kṣipraṁ hīyeta pārthivaḥ ||;
KātySmṛ, 1: 1;13 1;na tasya vacane kopam eteṣāṁ tu pravartayet |;
KātySmṛ, 1: 1;13 2;yasmād etaiḥ sadā vācyaṁ nyāyyaṁ supariniṣṭhitam ||;
KātySmṛ, 1: 1;14 1;yatra karmāṇi nṛpatiḥ svayaṁ paśyati dharmataḥ |;
KātySmṛ, 1: 1;14 2;tatra sādhusamācārā nivaseyuḥ sukhaṁ prajāḥ ||;
KātySmṛ, 1: 1;15 1;prajānāṁ rakṣaṇaṁ nityaṁ kaṇṭakānāṁ ca śodhanam |;
KātySmṛ, 1: 1;15 2;dvijānāṁ pūjanaṁ caiva etadarthaṁ kṛto nṛpaḥ ||;
KātySmṛ, 1: 1;16 1;bhūsvāmī tu smṛto rājā nānyadravyasya sarvadā |;
