KauṣUp, 1: 1;1 1;citro ha vai gārgyāyaṇir yakṣyamāṇa āruṇiṁ vavre |;
KauṣUp, 1: 1;1 2;sa ha putraṁ śvetaketuṁ prajighāya yājayeti |;
KauṣUp, 1: 1;1 3;taṁ hāsīnaṁ papraccha |;
KauṣUp, 1: 1;1 4;gautamasya putrāsti saṁvṛtaṁ loke yasmin mā māloke dhāsyasīti |;
KauṣUp, 1: 1;1 5;sa hovāca nāham etad veda |;
KauṣUp, 1: 1;1 6;hantācāryaṁ pṛcchānīti |;
KauṣUp, 1: 1;1 7;sa ha pitaram āsādya papracchetīti māprākṣīt kathaṁ sa hovācāham apyetanna veda |;
KauṣUp, 1: 1;1 8;sadasyeva vayaṁ svādhyāyam adhītya harāmahe yan naḥ ehyubhau gamiṣyāva iti |;
KauṣUp, 1: 1;1 9;sa ha samitpāṇiścitraṁ gārgyāyaṇiṁ praticakrama |;
KauṣUp, 1: 1;1 10;upāyānīti taṁ hovāca |;
KauṣUp, 1: 1;1 11;brahmārgho .si gautama yo na mānam upāgāḥ |;
KauṣUp, 1: 1;1 12;ehi vyeva tvā jñapayiṣyāmīti ||;
KauṣUp, 1: 1;2 1;sa hovāca ye vai ke cāsmāllokāt prayanti candramasam eva teṣāṁ prāṇaiḥ pūrvapakṣa āpyāyate |;
KauṣUp, 1: 1;2 2;tān aparapakṣeṇa prajanayati |;
KauṣUp, 1: 1;2 3;etadvai svargasya lokasya dvāraṁ yaccandramāḥ |;
KauṣUp, 1: 1;2 4;taṁ yaḥ pratyāha tam atisṛjate |;
KauṣUp, 1: 1;2 5;atha ya enam na pratyāha tam iha vṛṣṭirbhūtvā varṣati |;
KauṣUp, 1: 1;2 6;sa iha kīṭo vā pataṅgo vā matsyo vā śakunir vā siṁho vā tam āgataṁ pṛcchati ko.sīti |;
KauṣUp, 1: 1;2 7;taṁ pratibrūyād vicakṣaṇād ṛtavo reta ābhṛtaṁ pañcadaśāt sa upajāya upajāyamāno dvādaśena trayodaśopamāsaḥ |;
KauṣUp, 1: 1;2 8;dvādaśatrayodaśena pitrā |;
KauṣUp, 1: 1;2 9;saṁ tad vide .haṁ prati tad vide .haṁ tan ma ṛtavo tena satyena tena tapasa ṛturasmyārtavo .smi ko .smi tvam iti tam atisṛjate ||;
KauṣUp, 1: 1;3 1;sa etaṁ devayānaṁ panthānam āpadyāgnilokam āgacchati sa vāyulokam |;
KauṣUp, 1: 1;3 2;sa ādityalokam |;
KauṣUp, 1: 1;3 3;sa varuṇalokam |;
KauṣUp, 1: 1;3 4;sa indralokam |;
