LiPur, 1, 1: 1;1 1;namo rudrāya haraye brahmaṇe paramātmane |;
LiPur, 1, 1: 1;1 2;pradhānapuruṣeśāya sargasthityantakāriṇe ||;
LiPur, 1, 1: 1;2 1;nārado.bhyarcya śaileśe śaṅkaraṁ saṅgameśvare |;
LiPur, 1, 1: 1;2 2;hiraṇyagarbhe svarlīne hyavimukte mahālaye ||;
LiPur, 1, 1: 1;3 1;raudre goprekṣake caiva śreṣṭhe pāśupate tathā |;
LiPur, 1, 1: 1;3 2;vighneśvare ca kedāre tathā gomāyukeśvare ||;
LiPur, 1, 1: 1;4 1;hiraṇyagarbhe candreśe īśānye ca triviṣṭape |;
LiPur, 1, 1: 1;4 2;śukreśvare yathānyāyaṁ naimiṣaṁ prayayau muniḥ ||;
LiPur, 1, 1: 1;5 1;naimiṣeyāstadā dṛṣṭvā nāradaṁ hṛṣṭamānasāḥ |;
LiPur, 1, 1: 1;5 2;samabhyarcyāsanaṁ tasmai tadyogyaṁ samakalpayan ||;
LiPur, 1, 1: 1;6 1;so.pi hṛṣṭo munivarair dattaṁ bheje tadāsanam |;
LiPur, 1, 1: 1;6 2;sampūjyamāno munibhiḥ sukhāsīno varāsane ||;
LiPur, 1, 1: 1;7 1;cakre kathāṁ vicitrārthāṁ liṅgamāhātmyamāśritām |;
LiPur, 1, 1: 1;7 2;etasminnevakāle tu sūtaḥ paurāṇikaḥ svayam ||;
LiPur, 1, 1: 1;8 1;jagāma naimiṣaṁ dhīmān praṇāmārthaṁ tapasvinām |;
LiPur, 1, 1: 1;8 2;tasmai sāma ca pūjāṁ ca yathāvaccakrire tadā ||;
LiPur, 1, 1: 1;9 1;naimiṣeyāstu śiṣyāya kṛṣṇadvaipāyanasya tu |;
LiPur, 1, 1: 1;9 2;atha teṣāṁ purāṇasya śuśrūṣā samapadyata ||;
LiPur, 1, 1: 1;10 1;dṛṣṭvā tam ativiśvastaṁ vidvāṁsaṁ romaharṣaṇam |;
LiPur, 1, 1: 1;10 2;apṛcchaṁśca tataḥ sūtamṛṣiṁ sarve tapodhanāḥ ||;
LiPur, 1, 1: 1;11 1;purāṇasaṁhitāṁ puṇyāṁ liṅgamāhātmyasaṁyutām |;
LiPur, 1, 1: 1;11 2;naimiṣeyā ūcuḥ |;
LiPur, 1, 1: 1;11 3;tvayā sūta mahābuddhe kṛṣṇadvaipāyano muniḥ ||;
LiPur, 1, 1: 1;12 1;upāsitaḥ purāṇārthaṁ labdhā tasmācca saṁhitā |;
LiPur, 1, 1: 1;12 2;tasmādbhavantaṁ pṛcchāmaḥ sūta paurāṇikottamam ||;
LiPur, 1, 1: 1;13 1;purāṇasaṁhitāṁ divyāṁ liṅgamāhātmyasaṁyutām |;
LiPur, 1, 1: 1;13 2;nārado .pyasya devasya rudrasya paramātmanaḥ ||;
LiPur, 1, 1: 1;14 1;kṣetrāṇyāsādya cābhyarcya liṅgāni munipuṅgavaḥ |;
LiPur, 1, 1: 1;14 2;iha saṁnihitaḥ śrīmān nārado brahmaṇaḥ sutaḥ ||;
LiPur, 1, 1: 1;15 1;bhavabhakto bhavāṁścaiva vayaṁ vai nāradastathā |;
LiPur, 1, 1: 1;15 2;asyāgrato muneḥ puṇyaṁ purāṇaṁ vaktumarhasi ||;
LiPur, 1, 1: 1;16 1;saphalaṁ sādhitaṁ sarvaṁ bhavatā viditaṁ bhavet |;
LiPur, 1, 1: 1;16 2;evamuktaḥ sa hṛṣṭātmā sūtaḥ paurāṇikottamaḥ ||;
LiPur, 1, 1: 1;17 1;abhivādyāgrato dhīmānnāradaṁ brahmaṇaḥ sutam |;
LiPur, 1, 1: 1;17 2;naimiṣeyāṁśca puṇyātmā purāṇaṁ vyājahāra saḥ ||;

LiPur, 1, 1: 1;19 1;śabdaṁ brahmatanuṁ sākṣācchabdabrahmaprakāśakam |;
LiPur, 1, 1: 1;19 2;varṇāvayavam avyaktalakṣaṇaṁ bahudhā sthitam ||;
LiPur, 1, 1: 1;20 1;akārokāramakāraṁ sthūlaṁ sūkṣmaṁ parātparam |;
LiPur, 1, 1: 1;20 2;oṅkārarūpam ṛgvaktraṁ samajihvāsamanvitam ||;
LiPur, 1, 1: 1;21 1;yajurvedamahāgrīvam atharvahṛdayaṁ vibhum |;
LiPur, 1, 1: 1;21 2;pradhānapuruṣātītaṁ pralayotpattivarjitam ||;
LiPur, 1, 1: 1;22 1;tamasā kālarudrākhyaṁ rajasā kanakāṇḍajam |;
LiPur, 1, 1: 1;22 2;sattvena sarvagaṁ viṣṇuṁ nirguṇatve maheśvaram ||;Liṅgapurāṇa LiPur, 1, 6: 6 30;tamasā kālarudrākhyaṁ rajasā kanakāṇḍajam |sattvena sarvagaṁ viṣṇuṁ nirguṇatve maheśvaram ||;!;;
LiPur, 1, 1: 1;23 1;pradhānāvayavaṁ vyāpya saptadhāṣṭhitaṁ kramāt |;
LiPur, 1, 1: 1;23 2;punaḥ ṣoḍaśadhā caiva ṣaḍviṁśakam ajodbhavam ||;

LiPur, 1, 1: 1;25 1;iti śrīlaiṅge mahāpurāṇe prathamo.dhyāyaḥ ||;
LiPur, 1, 2: 2;1 1;sūta uvāca |;
LiPur, 1, 2: 2;1 2;īśānakalpavṛttāntamadhikṛtya mahātmanā |;
LiPur, 1, 2: 2;1 3;brahmaṇā kalpitaṁ pūrvaṁ purāṇaṁ laiṅgam uttamam ||;
