KāvĀ, 1: 1;1 1;caturmukhamukhāmbhojavanahaṁsavadhūr mama |;
KāvĀ, 1: 1;1 2;mānase ramatāṁ dīrghaṁ sarvaśuklā sarasvatī ||;
KāvĀ, 1: 1;2 1;pūrvaśāstrāṇi saṁhṛtya prayogān upalakṣya ca |;
KāvĀ, 1: 1;2 2;yathāsāmarthyam asmābhiḥ kriyate kāvyalakṣaṇam ||;
KāvĀ, 1: 1;3 1;iha śiṣṭānuśiṣṭānāṁ śiṣṭānām api sarvathā |;
KāvĀ, 1: 1;3 2;vācām eva prasādena lokayātrā pravartate ||;
KāvĀ, 1: 1;4 1;idam andhaṁ tamaḥ kṛtsnaṁ jāyeta bhuvanatrayam |;
KāvĀ, 1: 1;4 2;yadi śabdāhvayaṁ jyotir āsaṁsāraṁ na dīpyate ||;
KāvĀ, 1: 1;5 1;ādirājayaśobimbam ādarśaṁ prāpya vāṅmayam |;
KāvĀ, 1: 1;5 2;teṣām asaṁnidhāne .pi na svayaṁ paśya naśyati ||;
KāvĀ, 1: 1;6 1;gaur gauḥ kāmadughā samyak prayuktā smaryate budhaiḥ duṣprayuktā punar gotvaṁ prayoktuḥ saiva śaṁsati ||;
KāvĀ, 1: 1;7 1;tad alpam api nopekṣyaṁ kāvye duṣṭaṁ kathaṁcana |;
KāvĀ, 1: 1;7 2;syād vapuḥ sundaram api śvitreṇaikena durbhagam ||;
KāvĀ, 1: 1;8 1;guṇadoṣān aśāstrajñaḥ kathaṁ vibhajate naraḥ |;
KāvĀ, 1: 1;8 2;kim andhasyādhikāro .sti rūpabhedopalabdhiṣu ||;
KāvĀ, 1: 1;9 1;ataḥ prajānāṁ vyutpattim abhisaṁdhāya sūrayaḥ |;
KāvĀ, 1: 1;9 2;vācāṁ vicitramārgāṇāṁ nibabandhuḥ kriyāvidhim ||;
KāvĀ, 1: 1;10 1;taiḥ śarīraṁ ca kāvyānām alaṁkārāś ca darśitāḥ |;
KāvĀ, 1: 1;10 2;śarīraṁ tāvadiṣṭārthavyavacchinnā padāvalī ||;
KāvĀ, 1: 1;11 1;padyaṁ gadyaṁ ca miśraṁ ca tat tridhaiva vyavasthitam |;
KāvĀ, 1: 1;11 2;padyaṁ catuṣpadī tac ca vṛttaṁ jātir iti dvidhā ||;
KāvĀ, 1: 1;12 1;chandovicityāṁ sakalas tatprabandho nidarśitaḥ |;
KāvĀ, 1: 1;12 2;sā vidyā naur vivikṣūṇāṁ gambhīraṁ kāvyasāgaram ||;
KāvĀ, 1: 1;13 1;muktakaṁ kulakaṁ kośaḥ saṁghāta iti tādṛśaḥ |;
KāvĀ, 1: 1;13 2;sargabandhāṁśarūpatvād anuktaḥ padyavistaraḥ ||;
KāvĀ, 1: 1;14 1;sargabandho mahākāvyam ucyate tasya lakṣaṇam |;
KāvĀ, 1: 1;14 2;āśīr namaskriyā vastunirdeśo vāpi tanmukham ||;
KāvĀ, 1: 1;15 1;itihāsakathodbhūtam itarad vā sadāśrayam |;
KāvĀ, 1: 1;15 2;caturvargaphalāyattaṁ caturodāttanāyakam ||;
KāvĀ, 1: 1;16 1;nagarārṇavaśailartucandrārkodayavarṇanaiḥ |;
KāvĀ, 1: 1;16 2;udyānasalilakrīḍāmadhupānaratotsavaiḥ ||;
KāvĀ, 1: 1;17 1;vipralambhair vivāhaiś ca kumārodayavarṇanaiḥ |;
KāvĀ, 1: 1;17 2;mantradūtaprayāṇājināyakābhyudayair api ||;
KāvĀ, 1: 1;18 1;alaṁkṛtam asaṁkṣiptaṁ rasabhāvanirantaram |;
KāvĀ, 1: 1;18 2;sargair anativistīrṇaiḥ śravyavṛttaiḥ susaṁdhibhiḥ ||;
KāvĀ, 1: 1;19 1;sarvatra bhinnavṛttāntair upetaṁ lokarañjanam |;
KāvĀ, 1: 1;19 2;kāvyaṁ kalpottarasthāyi jāyate sadalaṁkṛti ||;
KāvĀ, 1: 1;20 1;nyūnam apy atra yaiḥ kaiścid aṅgaiḥ kāvyaṁ na duṣyati |;
KāvĀ, 1: 1;20 2;yady upātteṣu sampattir ārādhayati tadvidaḥ ||;
KāvĀ, 1: 1;21 1;guṇataḥ prāg upanyasya nāyakaṁ tena vidviṣām |;
KāvĀ, 1: 1;21 2;nirākaraṇam ity eṣa mārgaḥ prakṛtisundaraḥ ||;
KāvĀ, 1: 1;22 1;vaṁśavīryaśrutādīni varṇayitvā ripor api |;
KāvĀ, 1: 1;22 2;tajjayān nāyakotkarṣavarṇanaṁ ca dhinoti naḥ ||;
KāvĀ, 1: 1;23 1;apādaḥ padasaṁtāno gadyam ākhyāyikā kathā |;
KāvĀ, 1: 1;23 2;iti tasya prabhedau dvau tayor ākhyāyikā kila ||;
KāvĀ, 1: 1;24 1;nāyakenaiva vācyānyā nāyakenetareṇa vā |;
KāvĀ, 1: 1;24 2;svaguṇāviṣkriyā doṣo nātra bhūtārthaśaṁsinaḥ ||;
KāvĀ, 1: 1;25 1;api tv aniyamo dṛṣṭas tatrāpy anyair udīraṇāt |;
KāvĀ, 1: 1;25 2;anyo vaktā svayaṁ veti kīdṛg vā bhedalakṣaṇam ||;
KāvĀ, 1: 1;26 1;vaktraṁ cāparavaktraṁ ca socchvāsatvaṁ ca bhedakam |;
KāvĀ, 1: 1;26 2;cihnam ākhyāyikāyāś cet prasaṅgena kathāsv api ||;
KāvĀ, 1: 1;27 1;āryādivatpraveśaḥ kiṁ na vaktrāparavaktrayoḥ |;
KāvĀ, 1: 1;27 2;bhedaś ca dṛṣṭo lambhādir ucchvāso vāstu kiṁ tataḥ ||;
KāvĀ, 1: 1;28 1;tat kathākhyāyikety ekā jātiḥ saṁjñādvayāṅkitā |;
KāvĀ, 1: 1;28 2;atraivāntarbhaviṣyanti śeṣāś cākhyānajātayaḥ ||;
KāvĀ, 1: 1;29 1;kanyāharaṇasaṁgrāmavipralambhodayādayaḥ |;
KāvĀ, 1: 1;29 2;sargabandhasamā eva naite vaiśeṣikā guṇāḥ ||;
KāvĀ, 1: 1;30 1;kavibhāvakṛtaṁ cihnam anyatrāpi na duṣyati |;
KāvĀ, 1: 1;30 2;mukham iṣṭārthasaṁsiddhyai kiṁ hi na syāt kṛtātmanām ||;
KāvĀ, 1: 1;31 1;miśrāṇi nāṭakādīni teṣām anyatra vistaraḥ |;
KāvĀ, 1: 1;31 2;gadyapadyamayī kācit campūr ity abhidhīyate ||;
KāvĀ, 1: 1;32 1;tad etad vāṅmayaṁ bhūyaḥ saṁskṛtaṁ prākṛtaṁ tathā |;
KāvĀ, 1: 1;32 2;apabhraṁśaś ca miśraṁ cety āhur āryāś caturvidham ||;
KāvĀ, 1: 1;33 1;saṁskṛtaṁ nāma daivī vāg anvākhyātā maharṣibhiḥ |;
KāvĀ, 1: 1;33 2;tadbhavas tatsamo deśīty anekaḥ prākṛtakramaḥ ||;
KāvĀ, 1: 1;34 1;mahārāṣṭrāśrayāṁ bhāṣāṁ prakṛṣṭaṁ prākṛtaṁ viduḥ |;
KāvĀ, 1: 1;34 2;sāgaraḥ sūktiratnānāṁ setubandhādi yanmayam ||;
KāvĀ, 1: 1;35 1;śaurasenī ca gauḍī ca lāṭī cānyā ca tādṛśī |;
KāvĀ, 1: 1;35 2;yāti prākṛtam ity evaṁ vyavahāreṣu saṁnidhim ||;
KāvĀ, 1: 1;36 1;ābhīrādigiraḥ kāvyeṣv apabhraṁśa iti smṛtāḥ |;
KāvĀ, 1: 1;36 2;śāstreṣu saṁskṛtād anyad apabhraṁśatayoditam ||;
KāvĀ, 1: 1;37 1;saṁskṛtaṁ sargabandhādi prākṛtaṁ skandhakādikam |;
KāvĀ, 1: 1;37 2;osarādīny apabhraṁśo nāṭakādi tu miśrakam ||;
KāvĀ, 1: 1;38 1;kathāpi sarvabhāṣābhiḥ saṁskṛtena ca badhyate |;
KāvĀ, 1: 1;38 2;bhūtabhāṣāmayīṁ prāhur adbhutārthāṁ bṛhatkathām ||;
KāvĀ, 1: 1;39 1;lāsyacchalitaśampādi prekṣārtham itarat punaḥ |;
KāvĀ, 1: 1;39 2;śravyam eveti saiṣāpi dvayī gatir udāhṛtā ||;
KāvĀ, 1: 1;40 1;asty aneko girāṁ mārgaḥ sūkṣmabhedaḥ parasparam |;
KāvĀ, 1: 1;40 2;tatra vaidarbhagauḍīyau varṇyete prasphuṭāntarau ||;
KāvĀ, 1: 1;41 1;śleṣaḥ prasādaḥ samatā mādhuryaṁ sukumāratā |;
KāvĀ, 1: 1;41 2;arthavyaktir udāratvam ojaḥkāntisamādhayaḥ ||;
KāvĀ, 1: 1;42 1;iti vaidarbhamārgasya prāṇā daśa guṇāḥ smṛtāḥ |;
KāvĀ, 1: 1;42 2;eṣāṁ viparyayaḥ prāyo lakṣyate gauḍavartmani ||;
KāvĀ, 1: 1;43 1;śliṣṭam aspṛṣṭaśaithilyam alpaprāṇākṣarottaram |;
KāvĀ, 1: 1;43 2;śithilaṁ mālatīmālā lolālikalilā yathā ||;
KāvĀ, 1: 1;44 1;anuprāsadhiyā gauḍais tad iṣṭaṁ bandhagauravāt |;
KāvĀ, 1: 1;44 2;vaidarbhair mālatīdāma laṅghitaṁ bhramarair iti ||;
KāvĀ, 1: 1;45 1;prasādavat prasiddhārtham indor indīvaradyuti |;
KāvĀ, 1: 1;45 2;lakṣma lakṣmīṁ tanotīti pratītisubhagaṁ vacaḥ ||;
KāvĀ, 1: 1;46 1;vyutpannam iti gauḍīyair nātirūḍham apīṣyate |;
KāvĀ, 1: 1;46 2;yathānatyarjunābjanmasadṛkṣāṅko balakṣaguḥ ||;
KāvĀ, 1: 1;47 1;samaṁ bandheṣv aviṣamaṁ te mṛdusphuṭamadhyamāḥ |;
KāvĀ, 1: 1;47 2;bandhā mṛdusphuṭonmiśravarṇavinyāsayonayaḥ ||;
KāvĀ, 1: 1;48 1;kokilālāpavācālo mām eti malayānilaḥ |;
KāvĀ, 1: 1;48 2;ucchalacchīkarācchācchanirjharāmbhaḥkaṇokṣitaḥ ||;
KāvĀ, 1: 1;49 1;candanapraṇayodgandhir mando malayamārutaḥ |;
KāvĀ, 1: 1;49 2;spardhate ruddhamaddhairyo vararāmāmukhānilaiḥ ||;
KāvĀ, 1: 1;50 1;ity anālocya vaiṣamyam arthālaṁkāraḍambarau |;
KāvĀ, 1: 1;50 2;apekṣamāṇā vavṛdhe paurastyā kāvyapaddhatiḥ ||;
KāvĀ, 1: 1;51 1;madhuraṁ rasavad vāci vastuny api rasasthitiḥ |;
KāvĀ, 1: 1;51 2;yena mādyanti dhīmanto madhuneva madhuvratāḥ ||;
KāvĀ, 1: 1;52 1;yayā kayācicchrutyā yat samānam anubhūyate |;
KāvĀ, 1: 1;52 2;tadrūpā hi padāsattiḥ sānuprāsā rasāvahā ||;
KāvĀ, 1: 1;53 1;eṣa rājā yadā lakṣmīṁ prāptavān brāhmaṇapriyaḥ |;
KāvĀ, 1: 1;53 2;tataḥ prabhṛti dharmasya loke .sminn utsavo .bhavat ||;
KāvĀ, 1: 1;54 1;itīdaṁ nādṛtaṁ gauḍair anuprāsas tu tatpriyaḥ |;
KāvĀ, 1: 1;54 2;anuprāsād api prāyo vaidarbhair idam iṣyate ||;
KāvĀ, 1: 1;55 1;varṇāvṛttir anuprāsaḥ pādeṣu ca padeṣu ca |;
KāvĀ, 1: 1;55 2;pūrvānubhavasaṁskārabodhinī yadyadūratā ||;
KāvĀ, 1: 1;56 1;candre śaranniśottaṁse kundastabakavibhrame |;
KāvĀ, 1: 1;56 2;indranīlanibhaṁ lakṣma saṁdadhāty anilaḥ śriyam ||;

KāvĀ, 1: 1;58 1;ity anuprāsam icchanti nātidūrāntaraśrutim |;
KāvĀ, 1: 1;58 2;na tu rāmāmukhāmbhojasadṛśaś candramā iti ||;
KāvĀ, 1: 1;59 1;smaraḥ kharaḥ khalaḥ kāntaḥ kāyaḥ kopaś ca naḥ kṛśaḥ |;
KāvĀ, 1: 1;59 2;cyuto māno .dhiko rāgo moho jāto .savo gatāḥ ||;
KāvĀ, 1: 1;60 1;ityādi bandhapāruṣyaṁ śaithilyaṁ ca nigacchati |;
KāvĀ, 1: 1;60 2;ato naivam anuprāsaṁ dākṣiṇātyāḥ prayuñjate ||;
KāvĀ, 1: 1;61 1;āvṛttiṁ varṇasaṁghātagocarāṁ yamakaṁ viduḥ |;
KāvĀ, 1: 1;61 2;tat tu naikāntamadhuram ataḥ paścād vidhāsyate ||;
KāvĀ, 1: 1;62 1;kāmaṁ sarvo .py alaṁkāro rasam arthe niṣiñcati |;
KāvĀ, 1: 1;62 2;tathāpyagrāmyataivaitaṁ bhāraṁ vahati bhūyasā ||;
KāvĀ, 1: 1;63 1;kanye kāmayamānaṁ māṁ na tvaṁ kāmayase katham |;
KāvĀ, 1: 1;63 2;iti grāmyo .yam arthātmā vairasyāya prakalpate ||;
KāvĀ, 1: 1;64 1;kāmaṁ kandarpacāṇḍālo mayi vāmākṣi nirdayaḥ |;
KāvĀ, 1: 1;64 2;tvayi nirmatsaro diṣṭyety agrāmyo .rtho rasāvahaḥ ||;
KāvĀ, 1: 1;65 1;śabde .pi grāmyatāstyeva sā sabhyetarakīrtanāt |;
KāvĀ, 1: 1;65 2;yathā yakārādipadaṁ ratyutsavanirūpaṇe ||;
KāvĀ, 1: 1;66 1;padasaṁdhānavṛttyā vā vākyārthatvena vā punaḥ |;
KāvĀ, 1: 1;66 2;duṣpratītikaraṁ grāmyaṁ yathā yā bhavataḥ priyā ||;
KāvĀ, 1: 1;67 1;kharaṁ prahṛtya viśrāntaḥ puruṣo vīryavān iti |;
KāvĀ, 1: 1;67 2;evamādi na śaṁsanti mārgayor ubhayor api ||;
KāvĀ, 1: 1;68 1;bhaginībhagavatyādi sarvatraivānumanyate |;
KāvĀ, 1: 1;68 2;vibhaktam iti mādhuryam ucyate sukumāratā ||;
KāvĀ, 1: 1;69 1;aniṣṭhurākṣaraprāyaṁ sukumāram iheṣyate |;
KāvĀ, 1: 1;69 2;bandhaśaithilyadoṣas tu darśitaḥ sarvakomale ||;
KāvĀ, 1: 1;70 1;maṇḍalīkṛtya barhāṇi kaṇṭhair madhuragītibhiḥ |;
KāvĀ, 1: 1;70 2;kalāpinaḥ pranṛtyanti kāle jīmūtamālini ||;
KāvĀ, 1: 1;71 1;ity anūrjita evārtho nālaṁkāro .pi tādṛśaḥ |;
KāvĀ, 1: 1;71 2;sukumāratayaivaitad ārohati satāṁ manaḥ ||;
KāvĀ, 1: 1;72 1;dīptam ity aparair bhūmnā kṛcchrodyam api badhyate |;
KāvĀ, 1: 1;72 2;nyakṣeṇa kṣayitaḥ pakṣaḥ kṣatriyāṇāṁ kṣaṇād iti ||;
KāvĀ, 1: 1;73 1;arthavyaktir aneyatvam arthasya hariṇoddhṛtā |;
KāvĀ, 1: 1;73 2;bhūḥ khurakṣuṇṇanāgāsṛglohitād udadher iti ||;
KāvĀ, 1: 1;74 1;mahī mahāvarāheṇa lohitād uddhṛtodadheḥ |;
KāvĀ, 1: 1;74 2;itīyatyeva nirdiṣṭe neyatvam uragāsṛjaḥ ||;
KāvĀ, 1: 1;75 1;nedṛśaṁ bahu manyate mārgayor ubhayor api |;
KāvĀ, 1: 1;75 2;na hi pratītiḥ subhagā śabdanyāyavilaṅghinī ||;
KāvĀ, 1: 1;76 1;utkarṣavān guṇaḥ kaścid yasminn ukte pratīyate |;
KāvĀ, 1: 1;76 2;tadudārāhvayaṁ tena sanāthā kāvyapaddhatiḥ ||;
KāvĀ, 1: 1;77 1;arthināṁ kṛpaṇā dṛṣṭis tvanmukhe patitā sakṛt |;
KāvĀ, 1: 1;77 2;tadavasthā punar deva nānyasya mukham īkṣate ||;
KāvĀ, 1: 1;78 1;iti tyāgasya vākye .sminn utkarṣaḥ sādhu lakṣyate |;
KāvĀ, 1: 1;78 2;anenaiva pathānyatra samānanyāyam ūhyatām ||;
KāvĀ, 1: 1;79 1;ślāghyair viśeṣaṇair yuktam udāraṁ kaiścid iṣyate |;
KāvĀ, 1: 1;79 2;yathā līlāmbujakrīḍāsarohemāṅgadādayaḥ ||;
KāvĀ, 1: 1;80 1;ojaḥ samāsabhūyastvam etad gadyasya jīvitam |;
KāvĀ, 1: 1;80 2;padye .py adākṣiṇātyānām idam ekaṁ parāyaṇam ||;
