SūryaŚ, 1: 1;1 1;jambhārātībhakumbhodbhavamiva dadhataḥ āyāntyā tulyakālaṁ kamalavanarucevāruṇā vo vibhūtyai |;
SūryaŚ, 1: 1;2 1;bhaktiprahvāya dātuṁ mukulapuṭakuṭīkoṭarakroḍalīnāṁ kālākārāndhakārānanapatitajagatsādhvasadhvaṁsakalyāḥ |;
SūryaŚ, 1: 1;3 1;garbheṣvambhoruhāṇāṁ śikhariṣu ca śitāgreṣu tulyaṁ niṣparyāyaṁ pravṛttāstribhuvanabhavanaprāṅgaṇe pāntu |;
SūryaŚ, 1: 1;4 1;prabhraśyatyuttarīyatviṣi tamasi samudvīkṣya te sāndrībhūya sadyaḥ kramaviśadadaśāśādaśālīviśālaṁ |;
SūryaŚ, 1: 1;5 1;nyakkurvannoṣadhīśe muṣitaruci śucevauṣadhīḥ proṣitābhā pakṣacchedavraṇāsṛksruta iva dṛṣado darśayanprātaradrer |;
SūryaŚ, 1: 1;6 1;śīrṇaghrāṇāṅghripāṇīn vraṇibhir apaghanair gharmāṁśor yasya |;
SūryaŚ, 1: 1;7 1;bibhrāṇā vāmanatvaṁ prathamamatha tathaivāṁśavaḥ dhvāntād ācchidya devadviṣa iva balito |;
SūryaŚ, 1: 1;8 1;udgāḍhenāruṇimnā vidadhati bahulaṁ śailānāṁ śekharatvaṁ śritaśikhariśikhāstanvate ye diśantu |;
SūryaŚ, 1: 1;9 1;dattānandāḥ prajānāṁ samucitasamayākṛṣṭasṛṣṭaiḥ dīptāṁśor |;
SūryaŚ, 1: 1;10 1;bandhadhvaṁsaikahetuṁ śirasi yuṣmākaṁ te |;
SūryaŚ, 1: 1;11 1;dhārā rāyo dhanāyāpadi sapadi karālambabhūtāḥ prapāte nirvāṇodyogiyogipragamanijatanudvāri vetrāyamāṇās |;
SūryaŚ, 1: 1;12 1;prāci prāgācarantyo .naticiram acale cārucūḍāmaṇitvaṁ cāṭūtkaiś cakranāmnāṁ caturamavicalairlocanair |;
SūryaŚ, 1: 1;13 1;ekaṁ jyotirdṛśau dve trijagati gaditānyabjajāsyaiścaturbhir yuṣmākaṁ tāni saptatridaśamuninutāny aṣṭadigbhāñji |;
SūryaŚ, 1: 1;14 1;āvṛttibhrāntaviśvāḥ śramamiva dadhataḥ śoṣiṇaḥ te prāvṛṣyāttapānātiśayaruja ivodvāntatoyā himartau |;
SūryaŚ, 1: 1;15 1;tanvānā digvadhūnāṁ samadhikamadhurālokaramyām ujjṛmbhāmbhojanetradyutini dinamukhe |;
SūryaŚ, 1: 1;16 1;maulīndormaiṣa moṣīd dyutim iti vṛṣabhāṅkena yaḥ kṛṣṇena dhvāntakṛṣṇasvatanuparibhavatrasnuneva |;
SūryaŚ, 1: 1;17 1;vistīrṇaṁ vyoma dīrghāḥ sapadi daśa diśo padminyucchvāsyate yairuṣasi jagadapi dhvaṁsayitvā |;
