SBhedaV, 1: 1;102 1;teṣām asmākaṁ varṇābhimānikānāṁ satāṁ teṣām eva |;Saṅghabhedavastu SBhedaV, 1: 1 100;teṣām asmākaṁ varṇābhimānikānāṁ satāṁ teṣām eva ;!;;Saṅghabhedavastu SBhedaV, 1: 1 104;teṣām asmākaṁ varṇābhimānikānāṁ satāṁ teṣām eva ;!;;
SBhedaV, 1: 1;103 1;antarhite pṛthivīparpaṭake vanalatā prādurbhūtā |;
SBhedaV, 1: 1;104 1;teṣām asmākaṁ varṇābhimānikānāṁ satāṁ teṣām eva |;
SBhedaV, 1: 1;105 1;antarhitāyāṁ vanalatāyām akṛṣṭoptaṁ taṇḍulaphalaśāliḥ |;
SBhedaV, 1: 1;106 1;sa sāyaṁ lūnaḥ kālyam pakvaś ca bhavati prativirūḍhaś ceti |;
SBhedaV, 1: 1;107 1;te vayaṁ tadbhakṣās tadāhārā dīrghāyuṣo dīrgham |;Saṅghabhedavastu SBhedaV, 1: 1 97;te vayaṁ tadbhakṣās tadāhārā dīrghāyuṣo dīrgham ;GOOD;;Saṅghabhedavastu SBhedaV, 1: 1 35;te tadbhakṣās tadāhārā dīrghāyuṣo dīrgham adhvānaṁ ;!;;Saṅghabhedavastu SBhedaV, 1: 1 46;te tadbhakṣās tadāhārāḥ dīrghāyuṣo dīrgham adhvānaṁ ;!;;Saṅghabhedavastu SBhedaV, 1: 1 57;te tadbhakṣās tadāhārā dīrghāyuṣo dīrgham adhvānaṁ ;!;;Saṅghabhedavastu SBhedaV, 1: 1 68;te tadbhakṣās tadāhārāḥ dīrghāyuṣo dīrgham adhvānaṁ ;!;;
SBhedaV, 1: 1;108 1;yataḥ vayam akṛṣṭoptaṁ taṇḍulaphālaśāliṁ |;
SBhedaV, 1: 1;109 1;tato .sya śāleḥ kuṇaś ca tuṣaś ca taṇḍulaṁ paryavanahyati |;
SBhedaV, 1: 1;110 1;lūno lūno na prativirohaty abalaś ca prajñāyate ||;
SBhedaV, 1: 1;111 1;ṣaṇḍavanaṣaṇḍeṣu vyavasthitaḥ śāliḥ ||;Saṅghabhedavastu SBhedaV, 1: 1 93;ṣaṇḍavanaṣaṇḍeṣu vyavasthitaḥ śāliḥ ||;GOOD;;
SBhedaV, 1: 1;112 1;yan nu vayaṁ saṁgamya samāgamya kṣetrāṇi māpayema |;
SBhedaV, 1: 1;113 1;ayaṁ gautamā purāṇo .graṇīḥ maryādākarmāntānāṁ loke |;
SBhedaV, 1: 1;114 1;tac ca dharmeṇa nādharmeṇa ||;Matsyapurāṇa MPur, 144: 143 95;teṣāṁ saptarṣayo dharmaṁ kathayantīha teṣu ca ||;!;;Mṛgendraṭīkā MṛgṬīkā zu MṛgT, Vidyāpāda, 12, 8.2: 247 6;na caiṣāṁ tāni sthānāni na santi ||;!;;
SBhedaV, 1: 1;115 1;tatrāyaṁ dharmo dharmaḥ śreṣṭho jinendrāṇām ||;
SBhedaV, 1: 1;116 1;athānyatamaḥ sattvaḥ tiṣṭhati sve śālau parakīyaṁ śālim |;
SBhedaV, 1: 1;117 1;adrākṣīd anyataraḥ sattvaḥ taṁ sattvaṁ tiṣṭhati sve śālau |;
SBhedaV, 1: 1;118 1;adrākṣīt sa sattvaḥ taṁ sattvaṁ dvir api trir api tiṣṭhati sve |;
SBhedaV, 1: 1;119 1;kasmāt tvaṁ bhoḥ sattva tiṣṭhati sve śālau parakīyaṁ śālim |;
SBhedaV, 1: 1;120 1;sa tam ākarṣati parākarṣati yāvat parṣanmadhye .py |;
SBhedaV, 1: 1;121 1;atha te sattvās taṁ sattvam idam avocan kasmāt tvaṁ bhoḥ |;
SBhedaV, 1: 1;122 1;atha sa sattvas tān sattvān idam avocat anenāsmi bhavantaḥ |;
SBhedaV, 1: 1;123 1;atha te sattvāḥ sattvam idam avocan kasmāt tvaṁ bhoḥ |;
SBhedaV, 1: 1;124 1;atha teṣāṁ sattvānām etad abhavat dṛśyante khalu |;
SBhedaV, 1: 1;125 1;yan nu vayaṁ saṁgamya samāgamya yo .smākaṁ sattvo |;
SBhedaV, 1: 1;126 1;yac cāsmākaṁ kṣetrebhyaḥ sampatsyate tato .smai |;
SBhedaV, 1: 1;127 1;evaṁ cāhuḥ ehi tvaṁ bhoḥ sattva asmān nigṛhītavyāṁś ca |;
SBhedaV, 1: 1;128 1;sa teṣāṁ nigṛhītavyāṁś ca nigṛhṇāti pragṛhītavyāṁś ca |;
SBhedaV, 1: 1;129 1;yac ca teṣām kṣetrebhyaḥ sampadyate tato .smai dharmyāṁ |;
SBhedaV, 1: 1;130 1;kṣetrāṇām adhipatiḥ kṣatāc ca trāyata iti kṣatriyaḥ kṣatriya |;
SBhedaV, 1: 1;131 1;dharmeṇa prajā rañjayati śīlavṛttasamudācāreṇa |;
SBhedaV, 1: 1;132 1;mahāsammatasya gautamā rājño rocaḥ putraḥ rocasya rājño |;
SBhedaV, 1: 1;133 1;varakalyāṇasya upoṣadhaḥ putraḥ ||;
SBhedaV, 1: 1;134 1;upoṣadhasya gautamā rājño manuṣyāṇāṁ stālajaṅghā |;
SBhedaV, 1: 1;135 1;upoṣadhasya rājño mūrdhni piṭako jātaḥ mṛduḥ sumṛduḥ |;
SBhedaV, 1: 1;136 1;paripākānvayāt sphuṭitaḥ kumāro jātaḥ abhirūpo |;
SBhedaV, 1: 1;137 1;jātamātraḥ kumāro .ntaḥpuraṁ praveśitaḥ ||;
SBhedaV, 1: 1;138 1;upoṣadhasya rājñaḥ ṣaṣṭistrīsahasrāṇi ||;Divyāvadāna Divyāv, 17: 17 155;upoṣadhasya rājñaḥ ṣaṣṭistrīsahasrāṇi ||;GOOD;;
SBhedaV, 1: 1;139 1;sarvāsāṁ stanāḥ prasrutāḥ ||;Divyāvadāna Divyāv, 17: 17 156;sarvāsāṁ stanāḥ prasṛtāḥ ||;!;;Khādiragṛhyasūtra KhGṛS, 2, 5: 7 4;sarveṣāṁ vā gauḥ ||;!;;
SBhedaV, 1: 1;140 1;ekaikā kathayati mān dhāpaya mān dhāpayeti māndhātā |;
SBhedaV, 1: 1;141 1;yasmin samaye māndhātā rājā rājyaṁ kārayati tasmin |;
SBhedaV, 1: 1;142 1;te cintayitvā tulayitvā upaparīkṣya |;
SBhedaV, 1: 1;143 1;itīme gautamā ṣaḍrājāno .mṛtāyuṣaś cābhūvann |;
SBhedaV, 1: 1;144 1;antaroddānam ||;
SBhedaV, 1: 1;145 1;sattvā ehikās tilakā abhrakaṇṭhās tathaiva ca ||;
SBhedaV, 1: 1;146 1;stālajaṅghāś ca manujā ṣaḍete uditāḥ padā ||;
SBhedaV, 1: 1;147 1;māndhātur gautamā rājño dakṣiṇe ūrau piṭako jāto mṛduḥ |;
SBhedaV, 1: 1;148 1;paripākānvayāt sphuṭitaḥ kumāro jātaḥ abhirūpo |;
SBhedaV, 1: 1;149 1;maharddhikaḥ sa kumāro mahānubhāvaḥ ||;Divyāvadāna Divyāv, 19: 19 171;sa dārako maharddhiko mahānubhāvaḥ ||;!;;Divyāvadāna Divyāv, 19: 19 176;sa dārako maharddhiko mahānubhāvaḥ ||;!;;
SBhedaV, 1: 1;150 1;athedānīṁ caturṣu dvīpeṣu rājyaiśvaryādhipatyaṁ |;
SBhedaV, 1: 1;151 1;cāror gautamā vāme ūrau piṭako jātaḥ mṛduḥ sumṛdus |;
SBhedaV, 1: 1;152 1;maharddhikaḥ sa kumāro mahānubhāvo .pīdānīṁ triṣu |;Saṅghabhedavastu SBhedaV, 1: 1 154;maharddhikaḥ sa kumāro mahānubhāva ity apīdānīṁ ;!;;Saṅghabhedavastu SBhedaV, 1: 1 156;maharddhikaḥ sa kumāro mahānubhāvaḥ apīdānīṁ ;!;;
SBhedaV, 1: 1;153 1;upacāror gautamā rājño dakṣiṇe caraṇe piṭako jāto mṛduḥ |;
SBhedaV, 1: 1;154 1;maharddhikaḥ sa kumāro mahānubhāva ity apīdānīṁ |;
SBhedaV, 1: 1;155 1;cārumato gautamā rājño vāme caraṇe piṭako jātaḥ mṛduḥ |;
SBhedaV, 1: 1;156 1;maharddhikaḥ sa kumāro mahānubhāvaḥ apīdānīṁ |;Saṅghabhedavastu SBhedaV, 1: 1 152;maharddhikaḥ sa kumāro mahānubhāvo .pīdānīṁ triṣu ;!;;Saṅghabhedavastu SBhedaV, 1: 1 154;maharddhikaḥ sa kumāro mahānubhāva ity apīdānīṁ ;!;;
SBhedaV, 1: 1;157 1;iti hi gautamā mahāsaṁmatasya rājño rocaḥ putraḥ rocasya |;
SBhedaV, 1: 1;158 1;ajitaṁjayasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;159 1;duṣprasahasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;160 1;brahmadattasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;161 1;hastidattasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;162 1;kālīśasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;163 1;nagnajito gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;164 1;jayadattasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;165 1;jayasenasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;166 1;nāgadevasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;167 1;naradevasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;168 1;sāgaradevasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;169 1;sumater gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;170 1;tamonudasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;171 1;mahendrasenasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;172 1;samudrasenasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;173 1;tapaṁcarasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;174 1;mahīmukhasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;175 1;mahīpater gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;176 1;mahīdharasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;177 1;mahādevasya gautamā rājñaḥ putraprapautṛkayā |;
SBhedaV, 1: 1;178 1;nimer nimagno dṛḍhanemiḥ khanur upakhanuḥ khanumān |;
SBhedaV, 1: 1;179 1;ambarīṣasya gautamā rājñaḥ nāgasaṁpālaḥ putraḥ |;
SBhedaV, 1: 1;180 1;tena khalu samayena kāśyapo nāma śāstā loke utpannaḥ |;
SBhedaV, 1: 1;181 1;kṛker gautamā rājñaḥ sujātaḥ putraḥ sujātasya gautamā |;
SBhedaV, 1: 1;182 1;karṇasya gautamā rājño dvau gautamo bharadvājaś ca tayor |;
SBhedaV, 1: 1;183 1;upasaṁkramya pādayor nipatya vijñāpayati tātānujānīhi |;
SBhedaV, 1: 1;184 1;kimarthaṁ pravrajasīti ||;Āyurvedadīpikā ĀVDīp zu Ca, Vim., 8, 7.2: 200 11;ityadhyayanavidhiriti upasaṁharaṇam ||;!;;Divyāvadāna Divyāv, 2: 2 320;yadyanujānāsi pravrajāmīti ||;!;;Divyāvadāna Divyāv, 19: 19 434;gacchāmi pravrajāmīti ||;!;;Gopathabrāhmaṇa NEW GB, 1, 1, 32: 32 13;kimartham iti ||;!;;Gopathabrāhmaṇa NEW GB, 1, 2, 2: 41 23;iti veti vā mukhaṁ viparidhāpayet ||;!;;Gopathabrāhmaṇa NEW GB, 1, 2, 13: 52 3;kimartham iti ||;!;;Nibandhasaṁgraha NiSaṁ zu Su, Cik., 29, 12.32: -1 16;eveti ityatra anutsvādayan ||;!;;Nibandhasaṁgraha NiSaṁ zu Su, Sū., 1, 24.1: -1 4;ityāha prākkila vyālā iti vyākhyātāḥ ||;!;;Pañcārthabhāṣya PABh zu PāśupSūtra, 1, 3: 3 12;kimartham iti cet ||;!;;Rasādhyāyaṭīkā RAdhyṬ zu RAdhy, 237.2: 46 6;iti vyoṣarājiḥ kāṁsyarājir ityarthaḥ ||;!;;Śāṅkhāyanāraṇyaka ŚāĀr, 5, 3: 51 11;ityevaṁ hi paśyāma iti ||;!;;
SBhedaV, 1: 1;185 1;sa kathayati tāta na śakyaṁ mayā dharmādharmeṇa rājyaṁ |;
SBhedaV, 1: 1;186 1;tena khalu samayena anyatamasminn āśramapade |;
SBhedaV, 1: 1;187 1;sa tena pravrajitaḥ kṛṣṇadvaipāyano ṛṣiḥ |;
SBhedaV, 1: 1;188 1;yāvad apareṇa samayena karṇo rājā kālagataḥ |;
SBhedaV, 1: 1;189 1;sā saṁlakṣayati mahatī velā vartate śakṣyāmy ahaṁ tasyāpi |;
SBhedaV, 1: 1;190 1;tatas taṁ gautamariṣiṁ parivārya saṁjātāmarṣāḥ |;
SBhedaV, 1: 1;191 1;sa kathayati kiṁ kṛtaṁ te kathayanti bhadrayā te sārdhaṁ |;
SBhedaV, 1: 1;192 1;tato .sau pravrajitaḥ karavīramālāsaktakaṇṭhaguṇo |;
SBhedaV, 1: 1;193 1;sa kathayati vatsa nāsi kṣata upahato vā tāta kṣato .haṁ |;
SBhedaV, 1: 1;194 1;sāmantakena śabdo visṛtaḥ kṛṣṇadvaipāyanariṣiḥ |;
SBhedaV, 1: 1;195 1;tasya suvarṇadvaipāyanaḥ suvarṇadvaipāyana iti saṁjñā |;
SBhedaV, 1: 1;196 1;sa kathayati vatsa brāhmaṇāḥ kathayanti aputrasya gatir |;
SBhedaV, 1: 1;197 1;teṣām apaścimako virūḍhako nāma ikṣvākurājo .bhūd |;
SBhedaV, 1: 1;198 1;kapilariṣiḥ śabdakaṇṭakatvād dhyānānāṁ cittaikāgratāṁ |;
SBhedaV, 1: 1;199 1;apareṇa samayena virūḍhaka ikṣvākurājaḥ kālagataḥ |;
SBhedaV, 1: 1;200 1;atha bhagavān āyuṣmato mahāmaudgalyāyanasya |;
SBhedaV, 1: 1;201 1;tena khalu samayena kapilavastuni nagare siṁhahanur |;
SBhedaV, 1: 1;202 1;yāvad apareṇa samayena siṁhahanū rājā kālagataḥ |;
SBhedaV, 1: 1;203 1;tuṣitakāyikābhir devatābhiḥ sarvavādyāni prahatāni siṁhaikaḥ pramathati naikaśvāpadaughān vajraiko vilikhati śakraiko vijayati naikadānavendrān sūryaiko vimathati |;
SBhedaV, 1: 1;204 1;yo yuṣmākaṁ mārṣā amṛtenārthī sa madhyadeśe jagatparitrāṇakṛtapratijño devān upāmantrya tataś cyuto ikṣvākuvaṁśe praviveśa kukṣim sandhyābhrarājīm iva |;
SBhedaV, 1: 1;205 1;tathā hi mahāmāyā caturaḥ svapnān paśyati ṣaḍdanto me antaroddānam |;
SBhedaV, 1: 1;205 2;cyutir devaputro ratanam aṣṭāṅgaṁ śrāntavratamānasam ||;
SBhedaV, 1: 1;206 1;dharmatā khalu yasmin samaye bodhisatvas tuṣitād yathaiva megho vipulaḥ susaṁbhṛto bahūdako tathopamaṁ kukṣim ivākraman muniścirād ghanaṁ sūrya |;
SBhedaV, 1: 1;207 1;avabhāsayitveha diśaḥ samantataḥ pṛthak ca lokāntarikās yadākramat kukṣim atulyavikramastathā tadāsīd iyam atra |;
SBhedaV, 1: 1;208 1;dharmatā khalu yasmin samaye bodhisatvo bhagavān |;
SBhedaV, 1: 1;209 1;atha mahāmāyāyā dohada utpannaḥ aho batāhaṁ |;

