

KDār, 2: 1;3 1;indrāgnibhyāmityamāvāsyāyām |;
KDār, 2: 1;3 2;evamamāvāsyāyāmavyaktacodanāyāmapi viśeṣastu indrāgnibhyāṁ juṣṭaṁ nirvapāmi |;
KDār, 2: 1;3 3;amāvāsyāgrahaṇamanarthakam |;
KDār, 2: 1;3 4;indrāgnibhyāmadarśane ityamāvāsyāsambandhaḥ syāt |;
KDār, 2: 1;3 5;siddhatvāt |;
KDār, 2: 1;3 6;nānarthakam |;
KDār, 2: 1;3 7;nityaṁ pūrvamāgneyam ityatra nityagrahaṇaṁ tataścāgnīṣomīyaindrāgnayorvikalpaḥ prasajyate |;
KDār, 2: 1;3 8;tannivṛttyarthamamāvāsyāyāmiti vacanam ||;


KDār, 2: 1;6 1;ulūkhalamusalaṁ śūrpaṁ prakṣālitaṁ carmaṇyādhāya ulūkhalamusalaṁ ca śūrpaṁ ca prakṣālayet |;
KDār, 2: 1;6 2;yadyatkṛṣṇa iti mantroktam |;
KDār, 2: 1;6 3;prakṣālitāni nirvāpacarmaṇi sthāpayet |;
KDār, 2: 1;6 4;niruptānvrīhīn ulūkhale prakṣipyāvahanti yajamānaḥ |;
KDār, 2: 1;6 5;avaghnaṁśca haviṣkṛtā mantreṇa haviṣkṛd ā dravehīti triḥ arthābhidhānāt |;
KDār, 2: 1;6 6;yattvā śikva iti prakṣālayati |;
KDār, 2: 1;6 7;yadyat kṛṣṇa iti mantroktam |;
KDār, 2: 1;6 8;ityulūkhalādīnāṁ prakṣālanaṁ bhavati |;
KDār, 2: 1;6 9;prakṣālitamiti saṁskṛtadravyam |;
KDār, 2: 1;6 10;vyaktacodaneṣvarthaviśeṣanirdeśaḥ |;
KDār, 2: 1;6 11;carmaṇyādhāyeti vacanaṁ carmaṇi haviḥsaṁskārasya vrīhīniti darśapūrṇamāsayor nirvāpagrahaṇaṁ tasya sarvahaviḥsampratyayārthatvāt paścādagnervāgyataḥ saṁviśati ityata ārabhya vāgyamo haviṣkṛdehīti haviṣkriyākartṛtvāt |;
KDār, 2: 1;6 12;haviṣkriyāśabdaḥ pavitre.rpaṇe |;
KDār, 2: 1;6 13;avahananaṁ haviṣkṛtaḥ |;
KDār, 2: 1;6 14;avahatyeti cottareṇa sa mānakartṛnirdeśāt ||;
KDār, 2: 1;7 1;avadṛtya suphalīkṛtān kṛtvā triḥ prakṣālya taṇḍulān agne avahatya ā taṇḍulanirvṛtteḥ |;
KDār, 2: 1;7 2;su suṣṭhu phalakiraṇān kṛtvā |;
KDār, 2: 1;7 3;phalakiraṇāḥ tuṣabusāḥ |;
KDār, 2: 1;7 4;prakṣālyodakena taṇḍulān agne carurityagnau caruṁ carugrahaṇaṁ navakakharparakapālānāṁ mā bhūt |;
KDār, 2: 1;7 5;pratihaviḥ padānāṁ na samavāyaḥ sahatvāt ||;
KDār, 2: 1;8 1;śuddhāḥ pūtā ityudakamāsiñcati |;
KDār, 2: 1;8 2;anayā ṛcā āsiñcati |;
KDār, 2: 1;8 3;pavitre antardhāya prakaraṇātideśāt |;
KDār, 2: 1;8 4;saha mantreṇa puroḍāśasaṁyavanaṁ bhavati |;
KDār, 2: 1;8 5;udakagrahaṇaṁ payasi mā bhūt |;
KDār, 2: 1;8 6;brahmaṇā śuddhā iti taṇḍulān ||;
KDār, 2: 1;9 1;udakasekānantarameva taṇḍulānāvapati |;
KDār, 2: 1;9 2;taṇḍulagrahaṇaṁ tilaudanena mā bhūt |;
KDār, 2: 1;9 3;sarveṣu kālāntaratvāt āvapatigrahaṇam |;
KDār, 2: 1;9 4;āpastāsu taṇḍulāḥ ||;
KDār, 2: 1;10 1;pari tvāgne puraṁ vayam iti triḥparyagni karoti |;
KDār, 2: 1;10 2;anayā caruṁ triḥ paryagni karoti |;
KDār, 2: 1;10 3;mantrastu sakṛdekadravyāt |;
KDār, 2: 1;10 4;tryavarārdhanivṛttyarthaṁ trirgrahaṇam ||;
KDār, 2: 1;11 1;nekṣaṇena triḥ pradakṣiṇamudāyauti |;
KDār, 2: 1;11 2;ūrdhvamābhimukhyena āghaṭṭanaṁ caruṁ paryāloḍayati |;
KDār, 2: 1;11 3;naikṣaṇenāghaṭṭanam |;
KDār, 2: 1;11 4;pradakṣiṇavacanaṁ yathākāmaniyamārtham ||;

KDār, 2: 1;13 1;uttarato.gnerupasādayatīdhmam |;
KDār, 2: 1;13 2;upanīya tatredhmamupasādayati ||;
KDār, 2: 1;14 1;uttaraṁ barhiḥ |;
KDār, 2: 1;14 2;idhmasyottarataḥ ||;
KDār, 2: 1;15 1;agnaye tvā juṣṭaṁ prokṣāmītīdhmam |;
KDār, 2: 1;15 2;prokṣatīti vākyaśeṣaḥ |;
KDār, 2: 1;15 3;evaṁ karmaliṅgāḥ iti vacanāt ||;
KDār, 2: 1;16 1;pṛthivyā iti barhiḥ |;
KDār, 2: 1;16 2;pṛthivyai tvā juṣṭaṁ prokṣāmīti barhiḥ prokṣati |;
KDār, 2: 1;16 3;idhmābarhiṣorubhayorupasāditayoḥ pṛthivyā iti samastamantravacanam |;
KDār, 2: 1;16 4;adhikārādeva gatatvāt |;
KDār, 2: 1;16 5;evamagnīṣomābhyām iti yathā ||;
KDār, 2: 1;17 1;darbhamuṣṭimabhyukṣya paścādagneḥ prāgagraṁ yo muṣṭiḥ prathamo lūnas taṁ paścādagneḥ pūrvāgraṁ nivṛttacodanāllavanakāle prathamasya muṣṭeḥ pṛthag lavanakāle vacana ihāvaśyagrahaṇāt |;
KDār, 2: 1;17 2;ājyatantre.laṁbhāva punaragrahaṇāt ||;
KDār, 2: 1;18 1;darbhāṇāmapādāya ṛṣīṇāṁ prastaro.si iti darbhebhyaḥ paribhojanīyebhyaḥ apādāya darbhān brahmaṇaḥ āsanaṁ brahmāsanam |;
KDār, 2: 1;18 2;atra brahmavaraṇaṁ vitānavat |;
KDār, 2: 1;18 3;vṛtajapaśca bhavati |;
KDār, 2: 1;18 4;vṛto japati iti vitānavacanāt |;
KDār, 2: 1;18 5;ahaṁ bhūpatiḥ iti ||;
Kauśikasūtra Kauśikasūtra, 1, 2: 2 19;purastād agner āstīrya teṣāṁ mūlānyapareṣāṁ prāntair ;!;;
