vyāpad;39
ve;38
āyas;38
upatap;38
nirjan;38
avanah;37
pratyavekṣ;36
pralap;36
pravyadh;36
anvās;34
upanyas;34
pracchid;34
anvīkṣ;33
upagā;33
vibhraṁś;33
saṁlī;33
abhikrudh;32
praklid;31
saṁśam;31
samprajan;31
anubudh;30
pradhyā;30
prās;29
sampradṛś;29
vye;28
pragā;28
pramuh;28
prasic;28
vipaś;28
udas;28
avapad;27
ānah;27
prayudh;27
viriṣ;27
truṭ;26
pratidā;26
mṛś;25
pariviṣ;25
prasṛj;25
vyāhan;25
anudhyā;24
lap;24
abhivyadh;24
pariśuṣ;23
saṁkṣubh;23
anvāhiṇḍ;23
vivah;22
samprasū;22
pinah;22
radh;21
parivye;21
vyāvyadh;21
adhivah;21
anujan;20
anudṛś;20
ājan;20
niśam;20
pravilī;20
vitṛp;20
ādīp;20
paritras;20
saṁpradīp;20
abhiprapad;19
uḍḍī;19
prabhraṁś;19
viśliṣ;19
uc;18
vipraṇaś;18
viśuṣ;18
abhiśram;18
pluṣ;18
avalī;17
upaghrā;17
upaparīkṣ;17
parigā;17
pracchā;17
āgā;16
ālī;16
vipratipad;16
uttras;16
anugā;15
anuprapad;15
unnah;15
nirvyadh;15
saṁdā;15
saṁdīp;15
samas;15
samupajan;15
samprapad;15
abhyavapad;15
vipravyadh;15
paryavanah;15
paryāpad;15
abhisaṁkrudh;14
abhisampad;14
parimlā;14
pratam;14
viparyas;14
saṁgā;14
samuddhan;14
abhigā;13
nipad;13
saṁyudh;13
saṁsīv;13
sampratipad;13
uparañj;13
pariklid;13
apinah;12
nirhan;12
parijṛ;12
pratyas;12
viprekṣ;12
saṁghṛṣ;12
samāvyadh;12
vyatyas;12
atiman;11
apadhyā;11
abhiniṣpad;11
abhipaś;11
upaśliṣ;11
praj￞;11
pratipaś;11
prativibudh;11
prasvid;11
saṁvyadh;11
saṁduṣ;11
sampramuh;11
samprayudh;11
pravinyas;11
dī;11
anuprajan;10
abhinihan;10
upanah;10
upaśuṣ;10
nidhyā;10
parikhid;10
anusīv;10
parihṛṣ;10
āśyā;10
saṁsvid;10
er;10
adhijan;9
avamṛj;9
uddīp;9
upanṛt;9
samabhipad;9
atisnih;9
saṁpreṣ;9
adhyas;8
dā;8
abhyupapad;8
avadhyā;8
vidu;8
upanidhyā;8
abhisidh;7
abhyavekṣ;7
utpaś;7
udvyadh;7
upasnih;7
pradu;7
vigā;7
vyupaśam;7
saṁtṛp;7
sampralī;7
parisaṁvah;7
atipad;6
abhirañj;6
upavye;6
upās;873
jas;6
parās;6
paripac;6
parimuṣ;6
pramlā;6
vimad;6
saṁśuṣ;6
saṁkruś;6
samunnah;6
sampraduṣ;6
vyapavyadh;6
vighṛṣ;6
vic;5
anuniśam;5
abhiyudh;5
abhilī;5
nirduh;5
parimuh;5
pratigṛdh;5
pratyājan;5
vimṛṣ;5
vivyadh;5
saṁkup;5
samupapad;5
vyapās;5
paritṛp;5
ārañj;5
pratyāpad;5
paridham;5
yup;5
nibhraṁś;5
adhyupekṣ;5
pratisaṁlī;5
abhipratipad;4
āhṛṣ;4
upaklid;4
upāhvā;4
nigā;4
nivyadh;4
nihve;4
pariṇah;4
parinṛt;4
paripaś;4
pratyuddīp;4
pramṛṣ;4
vivā;4
saṁgā;14
saṁjṛ;4
samupahvā;4
sampuṣ;4
vipraduṣ;4
vijṛ;4
saṁpraṇaś;4
apabhraṁś;4
avajan;4
pī;4
pravye;4
pratikruś;4
luj;4
praluj;4
atitap;3
atitṛp;3
atiśliṣ;3
aparañj;3
abhituṣ;3
abhitṛp;3
abhiṣū;3
abhihve;3
śyā;3
udbudh;3
upadas;3
upadṛś;3
upalī;3
upavā;3
niyudh;3
parikup;3
pratidīv;3
prapyā;3
pralubh;3
vyutpad;3
saṁnilī;3
samabhidhyā;3
anupratipad;3
saṁpac;3
pariglā;3
samabhikrudh;3
pariviśram;3
kuṭ;3
vyapavah;3
viklid;3
saṁpraśam;3
praduh;3
visaṁhan;3
abhipratap;3
atitṛṣ;3
saṁklid;3
parijan;3
saṁkuṭ;3
viniṣpad;3
samavatṛ;3
vinirhan;3
vinah;3
upākruś;3
rā;3
tim;2
atidiv;2
atyas;2
chā;2
anutṛp;2
anuvinaś;2
anuśuṣ;2
anusaṁdṛś;2
anūpadas;2
apatras;2
apyas;2
abhinyas;2
abhiprajan;2
abhivāś;2
abhisaṁśliṣ;2
abhisamas;2
abhyavaman;2
abhyāhvā;2
avapaś;2
avavyadh;2
ākṣi;2
āyudh;2
āvye;2
udve;2
upapreṣ;2
upasaṁvye;2
nirdhyā;2
pariklam;2
paritam;2
pariman;2
paryāhve;2
paryudas;2
pratikrudh;2
pratisaṁhṛṣ;2
proḍḍī;2
vikṣubh;2
vyāhvā;2
saṁdhyā;2
samanudhyā;2
samanuman;2
samavabudh;2
samupaśam;2
sampragā;2
samprabudh;2
saṁprasidh;2
abhisamman;2
samabhihan;2
pratiśam;2
saṁśram;2
pramṛ;2
saṁpramad;2
saṁpranṛt;2
abhiviśram;2
parilī;2
prakrudh;2
anusidh;2
pravihan;2
saṁniras;2
atimad;2
utsvid;2
abhivyākhyā;2
adhigā;2
ākrudh;2
hiṇḍ;2
anuyudh;2
samājan;2
nirādā;2
abhinah;2
āklid;2
abhinirīkṣ;2
praghrā;2
paribudh;2
ār;2
ākan;2
avaglā;2
utsīv;2
vyupaparīkṣ;2
paridī;2
samanurakṣ;2
adhiman;1
adhivye;1
śī;1
anugṛdh;1
anuduṣ;1
anunṛt;1
anupuṣ;1
anumed;1
anumuh;1
anulī;1
anuvah;1
anuvipaś;1
anuvilī;1
anusamman;1
anvabhiṣic;1
anvāhve;1
apanah;1
apapad;1
apavye;1
abhinidhyai;1
abhiniras;1
abhimuh;1
abhisaṁnah;1
abhisamprapad;1
avacchā;1
avavye;1
avaśī;1
ātam;1
ādṛś;1
ānṛt;1
ās;1348
ucchuṣ;1
ujjan;1
uttam;1
uddhvā;1
udyudh;1
udvyudas;1
upanipad;1
upavyadh;1
upāśliṣ;1
nirdhe;1
paridīp;1
pariniṣpad;1
parive;1
parivyadh;1
paryavaśiṣ;1
praṇidhyā;1
pratinṛt;1
pratinyas;1
pratilī;1
prativāś;1
pratisamas;1
pratuṣ;1
praśuṣ;1
vidīp;1
viduṣ;1
vidruh;1
viman;1
vimlā;1
vyavalī;1
vyādṛś;1
saṁkan;1
saṁtam;1
saṁtrā;1
saṁdas;1
samanugā;1
samapadhyā;1
samabhijan;1
samabhyādā;1
samādhyā;1
samāve;1
sampratuṣ;1
anutṛṣ;1
saṁgṛdh;1
anutuṣ;1
parisaṁśudh;1
abhivinyas;1
abhisaṁhṛṣ;1
abhisaṁtras;1
saṁpratibudh;1
pratisaṁjan;1
vyavadṛ;1
abhyupaśam;1
saṁpradhyā;1
saṁparitap;1
saṁpratipaś;1
abhisaṁmuh;1
pratisaṁbudh;1
vipramuh;1
āmlā;1
samuddīp;1
prakuṭ;1
prativipaś;1
saṁnirvā;1
abhipariglā;1
upatuṣ;1
utklid;1
visaṁmuh;1
pratinibudh;1
pratiduṣ;1
samavajṛ;1
samāyas;1
saṁpratap;1
saṁpracchā;1
utkup;1
atipratam;1
avakuṭ;1
upasvid;1
atighrā;1
upaprapad;1
āluḍ;1
vinirdham;1
upasidh;1
vipradah;1
samupanah;1
vinipad;1
parikuṭ;1
saṁvivah;1
samupadṛś;1
avaklid;1
abhisaṁvyadh;1
anubhram;1
adhivyadh;1
vinibudh;1
abhisaṁmad;1
abhisaṁsīv;1
abhyupās;1
anupramad;1
abhihṛṣ;1
viprabudh;1
praḍī;1
abhividṛ;1
nirjṛ;1
ullap;1
upasaṁnah;1
saṁprakup;1
saṁprapaś;1
upasaṁbhram;1
vimṛg;1
samapavah;1
praviṣ;1
nirāhan;1
nirṇaś;1
parinyas;1
avagā;1
upanilī;1
saṁprahan;1
saṁprakruś;1
pradīv;1
apanṛt;1
anusaṁvye;1
parākruś;1
parisaṁtuṣ;1
parimad;1
abhinipad;1
vyālap;1
abhipranṛt;1
vipariśram;1
āmad;1
apalī;1
niśram;1
adhikup;1
uddṛ;1
pravidṛ;1
samupadham;1
āśram;1
pratipī;1
saṁve;1
abhimlā;1
niran;1
pradṛp;1
tan;1
ninah;1
sriv;1
saṁviṣ;1
apaśuṣ;1
apaṇyījan;1
āriṣ;1
avaśam;1
avasev;1
anutras;1
praran;1
saṁpraran;1
atyākhyā;1
vyavās;1
pravivah;1
upadhyā;1
upāhiṇḍ;1
upaśudh;1
vidīv;1
100545
