kṛ;33043
vac;30968
as;24352
brū;7948
yā;5077
pravac;3087
hṛ;2104
nihan;2088
dah;2012
vas;1988
yaj;1877
sṛj;1823
nī;1791
upe;1489
snā;1448
śaṁs;1393
vah;1341
prayā;1305
vid;1278
yudh;1183
āyā;1081
vyākhyā;895
gā;748
nyas;736
e;721
bhā;649
pā;640
udāhṛ;594
same;576
pre;522
nirmā;471
prasū;463
āhan;456
samuddhṛ;438
vikhyā;400
ad;359
vī;353
rāj;350
puṣ;338
niryā;326
prahṛ;323
trā;320
parī;311
āsad;310
upahan;308
pratī;306
anuyā;283
abhiyā;260
upavas;259
upayā;255
īś;245
abhye;240
jāgṛ;227
saṁhan;226
ape;217
īḍ;216
anuśās;215
vinihan;215
samāhṛ;214
vā;212
samindh;203
nud;202
parāji;197
kāṅkṣ;190
indh;184
niḥśvas;183
kṛt;179
vibhā;179
āśaṁs;178
prasvap;173
prabrū;169
sami;167
dih;165
pracakṣ;163
apahan;158
abhyupe;155
pratibhā;154
khan;146
abhipre;146
vihan;140
samāyā;140
mṛṣ;138
praśās;138
ābhā;136
vyatī;135
upahṛ;134
saṁkhyā;132
vī;353
prāduras;126
nikhan;125
avasad;123
samave;123
pratyākhyā;121
apās;118
anvi;117
udīr;115
saṁvid;113
adhyās;107
pratyudyā;103
pariṇī;101
apayā;98
antari;97
pare;94
samudi;94
cakṣ;83
pramṛj;81
vyape;79
apī;77
pratiyā;74
prabhā;74
samupe;73
āśvas;72
abhyudi;70
samāśvas;70
ru;66
saṁdih;65
prakhyā;64
anubrū;62
upāyā;62
īr;56
prarud;55
ucchvas;54
samabhye;53
samanvāhṛ;53
anuvyākhyā;52
vyācakṣ;49
abhidhyai;48
niśvas;44
pratyāhṛ;43
samatī;43
parisaṁkhyā;42
vibrū;41
samabhiyā;40
viniryā;38
prahan;36
pratibrū;35
samāsad;34
parinirvā;33
rih;33
prā;33
adhiśī;32
vicakṣ;32
samācakṣ;32
saṁyā;30
abhyāyā;29
niri;29
nirṇij;29
paricakṣ;29
nirvā;27
saṁśī;27
abhivikhyā;26
pratye;26
saṁsvap;26
parāhan;25
samprayā;25
yu;25
viru;24
anvave;23
abhiniryā;23
sas;23
avahan;22
pratyudi;22
prasaṁkhyā;22
udās;21
samudīr;21
vyapayā;20
cakās;20
pariyā;19
stan;18
śnath;18
upaśī;18
kṣu;17
avadṛ;17
pratisaṁhṛ;17
abhiparī;17
abhicakṣ;16
udyā;16
pratyāśvas;16
samupāhṛ;16
chand;15
abhiru;15
ude;15
pravid;15
abhyatī;14
paripā;14
anuśī;13
abhiprayā;13
abhihṛ;13
upastu;13
pratyācakṣ;13
saṁśās;13
abhyudyā;13
atiyā;12
anuparī;12
avabhā;12
nivid;12
abhinirhṛ;12
anuprayā;11
anumṛj;11
upabrū;11
nirbhā;11
apahnu;11
āviras;11
drā;11
āprā;11
nī;1791
parye;10
pratyāhan;10
sampracakṣ;10
nij;9
nimṛj;9
nistakṣ;9
parisaṁlih;9
pratyāyā;9
praśvas;9
prer;9
viniśvas;9
saṁcakṣ;9
samupayā;9
sambhā;9
viprahan;9
abhinirji;9
samabhyāyā;9
upapre;8
prasnu;8
tak;7
anudṛ;7
anupre;7
anve;7
abhikhyā;7
abhipā;7
abhyākhyā;7
parikhyā;7
parihan;7
prasnā;7
prādhī;7
saṁsad;7
avakṣu;7
pravibhā;7
praṇū;7
niṁs;7
adhikṣi;6
stubh;6
anusaṁyā;6
apodi;6
abhisami;6
abhisame;6
nivas;6
parāśvas;6
pariśuc;6
pariṣū;6
praticakṣ;6
pratiprayā;6
pratisamās;6
pralih;6
prodi;6
saṁlih;6
samanuyā;6
samabhī;6
atibhā;5
atiṣṭu;5
anuhṛ;5
abhivā;5
abhyupayā;5
nipā;5
nire;5
parikṣi;5
vyan;5
saṁvā;5
samupāyā;5
sampre;5
saṁsnā;5
prendh;5
saṁpare;5
vyavān;5
tu;5
anuvā;4
anuvid;4
anusami;4
abhyave;4
avayā;4
āmṛj;4
nirvam;4
nyer;4
paryave;4
pratiśī;4
pratyapayā;4
pradṛ;4
viyā;4
vyatiyā;4
saṁsū;4
saṁnihan;4
samadhī;4
samas;4
samābhā;4
samucchvas;4
sampratī;4
abhyudīr;4
saṁprasvap;4
pariviśvas;4
viprayā;4
abhiniḥśvas;4
anuprāṇ;3
anūde;3
anvas;3
apāhan;3
avakhyā;3
avacakṣ;3
snu;3
udbhā;3
upasame;3
pariśī;3
paryāśvas;3
pratikhyā;3
pratiniryā;3
pratyave;3
pratyupayā;3
prāyā;3
vitakṣ;3
vipare;3
vyave;3
saṁtakṣ;3
samadhyās;3
samīr;3
samudyā;3
samparī;3
avasvap;3
