man;4115
alaṁkṛ;541
prakṛ;536
namaskṛ;446
puraskṛ;425
saṁskṛ;416
tan;407
satkṛ;392
samman;392
vitan;315
adhikṛ;203
kṣan;188
anuman;180
samalaṁkṛ;143
san;129
ekīkṛ;126
pratikṛ;117
vyākṛ;110
saṁtan;109
gurukṛ;92
pradakṣiṇīkṛ;87
ātan;79
sākṣātkṛ;77
svīkṛ;75
nirākṛ;72
cūrṇīkṛ;72
bahiṣkṛ;65
vikṣan;65
upakṛ;62
upākṛ;62
vaśīkṛ;61
lū;60
bhasmīkṛ;58
prāduṣkṛ;58
aṅgīkṛ;56
apakṛ;54
anukṛ;50
prāviṣkṛ;49
vaṣaṭkṛ;48
pratan;43
nikṛ;41
tiraskṛ;39
āviṣkṛ;38
samīkṛ;34
pratṛ;32
apākṛ;30
viprakṛ;29
kalkīkṛ;27
jarjarīkṛ;26
sajjīkṛ;26
abhisaṁskṛ;25
avatan;25
prakaṭīkṛ;24
vimukhīkṛ;24
pratisaṁskṛ;23
dūrīkṛ;23
parikṣan;20
upasaṁskṛ;20
anuvaṣaṭkṛ;19
ākṛ;19
asatkṛ;19
mukhīkṛ;19
upaskṛ;18
guṇīkṛ;18
kaluṣīkṛ;17
vinikṛ;17
vaṭakīkṛ;17
maṇḍalīkṛ;17
ākulīkṛ;16
pratyakṣīkṛ;16
kadarthīkṛ;16
śakalīkṛ;16
piṇḍīkṛ;15
sthirīkṛ;15
pramāṇīkṛ;14
dravīkṛ;14
vyākulīkṛ;14
nimittīkṛ;14
śithilīkṛ;13
bhasmasātkṛ;13
abhisatkṛ;12
phūtkṛ;12
bahulīkṛ;12
huṁkṛ;11
dṛḍhīkṛ;11
piṣṭīkṛ;11
surabhīkṛ;11
pṛthakkṛ;11
ātṛ;10
saṁpuṭīkṛ;10
saphalīkṛ;10
vaṭīkṛ;10
pravitan;9
malinīkṛ;9
nirmalīkṛ;9
pattrīkṛ;9
parākṛ;8
saṁkṛ;8
khalīkṛ;8
viphalīkṛ;8
tṛṇīkṛ;8
kavalīkṛ;8
ekārṇavīkṛ;8
virathīkṛ;8
viśakalīkṛ;8
anusaṁtan;7
āmukhīkṛ;7
ārdrīkṛ;7
niṣkṛ;7
śītkṛ;7
ātmīkṛ;7
spaṣṭīkṛ;7
dāsīkṛ;7
miśrīkṛ;7
grāsīkṛ;7
badhirīkṛ;7
jaḍīkṛ;7
mandīkṛ;7
śītalīkṛ;7
masṛṇīkṛ;7
adharīkṛ;7
paripraśnīkṛ;7
samākṛ;6
sākṣīkṛ;6
sphuṭīkṛ;6
kajjalīkṛ;6
golakīkṛ;6
mṛdūkṛ;6
koṣṭhakīkṛ;6
iṣkṛ;6
paryagnikṛ;5
vyayīkṛ;5
puṭīkṛ;5
kaṭhinīkṛ;5
dīrghīkṛ;5
nyakkṛ;5
kṣetrīkṛ;5
vitathīkṛ;5
vakrīkṛ;5
pattalīkṛ;5
triguṇīkṛ;5
moghīkṛ;5
pavitrīkṛ;5
andhīkṛ;4
alpīkṛ;4
urarīkṛ;4
samprakṛ;4
dvidhākṛ;4
amṛtīkṛ;4
antarīkṛ;4
amarīkṛ;4
navīkṛ;4
raktīkṛ;4
parivikṣan;4
guṭikīkṛ;4
pratanūkṛ;4
nyāsīkṛ;4
kāñcanīkṛ;4
parāpṛṣṭhīkṛ;4
abhyantarīkṛ;3
parikṛ;3
vyaktīkṛ;3
kroḍīkṛ;3
tīrthīkṛ;3
dakṣiṇīkṛ;3
viṣayīkṛ;3
vājīkṛ;3
ślakṣṇīkṛ;3
bījīkṛ;3
vituṣīkṛ;3
naṣṭapiṣṭīkṛ;3
kṛtārthīkṛ;3
ślathīkṛ;3
drutīkṛ;3
bhasmarāśīkṛ;3
nistuṣīkṛ;3
śikhīkṛ;3
jihmīkṛ;3
prasādīkṛ;3
lakṣyīkṛ;3
vikalīkṛ;3
