veday;107
prajvālay;107
saṁdarśay;107
melay;107
sāday;104
utpāṭay;104
darpay;104
avadhāray;101
adhivāsay;101
prapūjay;100
vāpay;100
viracay;99
adhyāpay;98
prapīḍay;98
prasthāpay;98
dharṣay;97
upaveśay;95
visphāray;95
upadarśay;93
kopay;93
vidarśay;93
vivardhay;93
samīray;93
nipīḍay;91
dīpay;90
plāvay;89
ālocay;89
niṣecay;89
nirvāpay;89
bheday;88
nirodhay;87
abhyarcay;87
āloḍay;86
virecay;86
māday;85
ānāyay;85
pāṭay;84
āpāday;84
pāray;83
vinipātay;83
abhiṣecay;83
ārocay;83
sūday;82
āveday;82
kvāthay;82
samabhyarcay;82
recay;81
avaśeṣay;81
vikalpay;81
dīkṣay;80
avacāray;80
ālakṣay;79
vimohay;79
avabhāsay;77
prīṇay;76
anucintay;75
anupālay;75
upakalpay;75
pratisāray;75
saṁcoday;75
prajñapay;73
vidrāvay;72
vyavasthāpay;72
samādāpay;72
upārjay;71
pariveṣṭay;71
āsvāday;70
upadhāray;69
marṣay;68
prabodhay;67
pāvay;67
saṁśodhay;65
samālokay;65
saṁpraharṣay;65
samśoṣay;64
vijñapay;64
devay;63
nimīlay;63
parivartay;63
saṁtāpay;63
saṁjanay;62
rakṣay;62
lehay;62
puṭay;62
anujñāpay;61
vāmay;61
dāhay;61
vyāpāday;61
saṁprakāśay;61
khyāpay;60
āvarjay;60
nirvartay;60
gopay;60
samarcay;60
viśeṣay;59
saṁvāray;59
saṁvardhay;59
cetay;59
āveṣṭay;58
bṛṁhay;58
paricāray;58
saṁveṣṭay;58
anumoday;57
cyāvay;57
tulay;57
udghāṭay;57
āhāray;56
pratāpay;56
sampīḍay;56
vilepay;56
srāvay;55
āveśay;55
saṁchāday;55
prāśay;55
dhmāpay;54
prathay;54
anumānay;54
spṛhay;54
utsāday;54
niṣkāsay;54
samuttejay;54
śocay;53
nirbhartsay;53
niṣpīḍay;53
garhay;53
paribhāvay;53
yātay;52
avasthāpay;52
uttāray;52
samāropay;52
āśay;52
saṁmānay;52
niṣpāday;51
pravrājay;51
bharjay;51
kuñcay;50
lālay;50
prapūray;50
saṁjīvay;50
samardhay;50
vivāsay;50
iṣay;49
māpay;49
jvaray;49
cheday;49
ājñapay;49
kuṭṭay;48
praśamay;47
paridevay;47
jaray;46
nināday;46
upabṛṁhay;46
vikṣobhay;46
vyavalokay;46
nanday;45
rodhay;45
tarjay;45
ghaṭṭay;45
nirvāhay;45
saṁdhāray;45
samudīray;45
sampradhāray;45
nirvāsay;45
prativeday;45
saṁpreṣay;45
dhāmay;45
pothay;44
āsphoṭay;44
paripūray;44
prasādhay;44
samāvartay;44
homay;44
namay;44
vījay;43
ghoṣay;43
niścāray;43
saṁniveśay;43
vāsay;42
snehay;42
nidarśay;42
pratibodhay;42
pradharṣay;42
prabhāvay;42
karṣay;41
jñāpay;41
mārjay;41
abhighāray;41
bhāsay;41
gharṣay;41
āvāray;41
āsthāpay;41
utsāray;41
charday;41
prajanay;41
kālay;41
śrapay;41
nivāsay;41
abhipīḍay;40
pratipālay;40
prativāray;40
vināday;40
saṁkīrtay;40
vimocay;40
smāray;39
bhartsay;39
ākuñcay;39
udvejay;39
unmūlay;39
vitrāsay;39
ropay;38
dyotay;38
vyathay;38
avaguṇṭhay;38
majjay;38
niṣūday;38
praharṣay;38
samāpay;38
abhicoday;37
lolay;37
udvāsay;37
niryātay;37
viḍambay;37
randhay;37
carcay;36
tvaray;36
paripīḍay;36
pradīpay;36
stanay;36
abhiprasāday;36
anukīrtay;35
āplāvay;35
nimajjay;35
paritoṣay;35
viniveśay;35
saṁsveday;35
sampūray;35
ghaṭay;35
pravāsay;35
śātay;35
hāray;34
mīlay;34
upasthāpay;34
vidhvaṁsay;34
viniyojay;34
vivecay;34
āvāpay;34
añjay;33
poṣay;33
lobhay;33
abhinirvartay;33
sphoṭay;33
chanday;33
upanāmay;33
pradūṣay;33
saṁsādhay;33
unnamay;33
viśvāsay;33
visrāvay;33
abhivardhay;32
avapīḍay;32
samārādhay;32
vyañjay;32
āgamay;32
avakalpay;31
kleśay;31
udvartay;31
upayojay;31
paripācay;31
pralobhay;31
saṁcāray;31
samutthāpay;31
yamay;31
śeṣay;30
paricintay;30
prajñāpay;30
vimānay;30
saṁvāday;30
pratiṣedhay;30
loḍay;29
anunāday;29
anusāray;29
hlāday;29
añcay;29
vinivartay;29
viyojay;29
prokṣay;29
saṁprakīrtay;29
saṁkrāmay;29
roṣay;29
upanāhay;28
pariṣecay;28
vibodhay;28
samutpāday;28
samuccāray;28
vistāray;28
śāyay;28
bhraṁśay;28
udghoṣay;28
lekhay;27
vicālay;27
viniveday;27
saṁmohay;27
ākāray;27
viśrāvay;26
saṁvartay;26
sambodhay;26
samāliṅgay;26
saṁkṣobhay;26
saṁpeṣay;26
pramarday;26
parimarday;26
saṁvāhay;26
saṁstambhay;26
vimokṣay;26
atisāray;25
bhājay;25
anurañjay;25
ādīpay;25
ullaṅghay;25
pāṭhay;25
saṁnipātay;25
saṁkocay;25
sparśay;24
praccyāvay;24
vyaparopay;24
saṁnivāray;24
kheday;24
viloḍay;24
nartay;24
patay;24
ativāhay;23
tyājay;23
damay;23
upajanay;23
niṣkvāthay;23
paripūjay;23
prakopay;23
pravāday;23
vighaṭṭay;23
vidhāray;23
saṁtoṣay;23
samanujñāpay;23
samarday;23
udbhāvay;23
prapeṣay;23
saṁpravāray;23
vyardhay;23
tolay;22
anudarśay;22
nāmay;22
yāvay;22
apasāray;22
praghātay;22
vigaṇay;22
vivartay;22
vyāvartay;22
saṁtāray;22
sampravartay;22
ālepay;22
ārohay;22
abhyarday;22
samuttāray;22
guṇṭhay;21
anuvartay;21
apavāhay;21
apavarjay;21
saṁdhukṣay;21
viṣṭambhay;21
saṁparivāray;21
khānay;21
snapay;21
citay;21
ādhyāyay;21
pradrāvay;20
virodhay;20
vilobhay;20
vyutpāday;20
saṁveśay;20
hāpay;20
dhamay;20
protsāhay;20
viśātay;20
coray;19
dhāvay;19
abhitāḍay;19
avamānay;19
avasāday;19
kleday;19
uddyotay;19
prakampay;19
ācāmay;19
arhay;19
vigarhay;19
parisrāvay;19
saṁprokṣay;19
parinirvāpay;19
lambhay;18
āpothay;18
pariśodhay;18
prahlāday;18
saṁharṣay;18
saṁnivartay;18
bhramay;18
marjay;18
saṁpradarśay;18
parīkṣay;18
abhikāmay;18
pravāray;18
saṁmārjay;18
śāpay;17
ceṣṭay;17
utpīḍay;17
jambhay;17
paridhāpay;17
pradhmāpay;17
pravyathay;17
saṁsāray;17
samutpāṭay;17
samālakṣay;17
saṁbhāṣay;17
parimārjay;17
ākalay;17
pāday;16
anupreṣay;16
lopay;16
eṣay;16
eray;16
pariśoṣay;16
vidīpay;16
vinivāray;16
vinoday;16
vipothay;16
saṁtāḍay;16
saṁdūṣay;16
unmāday;16
utkleśay;16
glapay;16
adhiropay;16
vilāpay;16
yācay;15
abhicintay;15
ādhmāpay;15
śaṁsay;15
uccāṭay;15
uddīpay;15
chalay;15
upapīḍay;15
rohay;15
pratāray;15
khāday;15
vikampay;15
saṁprayojay;15
abhipālay;15
ādeśay;15
atipīḍay;15
kṣamay;15
paridīpay;15
varṣay;14
anupāyay;14
vepay;14
āpīḍay;14
nirdhāray;14
vipāṭay;14
vivāday;14
saṁnāday;14
samāveśay;14
pracālay;14
pramāpay;14
krāmay;14
niyamay;14
samānāyay;14
avasecay;14
viheṭhay;14
krīḍay;13
sevay;13
sraṁsay;13
śāmay;13
moday;13
maday;13
veśay;13
abhipūray;13
unnāmay;13
upavāsay;13
vivāhay;13
samājñāpay;13
sammīlay;13
saṁsnāpay;13
prapāday;13
svāpay;13
raṇay;13
saṁyodhay;13
visraṁsay;13
saṁskāray;13
abhiveṣṭay;12
avaghaṭṭay;12
avacchāday;12
ānanday;12
āsphālay;12
āsrāvay;12
uttejay;12
upasāday;12
upāvartay;12
paribṛṁhay;12
praṇāśay;12
pratyarpay;12
praveday;12
vilakṣay;12
saṁveday;12
nirīkṣay;12
anubhāvay;12
ākarṣay;12
sajjay;12
saṁdīpay;12
abhirocay;12
parilepay;12
ākampay;12
āyāsay;12
anuśrāvay;12
svaday;12
vāsay;42
āyātay;12
dhvaṁsay;11
abhivāray;11
abhihāray;11
calay;11
jvalay;11
avanāmay;11
āmīlay;11
udvāhay;11
niḥsāray;11
pracintay;11
praśāmay;11
vikhyāpay;11
saṁkathay;11
vamay;11
īkṣay;11
avalambay;11
samāloḍay;11
upaśamay;11
parihāpay;11
upahāray;11
pratyarcay;11
abhyanujñāpay;11
viṣāday;11
saṁśamay;11
nirundhay;11
āśrāvay;11
anveṣay;11
vibhājay;11
vīḍay;11
niravaśeṣay;11
noday;10
abhisampūjay;10
kṣepay;10
hiṁsay;10
hrāsay;10
udyojay;10
upaśoṣay;10
upasādhay;10
paritāpay;10
prakathay;10
pratipīḍay;10
vikopay;10
vidyotay;10
saṁrādhay;10
saṁloḍay;10
saṁgrāhay;10
skanday;10
saṁśrāvay;10
vyāpāray;10
ullāsay;10
krodhay;10
virājay;10
prakāray;10
niṣiñcay;10
bādhay;10
saṁyājay;10
atipātay;10
nibarhay;10
nyāsay;10
yavay;10
anulepay;9
apakarṣay;9
abhinanday;9
dalay;9
avagamay;9
avabodhay;9
svāday;9
jāgaray;9
unmīlay;9
grāsay;9
niryāpay;9
pratinivartay;9
pradhāray;9
pravāhay;9
saṁghaṭṭay;9
samparikīrtay;9
pariveṣay;9
saṁsāday;9
pratigrāhay;9
abhitāpay;9
abhilakṣay;9
vyadhay;9
panay;9
chaday;8
abhināday;8
abhiharṣay;8
āghaṭṭay;8
ādarśay;8
āyojay;8
āvāsay;8
upasveday;8
joṣay;8
parigaṇay;8
paricoday;8
pratipūray;8
vibheday;8
saṁgamay;8
saṁcālay;8
saṁtarjay;8
saṁniveday;8
vismāpay;8
khanay;8
prasvāpay;8
anumāpay;8
ākṣāray;8
saṁsmāray;8
saṁprasāday;8
samājñapay;8
prativāpay;8
vighaṭay;8
ujjvālay;8
roday;8
prakālay;8
avagāhay;8
saṁkampay;8
niṣkrāmay;8
samupārjay;8
upanipīḍay;8
pravepay;8
samāvāpay;8
nirūhay;8
cātay;8
īṅkhay;8
bhāṣay;7
dṛṁhay;7
antardhāpay;7
abhipracoday;7
abhiyojay;7
rādhay;7
vanday;7
lambay;7
avadāray;7
ābhāsay;7
ucchoṣay;7
ucchvāsay;7
dambhay;7
upalālay;7
nirmāpay;7
parābhāvay;7
parikathay;7
paryavasthāpay;7
pratisaṁmoday;7
pratarpay;7
pratyabhighāray;7
pramocay;7
pravilokay;7
protsāray;7
saṁsnehay;7
āmoday;7
viśramay;7
vipravāsay;7
āghāray;7
gūhay;7
anupraveśay;7
saṁpralepay;7
parikālay;7
viśrāmay;7
samarjay;7
saṁplāvay;7
abhighātay;7
abhipātay;7
prativāsay;7
apasarpay;7
niḥśeṣay;7
utsāhay;7
vidhūnay;7
dālay;7
saṁbhojay;7
ākoṭay;7
upajāpay;7
saṁśāmay;7
ānamay;7
unmaday;7
śrathay;7
vāsay;42
pratisaṁveday;7
adhimokṣay;7
nikuṭṭay;7
anukalpay;6
anuvicintay;6
kramay;6
āday;6
abhinipīḍay;6
manthay;6
abhiprasāray;6
abhilaṅghay;6
avapātay;6
āmreḍay;6
ujjīvay;6
uddharṣay;6
udveṣṭay;6
unmocay;6
upatāpay;6
kṣoday;6
dhvanay;6
nirdyotay;6
prakhyāpay;6
praticoday;6
pratināday;6
pratiyodhay;6
prabhāsay;6
pravardhay;6
praveṣṭay;6
vyutthāpay;6
saṁniyojay;6
samabhipūjay;6
samavatāray;6
samavasthāpay;6
kartay;6
saṁsrāvay;6
āsay;6
saṁnidhāpay;6
saṁpācay;6
vyāmohay;6
niṣedhay;6
saṁlepay;6
avalehay;6
rundhay;6
atikopay;6
valay;6
apamānay;6
paripeṣay;6
utkaṇṭhay;6
saṁkvāthay;6
prakṣepay;6
avamarday;6
parimocay;6
saṁtrāsay;6
pariplāvay;6
saṁkāray;6
adhyeṣay;6
nikhānay;6
siñcay;6
abhiṣekay;6
vilolay;6
utkvāthay;6
saṁyamay;6
parivāsay;6
saṁkṣālay;6
samārjay;6
ninday;6
āsedhay;6
niṣāday;6
marcay;6
ilay;6
saṁnāhay;6
ucchrāpay;6
ārpay;6
atilaṅghay;5
barhay;5
anuveṣṭay;5
anuśocay;5
apatarpay;5
dhūnay;5
abhiniveśay;5
abhipravardhay;5
rāmay;5
śvāsay;5
abhisamīray;5
abhyavahāray;5
kṣāray;5
avabhartsay;5
liṅgay;5
utkarṣay;5
utkramay;5
uttambhay;5
tejay;5
uddhāray;5
uparacay;5
upalepay;5
tarṣay;5
nikāmay;5
nidhāray;5
parimohay;5
paryāśvāsay;5
pracāray;5
praccharday;5
praṇoday;5
pratidāpay;5
pratyavaropay;5
pramohay;5
prarocay;5
pravicintay;5
vidūṣay;5
vidhmāpay;5
vipātay;5
vilopay;5
samanucintay;5
samavalokay;5
samācchāday;5
samāpūray;5
samālocay;5
samutsāray;5
samullaṅghay;5
sampratipūjay;5
samprasāray;5
visarpay;5
jñapay;5
pariyojay;5
saṁpātay;5
udbodhay;5
adhiṣṭhāpay;5
tirobhāvay;5
śikṣay;151
vighātay;5
daray;5
kranday;5
vibhraṁśay;5
vināmay;5
susādhay;5
saṁkālay;5
pramārjay;5
prabhraṁśay;5
upasarpay;5
āmarṣay;5
nirdāray;5
nirnāday;5
pravāpay;5
avekṣay;5
avarodhay;5
atyāśay;5
pidhāpay;5
parigālay;5
saṁpreray;5
udyamay;5
vikāsay;5
vilaṅghay;5
śāsay;5
saṁbhakṣay;5
abhiramay;5
utsarpay;5
paricarcay;5
yopay;5
rejay;5
manday;5
anuparivāray;5
saṁpravāday;5
ardhay;4
kṛpay;4
śleṣay;4
atyāsāday;4
dhāpay;4
āyay;4
anusaṁcintay;4
abhikhyāpay;4
abhitarjay;4
lajjay;4
lokay;4
avadyotay;4
avapāṭay;4
āpāṭay;4
āracay;4
spanday;4
syanday;4
āhlāday;4
uttolay;4
udbhāsay;4
yāmay;4
upasaṁpāday;4
troṭay;4
nibodhay;4
nirgamay;4
nistāray;4
pariprāpay;4
paribhakṣay;4
paribhartsay;4
parivardhay;4
pragālay;4
praticchāday;4
pratimānay;4
pratiyojay;4
pramoday;4
vikuñcay;4
virocay;4
saṁrocay;4
saṁśleṣay;4
saṁkalay;4
saṁkramay;4
saṁtvaray;4
saṁnāmay;4
samupalakṣay;4
sampothay;4
samprakalpay;4
uttaṁsay;4
sarpay;4
antardhāray;4
sphāray;4
gṛhṇāpay;4
proccāray;4
nibandhay;4
avadhūnay;4
bhañjay;4
prārpay;4
pyāyay;4
āsecay;4
upanāyay;4
śravay;4
apavāray;4
saṁrakṣay;4
atibhāvay;4
apahāray;4
āghoṣay;4
saṁniśāmay;4
sīvay;4
upaniśāmay;4
parijāray;4
samupakalpay;4
upaghātay;4
ādharṣay;4
parisarpay;4
saṁpraveśay;4
atikrāmay;4
saṁmoday;4
ānartay;4
vidhāpay;4
praśoṣay;4
vismāray;4
āhvāyay;4
niśamay;4
granthay;4
pratikāray;4
parimokṣay;4
abhigamay;4
pariśobhay;4
prabhakṣay;4
samedhay;4
abhiśobhay;4
saṁhāray;4
mlāpay;4
saṁroṣay;4
vibandhay;4
saṁvarjay;4
ativartay;4
pratibhojay;4
saṁpramarday;4
saṁkleday;4
vyāpay;4
upasparśay;4
saṁprīṇay;4
avanamay;4
viparivartay;4
niṣkramay;4
atikālay;4
vinamay;4
parivāhay;4
saṁghaṭay;4
praṇamay;4
vigrāhay;4
iṅgay;4
avasāyay;4
śnathay;4
śubhay;4
dhāpay;4
iñjay;4
prativinoday;4
saṁjñapay;4
anuprāpay;4
anvāvartay;4
anuvilokay;4
samīkṣay;4
nabhay;4
dhvasay;3
gāpay;3
hāvay;3
āpay;3
adhyāropay;3
anucāray;3
anusaṁsāray;3
apavartay;3
dohay;3
abhidarśay;3
abhiprasthāpay;3
abhiplāvay;3
lāpay;3
abhivartay;3
skhalay;3
abhisāray;3
nāṭay;3
avakūlay;3
avapothay;3
avahāray;3
ācālay;3
ānāmay;3
jāpay;3
tānay;3
ujjāpay;3
ujjvalay;3
uttrāsay;3
udāvartay;3
udgrāhay;3
udghaṭṭay;3
uddhvaṁsay;3
udvepay;3
unmajjay;3
unmārjay;3
upadīpay;3
upaniveśay;3
nāyay;3
uparañjay;3
upaśāmay;3
upastambhay;3
ullambay;3
lāsay;3
kothay;3
cumbay;3
niḥsrāvay;3
nikuñcay;3
nirghātay;3
niveṣṭay;3
parāvartay;3
parigamay;3
parighaṭṭay;3
paritarjay;3
paripoṣay;3
parisādhay;3
pariharṣay;3
prakleday;3
pratinanday;3
pratiyātay;3
pradyotay;3
pronmīlay;3
vitāḍay;3
vidharṣay;3
viprayojay;3
viplāvay;3
virahay;3
viśrambhay;3
saṁrañjay;3
saṁlobhay;3
saṁjñāpay;3
samabhipūray;3
samabhivāday;3
samāveday;3
samāveṣṭay;3
samunmūlay;3
sampariharṣay;3
sampracoday;3
sampratāpay;3
sampradīpay;3
sampradharṣay;3
āvirbhāvay;3
ukṣay;3
nikṛntay;3
uccheday;3
udghaṭay;3
āpātay;3
samāpyāyay;3
glāpay;3
niyāmay;3
anuvācay;3
prekṣay;3
saṁcetay;3
saṁmelay;3
supeṣay;3
vipeṣay;3
jalpay;3
abhitarpay;3
utpātay;3
saṁpradāpay;3
viṣyanday;3
avadhamay;3
anusādhay;3
atitāpay;3
samupasthāpay;3
vimāray;3
anuvāday;3
ḍhaukay;3
prasecay;3
nivāpay;3
pramāṇay;3
prasarpay;3
saṁnirodhay;3
saṁprāśay;3
preṅkhay;3
apavāday;3
vyavaropay;3
saṁpratipāday;3
āyodhay;3
parimūrchay;3
anumārjay;3
sañjay;3
prasañjay;3
saṁdāhay;3
utphālay;3
niścotay;3
pravicāray;3
garjay;3
saṁnamay;3
avaghoṣay;3
abhivarṣay;3
ativirecay;3
indhay;3
abhyukṣay;3
vikathay;3
parivāpay;3
paridrāvay;3
avaśoṣay;3
abhyāsay;3
vipāday;3
upacāray;3
pariṇamay;3
upaveṣṭay;3
saṁdrāvay;3
āhvānay;3
anucoday;3
prasyanday;3
ādhāray;3
vihiṁsay;3
pramāday;3
viropay;3
ghūrṇay;3
abhisaṁpāday;3
parisaṁsthāpay;3
vinimīlay;3
vighāṭay;3
uddālay;3
sphūrjay;3
visphūrjay;3
saṁkhyāpay;3
abhidyotay;3
hrepay;3
āśyānay;3
raṁhay;3
vātay;3
dhanay;3
cakṣay;3
turay;3
maṁhay;3
reṣay;3
naday;3
atināmay;3
abhyunnamay;3
pratyudāvartay;3
vicchanday;3
saṁprabhāvay;3
abhiropay;3
pratiśāmay;3
vyatisāray;3
pavay;3
saṁparivartay;3
abhicchāday;3
saṁparimārjay;3
atyanusāray;2
rahay;2
edhay;2
anukāmay;2
anukarśay;2
anugamay;2
anupātay;2
anupūray;2
anubodhay;2
marśay;2
anuvāray;2
apakramay;2
apaveṣṭay;2
hāsay;2
abhikalpay;2
abhidūṣay;2
abhidhāray;2
abhiprapīḍay;2
abhipravartay;2
abhipreray;2
abhirañjay;2
abhirāmay;2
abhirādhay;2
abhilekhay;2
abhilobhay;2
vejay;2
abhiveday;2
abhiviśvāsay;2
abhivyāhāray;2
abhiśāpay;2
abhiṣūday;2
abhyutsāday;2
abhyudīray;2
abhyupagamay;2
avagharṣay;2
jyotay;2
avadohay;2
avasrāvay;2
ākal;2
ākramay;2
ālambhay;2
ucchāday;2
rāvay;2
upabhojay;2
jṛmbhay;2
nigamay;2
nighoṣay;2
nirbhāsay;2
niṣevay;2
niṣpātay;2
parikalay;2
parikarśay;2
paricālay;2
paritaṁsay;2
paritarpay;2
pariśeṣay;2
pragaṇay;2
praghoṣay;2
pratikūlay;2
pratitāḍay;2
pratideśay;2
pratidarśay;2
pratimohay;2
pratilobhay;2
pratismāray;2
pratyāśrāvay;2
pradāray;2
pradhvaṁsay;2
prapātay;2
praviśodhay;2
vicchāday;2
vitarṣay;2
viniṣpīḍay;2
viprathay;2
viramay;2
viveṣṭay;2
vyanunāday;2
vyapanāśay;2
vyavabhāsay;2
saṁlālay;2
saṁjvālay;2
saṁnikāśay;2
samanupālay;2
samavacchāday;2
samutsāday;2
samparipūjay;2
sampālay;2
samprapīḍay;2
samprapūjay;2
samprasādhay;2
ūhay;2
pravisāray;2
prādurbhāvay;2
vidveṣay;2
prabheday;2
nikṣepay;2
utplāvay;2
visaṁvāday;2
pratyupasthāpay;2
ucchvasay;2
ākranday;2
kvaṇay;2
prayāpay;2
nirmūlay;2
atipāray;2
veṣay;2
vyākhyāpay;2
āmarday;2
vimarśay;2
upanāday;2
nikālay;2
ślāghay;2
samabhivardhay;2
upanivartay;2
parihrāsay;2
vijanay;2
abhiprīṇay;2
saṁvejay;2
vikṛntay;2
nistālay;2
vipraṇāśay;2
vinirmathay;2
saṁmūrchay;2
supūjay;2
unnāday;2
timay;2
upaḍhaukay;2
anukampay;2
protkaṇṭhay;2
mūrchāpay;2
parikheday;2
pratīvāpay;2
vimūrchay;2
abhivarjay;2
pracalay;2
parikartay;2
samāplāvay;2
anupūjay;2
ātāḍay;2
abhividīpay;2
ārambhay;2
saṁghātay;2
saṁchanday;2
ājīvay;2
narday;2
pradhāvay;2
bhrājay;2
atiropay;2
viśleṣay;2
upavījay;2
pratirañjay;2
nigūhay;2
prativikalpay;2
saṁghoṣay;2
nigharṣay;2
upadeśay;2
rāhay;2
ścotay;2
prasrāvay;2
vilāsay;2
abhimānay;2
pratinivāray;2
virañjay;2
kṣveḍay;2
vrīḍay;2
pravidāray;2
āyāmay;2
cūṣay;2
āghātay;2
atilālay;2
samunnamay;2
paripāṭay;2
saṁkṣapay;2
abhiṣyanday;2
anusecay;2
ācintay;2
avaloḍay;2
prakṣobhay;2
prakuṭṭay;2
samañjay;2
vibhrāmay;2
lāgay;2
pradehay;2
abhyañjay;2
prakāmay;2
pratigālay;2
prabandhay;2
adhivarjay;2
vīkṣay;2
anuvāhay;2
praśaṁsay;2
vigharṣay;2
vardhāpay;2
samutkvāthay;2
vikarṣay;2
pralambay;2
vikuṭṭay;2
vilekhay;2
samāvarjay;2
abhidīpay;2
parimarśay;2
saṁkleśay;2
uparodhay;2
pratidūṣay;2
abhivyañjay;2
saṁprasthāpay;2
prakṣveḍay;2
vitāray;2
saṁtyājay;2
ākṣālay;2
samanukīrtay;2
bhāyay;2
abhyāpay;2
abhidrāvay;2
abhisaṁsthāpay;2
samullāsay;2
vibhrājay;2
prakṣapay;2
ākhyāpay;2
parihāray;2
ālāpay;2
prapālay;2
kṣāmay;2
praskanday;2
upāropay;2
samāvāsay;2
pravyāhāray;2
saṁprajvālay;2
anuniśāmay;2
parikopay;2
samutsāhay;2
adhiśāyay;2
āpāyay;2
saṁtānay;2
upāsāday;2
udañcay;2
khelay;2
aparādhay;2
meday;2
pralakṣay;2
vihāpay;2
samiṅgay;2
saṁdehay;2
prasnāpay;2
pravibhāvay;2
abhyānanday;2
uccagghay;2
kūḍay;2
phāṇay;2
śikṣāpay;2
vasay;2
atirecay;1
vrājay;1
stāvay;1
sarjay;1
ativiśrambhay;1
adhigaṇay;1
anukāray;1
anutāpay;1
anunāmay;1
anuyojay;1
anurocay;1
anuvināday;1
anusaṁcāray;1
anvārambhay;1
ghāṭay;1
apaghāṭay;1
nāhay;1
abhikramay;1
abhinoday;1
abhiprathay;1
abhipramanthay;1
abhipraśodhay;1
abhivinoday;1
abhivilī;1
abhivījay;1
abhiśikṣay;1
abhisaṁcintay;1
abhisampravartay;1
luṇṭhay;1
abhyanumoday;1
kūlay;1
avakarśay;1
avakhyāpay;1
avagaṇay;1
avatāpay;1
paṇay;1
ātarjay;1
uccyāvay;1
ucchocay;1
uttāpay;1
utpācay;1
udgamay;1
udrecay;1
yāsay;1
unmarday;1
upagamay;1
upacchanday;1
upajīvay;1
upatoṣay;1
upanirvartay;1
upapratāray;1
uparopay;1
upalambhay;1
upaśleṣay;1
upasaṁyojay;1
upasaṁveśay;1
upasaṁkalpay;1
mehay;1
upasnehay;1
upahāsay;1
ullekhay;1
taṁsay;1
tamay;1
nigrāhay;1
nirbhājay;1
nirmāday;1
nirmohay;1
nirvibhāsay;1
nirhāray;1
parikamp;1
parikarṣay;1
paritāḍay;1
parityājay;1
paridharṣay;1
paripātay;1
pariloḍay;1
pariviśvāsay;1
pariṣṭhāpay;1
parisveday;1
paryālocay;1
praccheday;1
praṇāmay;1
praticintay;1
pratidhāray;1
pratiniryātay;1
pratipravartay;1
pratibhāvay;1
prativāhay;1
prativartay;1
prativeṣṭay;1
pratiṣvāday;1
pratisaṁhāray;1
pratyāyay;1
pratyarday;1
pratyavahāray;1
pratyuccāray;1
prasphoṭay;1
prārjay;1
prārday;1
prāvartay;1
protpāday;1
protsāday;1
prodvejay;1
vikāray;1
vikarśay;1
viceṣṭay;1
