gam;15939
dṛś;14292
han;7372
vid;6232
yuj;5142
grah;4302
āgam;3787
muc;3192
kṣip;2378
bhuj;2310
bhid;1817
jṛ;1295
vṛdh;1249
spṛś;928
āruh;928
vimuc;917
āviś;882
utsṛj;851
rudh;838
śuc;723
udyam;699
samāgam;697
upadiś;690
yam;661
juṣ;618
nikṣip;607
su;601
āyam;567
upagam;547
sad;535
atikram;525
uddiś;520
avatṛ;495
tṛp;493
upaviś;486
śubh;473
nirgam;473
ādiś;456
likh;442
guh;439
puṭ;418
nirdiś;417
vṛṣ;403
saṁgam;395
vinikṣip;392
ākram;385
vigam;378
prakṣip;357
mil;332
sphur;319
śikṣ;314
pramuc;313
ruh;308
anviṣ;294
niṣkram;283
saṁsṛj;283
saṁgrah;283
paripracch;281
ākṛṣ;279
ākṛ;270
kṛṣ;262
upaspṛś;258
udvij;252
nirmuc;241
avakṛ;240
samāviś;232
vinirmuc;223
vaś;219
niviś;213
vyavasā;206
saṁspṛś;206
avagam;203
prakram;203
nirbhid;198
kṛ;195
nikṛt;195
dhū;186
rañj;174
vidhū;173
van;169
samāruh;166
ukṣ;165
uttṛ;162
vikṛ;161
vikṛṣ;160
vikṣip;158
apakram;154
saṁkṣip;150
vimṛś;149
udgam;147
diś;146
śuṣ;142
saṁkṛ;142
utkṣip;141
ṛṣ;132
sphuṭ;132
samādis;126
samanvāgam;124
anupraviś;123
utkram;123
samutsṛj;123
vinirdiś;116
saṁrañj;115
ruj;114
samuddiś;113
prokṣ;111
saṁviś;107
pradiś;107
spṛdh;106
avasṛj;106
saṁdiś;105
parikṣip;103
samākṛ;102
vidh;101
prak￞;101
parikram;99
parāmṛś;97
upayam;93
niṣic;93
praṇud;93
upasṛj;91
jinv;89
ruṣ;89
pariṣic;87
śliṣ;86
prastu;83
lup;82
sampiṣ;82
parākram;81
samprahṛṣ;80
vas;78
samatikram;78
miṣ;77
niṣpiṣ;76
parimṛj;74
upalip;73
saṁkram;73
mṛḍ;73
abhīṣ;72
vilikh;71
āpracch;70
pralip;69
abhyukṣ;68
ālip;68
saṁvij;68
abhimṛś;67
prakṛṣ;66
saṁkuñc;66
saṁniviś;66
paridṛś;65
vilip;65
samprayam;65
ullikh;62
avasā;60
utkṛt;60
anulip;59
abhiniviś;59
pratīṣ;59
samupaviś;57
vraśc;56
sammṛj;56
nisṛj;56
adhimuc;56
anuprach;55
praruh;55
ālikh;54
vyādiś;54
sā;53
avasic;53
pratimuc;53
parimuc;52
āśliṣ;51
vipramuc;51
ujh;50
iṣ;49
visphur;49
adhyavaso;48
druh;48
bhuj;2310
viprakṛ;48
vilup;47
vyapadiś;47
āsic;46
avalip;44
viniṣkram;44
āmuc;43
abhiruh;42
pradih;42
vakṣ;42
pṛṇ;42
vidviṣ;39
āruj;38
upopaviś;38
vivas;38
saṁsic;38
parīṣ;38
samukṣ;37
prasphur;36
samākṛṣ;36
vṛh;33
anuvid;33
avalih;33
tuj;32
unmiṣ;32
unmuc;32
utsic;31
samutkṣip;31
avado;30
parikṛṣ;30
saṁlip;30
samāśliṣ;29
spṛh;29
āmṛś;28
sampracch;28
samavakṛ;27
atisṛj;26
apanud;26
luṭh;26
apadiś;25
piś;25
vitud;25
vyākṣip;25
samākṣip;25
sampraviś;25
niḥkṣip;25
nirviś;24
nirvid;23
pratikṣip;23
adhikṣip;22
paryukṣ;22
saṁpuṭ;22
upaśikṣ;22
ādih;22
und;21
anusṛj;21
avamuc;21
abhyavakṛ;20
vimṛj;20
vyapakṛṣ;20
āvij;20
ābhuj;19
adhīṣ;19
gur;18
cṛt;18
adhyāruh;18
avakṣip;18
nirbhuj;18
abhisaṁviś;17
parimṛś;17
vinikṛ;17
samudvij;17
upakṛ;16
nimiṣ;16
abhinirdiś;15
vij;15
avakṛṣ;15
upasic;15
viṣā;15
saṁlikh;15
mṛṇ;15
mṛdh;15
tur;15
abhidruh;14
utkṛ;14
unmṛj;14
pradviṣ;14
vinikṛt;14
samupaspṛs;14
anukṛ;13
abhisaṁkṣip;13
avalikh;13
pratisaṁsṛj;13
projh;13
adhivid;12
abhisṛj;12
pratisamādiś;12
pratyādiś;12
vihvā;12
saṁkṛt;12
viniḥkṣip;12
dhūrv;12
ubj;11
atimuc;11
abhidṛś;11
tviṣ;11
nirmṛj;11
nistud;11
samālikh;11
samprokṣ;11
upadih;11
abhilikh;10
avalup;10
āsu;10
nirṇud;10
parikṛ;10
vilih;10
saṁmil;10
avokṣ;10
abhikṛ;9
abhyāsic;9
avakṛt;9
utkhid;9
upakṣip;9
paryavasā;9
pratinud;9
pravṛh;9
samavasṛj;9
upaniviś;9
ullup;9
uñch;8
apamṛj;8
avagur;8
āśuṣ;8
upāviś;8
parikṛt;8
parisphur;8
pratud;8
vikṛt;8
vivraśc;8
samupadiś;8
sampradiś;8
ārch;8
anuviś;7
abhiprach;7
abhyatisṛj;7
upāvasṛj;7
parilip;7
vipralup;7
prapuṭ;7
viniviś;7
bruḍ;7
prativiruh;7
nikuñc;7
viruj;7
vibhuj;7
riñc;7
do;6
mith;6
avaruj;6
pruṣ;6
ālih;6
āvraśc;6
upasaṁsṛj;6
upākram;6
niṣkṛt;6
parivid;6
praruj;6
pravikṛ;6
pravimuc;6
vyavasṛj;6
saṁkṛṣ;6
samutkṛṣ;6
sampramuc;6
abhisaṁkram;6
avākṛ;6
anutud;6
āpṛṇ;6
atidiś;5
anunitud;5
med;5
anumṛś;5
anvavamṛś;5
apānud;5
abhivisṛj;5
abhispṛś;5
āgur;5
nirlikh;5
nyṛṣ;5
parāṇud;5
parilih;5
parispṛś;5
prakṛt;5
vinud;5
visphuṭ;5
saṁkhid;5
samālip;5
samāsic;5
samujh;5
samullikh;5
sampraṇud;5
abhinirmuc;5
samākuñc;5
saṁvid;5
saṁnisṛj;5
apākram;5
vivij;5
niṣkṝ;5
saṁprakṛ;5
apalup;5
uparch;5
anvavasṛj;4
anvavasā;4
anvāviś;4
apasphur;4
abhikṣip;4
abhijuṣ;4
abhivid;4
abhyavasṛj;4
abhyāviś;4
upanikṣip;4
upādiś;4
niḥsṛj;4
parāsic;4
paribhuj;4
parilikh;4
parilup;4
pratipracch;4
pratyupaviś;4
pralup;4
vipracch;4
vyavakṛ;4
samāsṛj;4
samprakram;4
sammṛś;4
nirlip;4
anuśikṣ;4
samutkṛ;4
atyāyam;4
samabhyukṣ;4
samavado;4
kuṭṭ;4
vyākṝ;4
pronmiṣ;4
rup;4
vyṛṣ;4
abhiprakṛ;4
atiprach;3
anuyam;3
apakṛt;3
apakṣip;3
apākṛ;3
abhiviś;3
abhyutsṛj;3
ṛd;3
ātud;3
ālup;3
āvid;3
āvṛh;3
nidhū;3
niravado;3
paryanviṣ;3
paryavakṛ;3
paryupaviś;3
paryṛṣ;3
pratilikh;3
prativid;3
pratisaṁdiś;3
pratisṛj;3
prabhuj;3
pravimṛś;3
viyam;3
vyapanud;3
samanupracch;3
samutkṛt;3
samunmiṣ;3
samubj;3
samprakṣip;3
pratikṛṣ;3
ṛṣ;132
saṁnikṛt;3
paryākram;3
viniṣkṛṣ;3
apaprasū;3
chup;3
abhyṛch;3
abhikṛt;3
ullih;3
saṁdṛbh;3
niyu;3
bhur;3
udṛch;3
āyu;3
