kuryāt; tad tad;2;1080;81;7;76;9;32;2;0;22;62;3;1;43;22;0;11;2;8;10;1;10;22;6;1;25;0;4;0;78;5;2;12;0;32;27;7;18;26;4;3;86;0;2;38;8;0;0;12;1;0;0;1;4;1;4;3;13;5;1;16;0;0;1;0;7;3;0;2;0;2;0;0;6;0;22;6;0;0;8;2;0;8;0;0;1;3;6;5;16;0;1;2;0;3;6;0;2;1;0;3;8;3;0;0;3;0;0;0;0;3;1;5;0;4;1;0;0;2;5;0;1;0;1;8;0;0;0;12;0;10;0;1;1;0;1;0;2;0;1;0;0;0;5;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
sarveṣāṁ; sarva sarva;2;859;289;65;14;35;35;10;0;9;9;16;1;21;17;7;12;5;0;15;1;11;13;16;5;15;3;7;9;7;3;5;3;1;7;5;3;0;5;4;41;4;0;0;1;2;0;0;4;1;1;9;2;1;9;5;4;2;9;2;1;0;0;0;0;4;4;0;0;0;6;1;0;0;0;0;3;0;1;0;0;2;2;0;0;0;2;3;0;0;0;0;0;2;0;1;5;0;0;0;1;0;2;0;0;0;0;0;1;1;0;0;2;0;1;1;2;0;0;0;0;1;0;0;0;1;1;0;2;0;1;0;0;0;0;0;1;0;2;2;0;0;0;0;0;1;0;0;2;0;6;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tatsarvaṁ; tad sarva;2;252;0;0;6;18;39;27;0;2;0;5;0;5;25;4;6;4;3;1;0;0;56;3;1;0;1;3;0;1;0;0;0;3;0;0;0;1;0;3;0;0;0;0;0;3;0;0;0;0;0;2;1;1;0;0;3;0;0;2;0;0;0;0;0;0;2;1;3;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tatsarvaṁ; sarva tad;2;252;0;0;6;18;39;27;0;2;0;5;0;5;25;4;6;4;3;1;0;0;56;3;1;0;1;3;0;1;0;0;0;3;0;0;0;1;0;3;0;0;0;0;0;3;0;0;0;0;0;2;1;1;0;0;3;0;0;2;0;0;0;0;0;0;2;1;3;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
asmai; idam idam;2;248;33;5;3;0;0;1;82;1;1;1;2;0;0;0;0;3;0;1;0;6;0;16;0;0;1;0;40;0;0;0;0;0;1;8;0;1;5;1;6;0;0;4;5;0;0;1;1;0;1;0;1;0;2;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tanme; tad mad;2;247;180;4;0;0;9;8;0;1;0;1;0;3;0;0;6;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;6;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tattvaṁ; tad tvad;2;230;47;2;0;7;4;2;0;2;0;2;1;20;5;2;4;7;0;12;0;0;1;0;0;0;0;19;0;2;1;6;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;5;1;0;0;0;0;1;0;0;0;0;1;0;0;0;6;5;2;0;0;3;0;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;8;0;0;0;0;2;0;0;0;0;0;6;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tatkasya; tad ka tad ka;4;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;177;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
tatkasya; tad ka;2;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;177;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
sāyaṁ; tad idam;2;174;27;0;6;2;2;3;2;6;10;3;1;8;4;1;0;16;0;4;0;4;0;0;1;6;2;0;4;0;0;0;0;0;2;0;0;1;1;0;0;6;0;0;0;0;1;1;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;1;1;1;0;0;0;2;0;0;1;1;1;3;0;0;0;1;0;0;1;0;0;0;0;0;0;4;1;0;4;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;2;0;0;1;7;0;0;2;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ekaikaṁ; eka eka;2;151;41;6;4;1;2;5;0;0;1;3;0;2;10;0;5;1;0;1;0;2;6;6;0;3;0;1;0;4;0;0;9;1;0;0;2;0;1;2;2;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;3;1;0;2;0;0;1;0;0;2;0;0;1;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
asāv; adas adas;2;122;2;1;0;0;0;0;1;0;0;6;23;0;0;0;0;0;0;0;0;7;0;0;1;2;0;0;3;0;0;2;0;0;0;8;1;0;0;0;5;0;0;0;0;0;0;0;0;1;1;0;0;0;3;0;0;1;0;0;0;2;1;0;0;0;0;0;0;22;0;0;0;0;1;0;0;2;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
yamasya; yad idam;2;121;46;11;0;5;5;4;14;0;0;4;0;2;0;0;2;0;0;0;0;0;0;0;0;2;0;0;14;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
