SpandaKār, 1: 1;1 1;yasyonmeṣanimeṣābhyāṁ jagataḥ pralayodayau |;
SpandaKār, 1: 1;1 2;taṁ śakticakravibhavaprabhavaṁ śaṁkaraṁ stumaḥ ||;
SpandaKār, 1: 1;2 1;yatra sthitamidaṁ sarvaṁ kāryaṁ yasmāc ca nirgatam |;
SpandaKār, 1: 1;2 2;tasyānāvṛtarūpatvān na nirodho.sti kutracit ||;
SpandaKār, 1: 1;3 1;jāgradādivibhede.pi tadabhinne prasarpati |;
SpandaKār, 1: 1;3 2;nivartate nijān naiva svabhāvādupalabdhṛtaḥ ||;
SpandaKār, 1: 1;4 1;ahaṁ sukhī ca duḥkhī ca raktaścetyādisaṁvidaḥ |;
SpandaKār, 1: 1;4 2;sukhādyavasthānusyūte vartante .nyatra tāḥ sphuṭam ||;
SpandaKār, 1: 1;5 1;na duḥkhaṁ na sukhaṁ yatra na grāhyaṁ grāhakaṁ na ca |;
SpandaKār, 1: 1;5 2;na cāsti mūḍhabhāvo.pi tadasti paramārthataḥ ||;
SpandaKār, 1: 1;6 1;yataḥ karaṇavargo .yaṁ vimūḍho .mūḍhavat svayam |;
SpandaKār, 1: 1;6 2;sahāntareṇa cakreṇa pravṛttisthitisaṁhṛtīḥ ||;
SpandaKār, 1: 1;7 1;labhate tatprayatnena parīkṣyaṁ tattvamādarāt |;
SpandaKār, 1: 1;7 2;yataḥ svatantratā tasya sarvatreyam akṛtrimā ||;
SpandaKār, 1: 1;8 1;na hīcchānodanasyāyaṁ prerakatvena vartate |;
SpandaKār, 1: 1;8 2;api tv ātmabalasparśāt puruṣas tatsamo bhavet ||;
SpandaKār, 1: 1;9 1;nijāśuddhyāsamarthasya kartavyeṣvabhilāṣiṇaḥ |;
SpandaKār, 1: 1;9 2;yadā kṣobhaḥ pralīyeta tadā syātparamaṁ padam ||;
SpandaKār, 1: 1;10 1;tadāsyākṛtrimo dharmo jñatvakartṛtvalakṣaṇaḥ |;
SpandaKār, 1: 1;10 2;yatas tadepsitaṁ sarvaṁ jānāti ca karoti ca ||;
SpandaKār, 1: 1;11 1;tamadhiṣṭhātṛbhāvena svabhāvamavalokayan |;
SpandaKār, 1: 1;11 2;smayamāna ivāste yas tasyeyaṁ kusṛtiḥ kutaḥ ||;
SpandaKār, 1: 1;12 1;nābhāvo bhāvyatāmeti na ca tatrāsty amūḍhatā |;
SpandaKār, 1: 1;12 2;yato .bhiyogasaṁsparśāt tadāsīd iti niścayaḥ ||;
SpandaKār, 1: 1;13 1;atas tat kṛtrimaṁ jñeyaṁ sauṣuptapadavat sadā |;
SpandaKār, 1: 1;13 2;na tv evaṁ smaryamāṇatvaṁ tat tattvaṁ pratipadyate ||;
SpandaKār, 1: 1;14 1;avasthāyugalaṁ cātra kāryakartṛtvaśabditam |;
SpandaKār, 1: 1;14 2;kāryatā kṣayiṇī tatra kartṛtvaṁ punarakṣayam ||;
SpandaKār, 1: 1;15 1;kāryonmukhaḥ prayatno yaḥ kevalaṁ so .tra lupyate |;
SpandaKār, 1: 1;15 2;tasmiṁl lupte vilupto .smītyabudhaḥ pratipadyate ||;
SpandaKār, 1: 1;16 1;na tu yo .ntarmukho bhāvaḥ sarvajñatvaguṇāspadam |;
SpandaKār, 1: 1;16 2;tasya lopaḥ kadācitsyād anyasyānupalambhanāt ||;
SpandaKār, 1: 1;17 1;tasyopalabdhiḥ satataṁ tripadāvyabhicāriṇī |;
SpandaKār, 1: 1;17 2;nityaṁ syāt suprabuddhasya tadādyante parasya tu ||;
SpandaKār, 1: 1;18 1;jñānajñeyasvarūpiṇyā śaktyā paramayā yutaḥ |;
SpandaKār, 1: 1;18 2;padadvaye vibhurbhāti tadanyatra tu cinmayaḥ ||;
SpandaKār, 1: 1;19 1;guṇādispandaniḥṣyandāḥ sāmānyaspandasaṁśrayāt |;
SpandaKār, 1: 1;19 2;labdhātmalābhāḥ satataṁ syur jñasyāparipanthinaḥ ||;
SpandaKār, 1: 1;20 1;aprabuddhadhiyas tv ete svasthitisthaganodyatāḥ |;
SpandaKār, 1: 1;20 2;pātayanti duruttāre ghore saṁsāravartmani ||;
SpandaKār, 1: 1;21 1;ataḥ satatam udyuktaḥ spandatattvaviviktaye |;
SpandaKār, 1: 1;21 2;jāgradeva nijaṁ bhāvam acireṇādhigacchati ||;
SpandaKār, 1: 1;22 1;atikruddhaḥ prahṛṣṭo vā kiṁ karomīti vā mṛśan |;
SpandaKār, 1: 1;22 2;dhāvanvā yatpadaṁ gacchet tatra spandaḥ pratiṣṭhitaḥ ||;
SpandaKār, 1: 1;23 1;yāmavasthāṁ samālambya yadayaṁ mama vakṣyati |;
SpandaKār, 1: 1;23 2;tadavaśyaṁ kariṣye .hamiti saṁkalpya tiṣṭhati ||;
SpandaKār, 1: 1;24 1;tāmāśrityordhvamārgeṇa candrasūryāv ubhāv api |;
SpandaKār, 1: 1;24 2;sauṣumne.dhvany astamito hitvā brahmāṇḍagocaram ||;
SpandaKār, 1: 1;25 1;tadā tasminmahāvyomni pralīnaśaśibhāskare |;
SpandaKār, 1: 1;25 2;sauṣuptapadavan mūḍhaḥ prabuddhaḥ syād anāvṛtaḥ ||;
SpandaKār, 2: 2;1 1;tadākramya balaṁ mantrāḥ sarvajñabalaśālinaḥ |;
SpandaKār, 2: 2;1 2;pravartante.dhikārāya karaṇānīva dehinām ||;
SpandaKār, 2: 2;2 1;tatraiva sampralīyante śāntarūpā nirañjanāḥ |;
SpandaKār, 2: 2;2 2;sahārādhakacittena tenaite śivadharmiṇaḥ ||;
SpandaKār, 2: 2;3 1;yasmātsarvamayo jīvaḥ sarvabhāvasamudbhavāt |;
SpandaKār, 2: 2;3 2;tatsaṁvedanarūpeṇa tādātmyapratipattitaḥ ||;
SpandaKār, 2: 2;4 1;tasmācchabdārthacintāsu na sāvasthā na yā śivaḥ |;
SpandaKār, 2: 2;4 2;bhoktaiva bhogyabhāvena sadā sarvatra saṁsthitaḥ ||;
SpandaKār, 2: 2;5 1;iti vā yasya saṁvittiḥ krīḍātvenākhilaṁ jagat |;
SpandaKār, 2: 2;5 2;sa paśyansatataṁ yukto jīvanmukto na saṁśayaḥ ||;
SpandaKār, 2: 2;6 1;ayamevodayastasya dhyeyasya dhyāyicetasi |;
SpandaKār, 2: 2;6 2;tadātmatāsamāpattir icchataḥ sādhakasya yā ||;
SpandaKār, 2: 2;7 1;yamevāmṛtaprāptir ayam evātmano grahaḥ |;
SpandaKār, 2: 2;7 2;iyaṁ nirvāṇadīkṣā ca śivasadbhāvadāyinī ||;
SpandaKār, 3: 3;1 1;yathecchābhyarthito dhātā jāgrato .rthān hṛdi sthitān |;
SpandaKār, 3: 3;1 2;somasūryodayaṁ kṛtvā sampādayati dehinaḥ ||;
SpandaKār, 3: 3;2 1;tathā svapne .pyabhīṣṭārthān praṇayasyānatikramāt |;
SpandaKār, 3: 3;2 2;nityaṁ sphuṭataraṁ madhye sthito.vaśyaṁ prakāśayet ||;
SpandaKār, 3: 3;3 1;anyathā tu svatantrā syāt sṛṣṭis taddharmakatvataḥ |;
SpandaKār, 3: 3;3 2;satataṁ laukikasyeva jāgratsvapnapadadvaye ||;
SpandaKār, 3: 3;4 1;yathā hy artho .sphuṭo dṛṣṭaḥ sāvadhāne.pi cetasi |;
SpandaKār, 3: 3;4 2;bhūyaḥ sphuṭataro bhāti svabalodyogabhāvitaḥ ||;
SpandaKār, 3: 3;5 1;tathā yatparamārthena yena yatra yathā sthitam |;
SpandaKār, 3: 3;5 2;tattathā balamākramya na cirāt sampravartate ||;
