KṣNarm, 1: 1;1 1;yenedaṁ svecchayā sarvaṁ māyayā mohitaṁ jagat |;
KṣNarm, 1: 1;1 2;sa jayatyajitaḥ śrīmān kāyasthaḥ parameśvaraḥ ||;
KṣNarm, 1: 1;2 1;asti svastimatāmagryaṁ maṇḍitaṁ budhamaṇḍalaiḥ |;
KṣNarm, 1: 1;2 2;khaṇḍitākhaṇḍalāvāsadarpaṁ kaśmīramaṇḍalam ||;
KṣNarm, 1: 1;3 1;yasmin prājyabhujastambhastambhitāhitavikramaḥ |;
KṣNarm, 1: 1;3 2;trivikrama iva śrīmānananto balijinnṛpaḥ ||;
KṣNarm, 1: 1;4 1;tena prajopasargeṣu vāriteṣu vivekinā |;
KṣNarm, 1: 1;4 2;durniyogiṣu [... au5 letterausjhjh] nīteṣu smṛtiśeṣatām ||;
KṣNarm, 1: 1;5 1;vidagdhacūḍāmaṇinā kenacitkeliśālinā |;
KṣNarm, 1: 1;5 2;vidvadgoṣṭhīgariṣṭhena kaścitsahṛdayo janaḥ ||;
KṣNarm, 1: 1;6 1;hāsāyātītakāyasthacaritaṁ kartumīritaḥ |;
KṣNarm, 1: 1;6 2;karoti tatprasaṅgena durācāraviḍambanām ||;
KṣNarm, 1: 1;7 1;kṛtaviśvaprapañcāya namo māyāvidhāyine |;
KṣNarm, 1: 1;7 2;utpattisthitisaṁhārakāriṇe purahāriṇe ||;
KṣNarm, 1: 1;8 1;vyāpine janmahīnāya nirguṇāya kalābhṛte |;
KṣNarm, 1: 1;8 2;sarvādhikāriṇe sarvakālakūṭāśanāya te ||;
KṣNarm, 1: 1;9 1;purā hateṣu daityeṣu viṣṇunā prabhaviṣṇunā |;
KṣNarm, 1: 1;9 2;duḥkhito dīrghavairāgyastadgehagaṇanāpatiḥ ||;
KṣNarm, 1: 1;10 1;gatvā vaitaraṇītīraṁ tapo vārṣasahasrakam |;
KṣNarm, 1: 1;10 2;svamūtraculakāhāraḥ suravairāccakāra saḥ ||;
KṣNarm, 1: 1;11 1;tuṣṭastametya varadaḥ kaliḥ sākṣādabhāṣata |;
KṣNarm, 1: 1;11 2;sarvadevavināśāya gaccha vatsa mahītalam ||;
KṣNarm, 1: 1;12 1;anena kalamāstreṇa maddattena prahāriṇā |;
KṣNarm, 1: 1;12 2;vicchinnadīpakusumāndhūpahīnānnirambarān ||;
KṣNarm, 1: 1;13 1;bhraṣṭālayāndhūliliptānhāhābhūtānśvabhirvṛtān |;
KṣNarm, 1: 1;13 2;kariṣyasi surānsarvānbhaktapānīyakāṅkṣiṇaḥ ||;
KṣNarm, 1: 1;14 1;jagati brāhmaṇānāṁ ca vṛtticchede tvayā kṛte |;
KṣNarm, 1: 1;14 2;yajñacchedādvinaṅkṣyanti divi devā na saṁśayaḥ ||;
KṣNarm, 1: 1;15 1;daityakṣaye kṛte yasmādbhavatā divi roditam |;
KṣNarm, 1: 1;15 2;tasmāttvaṁ diviro nāma bhuvi khyāto bhaviṣyasi ||;
KṣNarm, 1: 1;16 1;maṣī sakalamā yasya kālī kavalitākhilā |;
KṣNarm, 1: 1;16 2;sadā sakalamāyasya tasya sarvārthasiddhidā ||;
KṣNarm, 1: 1;17 1;tvadvaṁśe .tra bhaviṣyanti daityā divirarūpiṇaḥ |;
KṣNarm, 1: 1;17 2;yairiyaṁ labdhavibhavaiḥ pṛthivī na bhaviṣyati ||;
