
VārGṛSū, 1: 1;2 1;gṛhye .gnau pākayajñān viharet ||;
VārGṛSū, 1: 1;3 1;hrasvatvāt pākayajñaḥ |;
VārGṛSū, 1: 1;3 2;hrasvaṁ hi pāka ityācakṣate ||;
VārGṛSū, 1: 1;4 1;darśapūrṇamāsaprakṛtiḥ pākayajñavidhir aprayājo |;
VārGṛSū, 1: 1;5 1;svāhākārāntaṁ nigadya homāḥ ||;
VārGṛSū, 1: 1;6 1;paratantrotpattir dakṣiṇāgnāv āhitāgniḥ kurvīta śālāgnāv |;
VārGṛSū, 1: 1;7 1;gomayena gocarmamātraṁ caturasraṁ sthaṇḍilam ṛtasadasīti dakṣiṇārdhāt prācīm |;
VārGṛSū, 1: 1;7 2;gharmasadasīty uttarārdhāt prācīm |;
VārGṛSū, 1: 1;7 3;madhye dve tisro vā prācīḥ |;
VārGṛSū, 1: 1;7 4;ūrjasvatīti dakṣiṇām |;
VārGṛSū, 1: 1;7 5;payasvatīty uttarām |;
VārGṛSū, 1: 1;7 6;indrāya tveti madhyād vā |;
VārGṛSū, 1: 1;7 7;sarvāḥ prādeśamātryo darbheṇāvalikhet ||;
VārGṛSū, 1: 1;8 1;adbhiḥ prokṣyāgniṁ sādayati ||;
VārGṛSū, 1: 1;9 1;parisamuhya paristīrya paryukṣya tūṣṇīm idhmābarhiḥ |;
VārGṛSū, 1: 1;10 1;dakṣiṇato .gner brahmāṇam upaveśyottarata udapātram ||;
VārGṛSū, 1: 1;11 1;barhiṣaḥ pavitre kurute ||;Aṣṭādhyāyī Aṣṭādhyāyī, 8, 3: 31 50;kaḥkaratkaratikṛdhikṛteṣv anaditeḥ ||;PARTLY;+  - aditi;Āyurvedadīpikā ĀVDīp zu Ca, Cik., 1, 24.2: 291 8;kṛtavāpana iti kṛtakṣauraḥ ||;PARTLY;+  - kṣaura;
VārGṛSū, 1: 1;12 1;samāv apracchinnaprāntau darbhau prādeśamātrau pavitre |;
VārGṛSū, 1: 1;13 1;pṛśneḥ payo .sīty ājyaṁ nirvapati ||;
VārGṛSū, 1: 1;14 1;pari vājapatir ityājyahaviś ca triḥ paryagnikaroti ||;
VārGṛSū, 1: 1;15 1;devas tvā savitotpunātv ityājyaṁ śrapayati ||;
VārGṛSū, 1: 1;16 1;tūṣṇīm idhmābarhir viprokṣya yathā mnātam |;
VārGṛSū, 1: 1;17 1;paridhīn paridadhāti ||;
VārGṛSū, 1: 1;18 1;tejo .sītyājyamavekṣya paścādagnerdarbheṣvāsādayati ||;
VārGṛSū, 1: 1;19 1;abhighārya sthālīpākamuttarata udvāsayati ||;
VārGṛSū, 1: 1;20 1;sakṛdevedhmamādhāya vairūpākṣaḥ prathamo homānām |;
VārGṛSū, 1: 1;21 1;brahmāṇam āmantrya samidham ādhāyāghārāv |;
VārGṛSū, 1: 1;22 1;nahy ayukto havyaṁ vahata iti ha vijñāyate ||;
VārGṛSū, 1: 1;23 1;kāmaṁ purastāddhuro juhoti |;
VārGṛSū, 1: 1;23 2;yukto vaha jātavedaḥ purastādidaṁ viddhi kriyamāṇaṁ tvaṁ bhiṣagbheṣajasyāsi goptā tvayā prasūtā gāmaśvaṁ svāhā |;
VārGṛSū, 1: 1;23 3;iti ||;
VārGṛSū, 1: 1;24 1;viśvā agne tvayā vayaṁ dhārā udanyā iva |;
VārGṛSū, 1: 1;24 2;atigāhemahi dviṣam ||;
VārGṛSū, 1: 1;25 1;iti |;
VārGṛSū, 1: 1;25 2;nakṣatramiṣṭvā devatāṁ yajeta |;
VārGṛSū, 1: 1;25 3;ahorātramṛtuṁ tithiṁ ca ||;
VārGṛSū, 1: 1;26 1;abhighārya yaddevataṁ haviḥ syāttac ca juhuyād |;
VārGṛSū, 1: 1;27 1;ākūtāya svāhā |;
VārGṛSū, 1: 1;27 2;ākūtaye svāheti jayān juhuyāt ||;
VārGṛSū, 1: 1;28 1;prajāpatiḥ prāyacchat |;
VārGṛSū, 1: 1;28 2;iḍām agna iti sviṣṭakṛtam uttarārdhapūrvārdhe juhuyāt ||;
VārGṛSū, 1: 1;29 1;mekṣaṇam upayāmaṁ pavitre cānvādadhyāt ||;
VārGṛSū, 1: 1;30 1;anv adya no .numatiḥ |;
VārGṛSū, 1: 1;30 2;anv id anumate tvam iti |;
VārGṛSū, 1: 1;30 3;bhūḥ svāheti prāyaścittāhutīśca ||;
VārGṛSū, 1: 1;31 1;tvan no .gne |;
VārGṛSū, 1: 1;31 2;sa tvan no .gne |;
VārGṛSū, 1: 1;31 3;mano jyotiḥ |;
VārGṛSū, 1: 1;31 4;trayastriṁśattantavaḥ |;
VārGṛSū, 1: 1;31 5;ayāścāgne .sīti ca ||;
VārGṛSū, 1: 1;32 1;imaṁ stanaṁ madhumantaṁ dhayāpāṁ prapīnamagne utsaṁ juṣasva madhumantam ūrmiṁ samudryaṁ sadanam svāhā |;
VārGṛSū, 1: 1;32 2;iti paridhivimokam abhijuhoti ||;
VārGṛSū, 1: 1;33 1;annapata ityannasya juhuyāt ||;
VārGṛSū, 1: 1;34 1;edho .syedhīṣīmahi svāheti samidham ādadhāti |;
VārGṛSū, 1: 1;34 2;samidasi samedhiṣīmahīti dvitīyām ||;
VārGṛSū, 1: 1;35 1;barhiṣi pūrṇapātraṁ ninayet ||;
VārGṛSū, 1: 1;36 1;eṣo .vabhṛthaḥ ||;
