YS, 1: 1;1 1;atha yogānuśāsanam ||;Khādiragṛhyasūtra KhGṛS, 2, 4: 6 16;athainaṁ paridadyād antakaprabhṛtibhiḥ ||;PARTLY;+  - paridā;Mugdhāvabodhinī MuA zu RHT, 8, 16.2: 153 1;abhrakayogamāha athetyādi ||;PARTLY;+ anuśāsana - ityādi;Pañcārthabhāṣya PABh zu PāśupSūtra, 5, 20: 142 4;yogo nāmātmeśvarayoryogaḥ ||;PARTLY;+  - īśvara;Yogasūtrabhāṣya YSBhā zu YS, 1, 1.1: 1 2;yogānuśāsanaṁ śāstram adhikṛtaṁ veditavyam ||;PARTLY;+ atha - vid;
YS, 1: 1;2 1;yogaś cittavṛttinirodhaḥ ||;
YS, 1: 1;3 1;tadā draṣṭuḥ svarūpe .vasthānam ||;
YS, 1: 1;4 1;vṛttisārūpyam itaratra ||;
YS, 1: 1;5 1;vṛttayaḥ pañcatayyaḥ kliṣṭāḥ akliṣṭāḥ ||;
YS, 1: 1;6 1;pramāṇaviparyayavikalpanidrāsmṛtayaḥ ||;
YS, 1: 1;7 1;pratyakṣānumānāgamāḥ pramāṇāni ||;Nyāyasūtra NyāSū, 1, 1: 1 3;pratyakṣānumānopamānaśabdāḥ pramāṇāni ||;PARTLY;+ āgama - śabda;
YS, 1: 1;8 1;viparyayo mithyājñānam atadrūpapratiṣṭham ||;
YS, 1: 1;9 1;śabdajñānānupātī vastuśūnyo vikalpaḥ ||;
YS, 1: 1;10 1;abhāvapratyayālambanā vṛttir nidrā ||;
YS, 1: 1;11 1;anubhūtaviṣayāsaṁpramoṣaḥ smṛtiḥ ||;
YS, 1: 1;12 1;abhyāsavairāgyābhyāṁ tannirodhaḥ ||;Pañcārthabhāṣya PABh zu PāśupSūtra, 1, 16: 17 2;tasya āyāmo nigraho nirodhaḥ sa prāṇāyāmaḥ ||;PARTLY;+  - prāṇāyāma;
YS, 1: 1;13 1;tatra sthitau yatno .bhyāsaḥ ||;
YS, 1: 1;14 1;sa tu dīrghakālādaranairantaryasatkārasevito dṛḍhabhūmiḥ |;
YS, 1: 1;15 1;dṛṣṭānuśravikaviṣayavitṛṣṇasya vaśīkārasaṁjñā vairāgyam |;
YS, 1: 1;16 1;tatparaṁ puruṣakhyāter guṇavaitṛṣṇyam ||;
YS, 1: 1;17 1;vitarkavicārānandāsmitārūpānugamāt samprajñātaḥ ||;
YS, 1: 1;18 1;virāmapratyayābhyāsapūrvaḥ saṁskāraśeṣo .nyaḥ ||;
YS, 1: 1;19 1;bhavapratyayo videhaprakṛtilayānām ||;
YS, 1: 1;20 1;śraddhāvīryasmṛtisamādhiprajñāpūrvaka itareṣām ||;
YS, 1: 1;21 1;tīvrasaṁvegānām āsannaḥ ||;
YS, 1: 1;22 1;mṛdumadhyādhimātratvāt tato .pi viśeṣaḥ ||;
YS, 1: 1;23 1;īśvarapraṇidhānād vā ||;Yogasūtra YS, 2: 2 45;samādhisiddhir īśvarapraṇidhānāt ||;PARTLY;+ vā - siddhi;
YS, 1: 1;24 1;kleśakarmavipākāśayair aparāmṛṣṭaḥ puruṣaviśeṣa īśvaraḥ |;
YS, 1: 1;25 1;tatra niratiśayaṁ sarvajñabījam ||;
YS, 1: 1;26 1;sa pūrveṣām api guruḥ kālenānavacchedāt ||;
