NāṭŚ, 1: 1;1 1;praṇamya śirasā devau pitāmahamaheśvarau |;
NāṭŚ, 1: 1;1 2;nāṭyaśāstraṁ pravakṣyāmi brahmaṇā yadudāhṛtam ||;
NāṭŚ, 1: 1;2 1;samāptajapyaṁ vratinaṁ svasutaiḥ parivāritam |;
NāṭŚ, 1: 1;2 2;anadhyāye kadācittu bharataṁ nāṭyakovidam ||;
NāṭŚ, 1: 1;3 1;munayaḥ paryupāsyainam ātreyapramukhāḥ purā |;
NāṭŚ, 1: 1;3 2;papracchuste mahātmāno niyatendriyabuddhayaḥ ||;
NāṭŚ, 1: 1;4 1;yo .yaṁ bhagavatā samyaggrathito vedasaṁmitaḥ |;
NāṭŚ, 1: 1;4 2;nāṭyavedaṁ kathaṁ brahmannutpannaḥ kasya vā kṛte ||;
NāṭŚ, 1: 1;5 1;katyaṅgaḥ kiṁpramāṇaśca prayogaścāsya kīdṛśaḥ |;
NāṭŚ, 1: 1;5 2;sarvametadyathātattvaṁ bhagavanvaktumarhasi ||;
NāṭŚ, 1: 1;6 1;teṣāṁ tu vacanaṁ śrutvā munīnāṁ bharato muniḥ |;
NāṭŚ, 1: 1;6 2;pratyuvāca tato vākyaṁ nāṭyavedakathāṁ prati ||;
NāṭŚ, 1: 1;7 1;bhavadbhiḥ śucibhirbhūtvā tathāvahitamānasaiḥ |;
NāṭŚ, 1: 1;7 2;śrūyatāṁ nāṭyavedasya sambhavo brahmanirmitaḥ ||;
NāṭŚ, 1: 1;8 1;pūrvaṁ kṛtayuge viprā vṛtte svāyaṁbhuve .ntare |;
NāṭŚ, 1: 1;8 2;tretāyuge .tha samprāpte manorvaivasvatasya tu ||;
NāṭŚ, 1: 1;9 1;grāmyadharmapravṛtte tu kāmalobhavaśaṁ gate |;
NāṭŚ, 1: 1;9 2;īrṣyākrodhādisaṁmūḍhe loke sukhitaduḥkhite ||;
NāṭŚ, 1: 1;10 1;devadānavagandharvayakṣarakṣomahoragaiḥ |;
NāṭŚ, 1: 1;10 2;jambudvīpe samākrānte lokapālapratiṣṭhite ||;
NāṭŚ, 1: 1;11 1;mahendrapramukhairdevairuktaḥ kila pitāmahaḥ |;
NāṭŚ, 1: 1;11 2;krīḍanīyakamicchāmo dṛśyaṁ śravyaṁ ca yadbhavet ||;
NāṭŚ, 1: 1;12 1;na vedavyavahāro .yaṁ saṁśrāvyaḥ śūdrajātiṣu |;
NāṭŚ, 1: 1;12 2;tasmātsṛjāparaṁ vedaṁ pañcamaṁ sārvavarṇikam ||;
NāṭŚ, 1: 1;13 1;evamastviti tānuktvā devarājaṁ visṛjya ca |;
NāṭŚ, 1: 1;13 2;sasmāra caturo vedānyogamāsthāya tattvavit ||;
NāṭŚ, 1: 1;14 1;neme vedā yataḥ śrāvyāḥ strīśūdrādyāsu jātiṣu |;
NāṭŚ, 1: 1;14 2;vedamanyattataḥ srakṣye sarvaśrāvyaṁ tu pañcamam |;
NāṭŚ, 1: 1;14 3;dharmyamarthyaṁ yaśasyaṁ ca sopadeśyaṁ sasaṅgraham bhaviṣyataśca lokasya sarvakarmānudarśakam ||;
NāṭŚ, 1: 1;15 1;sarvaśāstrārthasampannaṁ sarvaśilpapravartakam |;
NāṭŚ, 1: 1;15 2;nāṭyākhyaṁ pañcamaṁ vedaṁ setihāsaṁ karomyaham ||;
NāṭŚ, 1: 1;16 1;evaṁ saṁkalpya bhagavān sarvavedānanusmaran |;
NāṭŚ, 1: 1;16 2;nāṭyavedaṁ tataścakre caturvedāṅgasambhavam ||;
NāṭŚ, 1: 1;17 1;jagrāha pāṭhyamṛgvedātsāmabhyo gītameva ca |;
NāṭŚ, 1: 1;17 2;yajurvedādabhinayān rasānātharvaṇādapi ||;
NāṭŚ, 1: 1;18 1;vedopavedaiḥ sambaddho nāṭyavedo mahātmanā |;
