GṛRĀ, 1: 1;1 1;tatra manuśātātapau |;
GṛRĀ, 1: 1;1 2;asapiṇḍā tu yā māturasagotrā ca yā |;
GṛRĀ, 1: 1;1 3;pituḥ sā praśastā dvijātīnāṁ dārakarmaṇi maithune ||;
GṛRĀ, 1: 1;2 1;māturasapiṇḍā mātuladuhitrādibhyo .nyā asapiṇḍeti |;
GṛRĀ, 1: 1;3 1;tathāhi |;
GṛRĀ, 1: 1;3 2;putrasya pitṛśarīrāvayavānvayena pitrā saha ||;
GṛRĀ, 1: 1;4 1;evaṁ pitāmahādibhirapi pitṛdvāreṇa śarīrāvayavānvayataḥ |;Parāśarasmṛtiṭīkā Parāśarasmṛtiṭīkā zu ParDhSmṛti, 2, 15.2: 16 526;tathā pitāmahādibhirapi pitṛdvāreṇa ;PARTLY;+ evam - tad;
GṛRĀ, 1: 1;5 1;evaṁ mātṛśarīrāvayavānvayena mātrā tathā |;
GṛRĀ, 1: 1;6 1;tathā mātṛsvasṛmātulādibhir apyekaśarīrāvayavānvayāt |;
GṛRĀ, 1: 1;7 1;tathā patyā saha patnyā ekaśarīrārambhakatayā ||;Parāśarasmṛtiṭīkā Parāśarasmṛtiṭīkā zu ParDhSmṛti, 2, 15.2: 16 531;patnyā saha ekaśarīrārambhakatayā patyuḥ ||;PARTLY;+ tathā - anvaya;
GṛRĀ, 1: 1;8 1;evaṁ bhrātṛbhāryyāṇāmapi ekaśarīrārambhakaiḥ |;Parāśarasmṛtiṭīkā Parāśarasmṛtiṭīkā zu ParDhSmṛti, 2, 15.2: 16 532;evaṁ bhrātṛbhāryāṇām apyekaśarīrārambhakaiḥ ;GOOD;+ tathā - anvaya;
GṛRĀ, 1: 1;9 1;evaṁ yatra yatra sapiṇḍaśabdastatra sākṣāt paramparayā |;
GṛRĀ, 1: 1;10 1;dārakarmmaṇi dāratvajanake vivāhe maithune |;
GṛRĀ, 1: 1;11 1;maithune mithunaśabdavācyastrīpuṁsasādhye |;
GṛRĀ, 2: 2;1 1;tatra manuḥ |;
GṛRĀ, 2: 2;1 2;caturṇāmapi varṇānāṁ pratyekaṁ ca hitāhitān |;
GṛRĀ, 2: 2;1 3;aṣṭāvimān samāsena strīvivāhān nibodhata ||;
GṛRĀ, 2: 2;2 1;strīpadaṁ strītvena prasaktā saṁskāryatvanivāraṇārthaṁ |;
GṛRĀ, 2: 2;3 1;nāradaḥ |;
GṛRĀ, 2: 2;3 2;aṣṭau vivāhā varṇānāṁ saṁskārārthaṁ prakīrtitāḥ |;
GṛRĀ, 2: 2;3 3;brāhmastu prathamasteṣāṁ prājāpatyastathaiva ca ||;Nāradasmṛti NāSmṛ, 2, 12: 15 38;aṣṭau vivāhā varṇānāṁ saṁskārārthaṁ prakīrtitāḥ |brāhmas tu prathamas teṣāṁ prājāpatyas tathaiva ca ||;PARTLY;+ nārada - vara;
GṛRĀ, 2: 2;4 1;ārṣastathaiva daivaśca gāndharvaś cāsurastathā |;
GṛRĀ, 2: 2;4 2;rākṣaso.nantarastasmāt paiśācaścāṣṭamo.dhamaḥ ||;
GṛRĀ, 2: 2;5 1;eṣāṁ tu dharmyāścatvāro brāhmādyāḥ samudāhṛtāḥ |;
GṛRĀ, 2: 2;5 2;sādhāraṇaḥ syād gāndharvas trayo.dharmyās tathāpare ||;
GṛRĀ, 2: 2;6 1;sādhāraṇo na dharmo nādharma ityarthaḥ ||;
GṛRĀ, 2: 2;7 1;nāradakrameṇa vivāhānantaraṁ gotamaḥ |;
GṛRĀ, 2: 2;7 2;catvāro dharmmyāḥ prathamāḥ ṣaḍityeke ||;
GṛRĀ, 2: 2;8 1;hārītaḥ |;
GṛRĀ, 2: 2;8 2;athāṣṭau vivāhāḥ sambhavanti brāhmo daivo gāndharvva teṣāṁ pūrve saptobhayatasteṣāṁ vindetālābhe mānuṣam |;
GṛRĀ, 2: 2;8 3;teṣāṁ pūrve iti teṣāṁ vivāhānāṁ madhye pūrve teṣāṁ vivāhānāmalābhe mānuṣaṁ vindeta labheta ||;
GṛRĀ, 2: 2;9 1;atra nāradoktārṣaprājāpatyapadayor |;
GṛRĀ, 2: 2;10 1;atra manvanusārāt yathāsambhavaṁ śastatvamalābhe |;
GṛRĀ, 2: 2;11 1;punarhārītaḥ |;
GṛRĀ, 2: 2;11 2;eteṣāmekatamenoḍhāṁ dharmmapatnīṁ prāhuḥ ||;
GṛRĀ, 2: 2;12 1;atra yadyapyekatameneti sarvaṁ pratyaviśiṣṭaṁ tathāpi yo |;

GṛRĀ, 2: 2;14 1;brāhmadaivārṣagāndharvāsurarākṣasān uktvā āpastambaḥ teṣāṁ traya ādyāḥ praśastāḥ pūrvaḥ pūrvaḥ śreyān ||;
GṛRĀ, 2: 2;15 1;manuryamaśca |;
GṛRĀ, 2: 2;15 2;brāhmo daivastathā cārṣaḥ prājāpatyas tathāsuraḥ |;
GṛRĀ, 2: 2;15 3;gāndharvvo rākṣasaścaiva paiśācaścāṣṭamo.dhamaḥ ||;
GṛRĀ, 2: 2;16 1;yo yasya dharmo varṇasya guṇadoṣau tu yasya yau |;
GṛRĀ, 2: 2;16 2;tadvaḥ sarvaṁ pravakṣyāmi prasave ca guṇāguṇān ||;
GṛRĀ, 2: 2;17 1;ṣaḍ ānupūrvvyā viprasya kṣatrasya caturo .varān |;
GṛRĀ, 2: 2;17 2;viṭśūdrayośca tāneva vidyāddharmmānna rākṣasān ||;
GṛRĀ, 2: 2;18 1;caturo brāhmaṇasyādyān praśastān kavayo viduḥ |;
GṛRĀ, 2: 2;18 2;rākṣasaṁ kṣatriyasyaikaṁ mānuṣaṁ vaiśyaśūdrayoḥ ||;Manusmṛti ManuS, 3: 3 24;caturo brāhmaṇasyādyān praśastān kavayo viduḥ |rākṣasaṁ kṣatriyasyaikam āsuraṁ vaiśyaśūdrayoḥ ||;PARTLY;+ mānuṣa - āsura;
GṛRĀ, 2: 2;19 1;pañcānāṁ tu trayo dharmmyā dvāvadharmmyau paiśācaścāsuraścaiva na kartavyau kadācana ||;Manusmṛti ManuS, 3: 3 25;pañcānāṁ tu trayo dharmyā dvāvadharmyau smṛtāviha |paiśācaś cāsuraś caiva na kartavyau kadācana ||;GOOD;+ mānuṣa - āsura;

GṛRĀ, 2: 2;21 1;prasave apatyotpattau aguṇān doṣān ānupūrvvyā |;
GṛRĀ, 2: 2;22 1;paiśācaścāsuraścaiva na kartavyau kadācana iti brāhmaṇe |;

GṛRĀ, 3: 3;1 1;brāhmaprājāpatyārṣadaivāḥ brāhmaṇasya gāndharvva ācchādya cārcayitvā ca śrutaśīlavate svayam |;
GṛRĀ, 3: 3;1 2;āhūya dānaṁ kanyāyā brāhmo dharmmaḥ prakīrtitaḥ ||;
GṛRĀ, 3: 3;2 1;ācchādya vastrayugaṁ paridhāpya arcayitvā arccanāṁ devalaḥ |;
GṛRĀ, 3: 3;2 2;tato vinītāṁ kalyāṇīṁ kularūpavayo.nvitām |;
GṛRĀ, 3: 3;2 3;alaṁkṛtyārhate dadyād vivāho brāhma ucyate ||;
GṛRĀ, 3: 3;3 1;kalyāṇīṁ pūrvoktadoṣaśūnyām |;
GṛRĀ, 3: 3;3 2;arhate pūrvoktaguṇayuktāya ||;
GṛRĀ, 3: 3;4 1;vyāsaḥ |;
GṛRĀ, 3: 3;4 2;ācchādyālaṁkṛtāṁ kṛtvā triḥ parikramya pāvakam |;
GṛRĀ, 3: 3;4 3;nāmagotre samuddiśya dadyādbrāhmo vidhistvayam ||;
GṛRĀ, 3: 3;5 1;atra triḥ pāvakaparikramaṇaṁ nāmagotroccāraṇayoḥ |;
GṛRĀ, 3: 3;6 1;saṁvartaḥ |;
GṛRĀ, 3: 3;6 2;alaṁkṛtya tvalaṅkārairvarāya sadṛśāya vai |;
GṛRĀ, 3: 3;6 3;brāhmeṇa tu vivāhena dadyāt kanyāṁ supūjitām ||;
GṛRĀ, 3: 3;7 1;supūjitāṁ vastrapuṣpacandanādinā ||;
GṛRĀ, 3: 3;8 1;yamaḥ |;
GṛRĀ, 3: 3;8 2;adbhiryā dīyate kanyā brahmadeyeti tāṁ viduḥ ||;
GṛRĀ, 3: 3;9 1;brahmadeyeti saṁjñā tatra vivāhe jātasya |;

GṛRĀ, 3: 3;11 1;anindan adūṣayann anyairavitarkayan itaraiḥ saha |;
GṛRĀ, 3: 3;12 1;vidhivat madhuparkādipuraḥsaraṁ saha dharmmaṁ |;

GṛRĀ, 3: 3;14 1;prajāṁ kanyāṁ ||;
GṛRĀ, 3: 3;15 1;sahatvakarmmabhya iti yeṣu karmmasvādhānādiṣu |;

GṛRĀ, 3: 3;17 1;brahmacāriṇe asaṁjātastrīsaṅgamāya iti lakṣmīdharaḥ ||;
GṛRĀ, 3: 3;18 1;samāvartanānantarameva dātavyeti halāyudhaḥ ||;
GṛRĀ, 3: 3;19 1;brahmacāriṇe vedavate iti bhāvaḥ ||;Āyurvedadīpikā ĀVDīp zu Ca, Śār., 1, 51.2: 225 2;bhāvānāmiti śarīrādibhāvānām ||;PARTLY;+  - ādi;
GṛRĀ, 3: 3;20 1;jātapariṇītastrīsaṅgamasya dvitīyavivāhe |;
GṛRĀ, 3: 3;21 1;arthine vivāham īhate ||;
GṛRĀ, 3: 3;22 1;śaṅkhalikhitau |;
GṛRĀ, 3: 3;22 2;tatra savarṇaḥ savarṇāya vidito viditāya yo nagnikāṁ sa brāhmaḥ ||;
