KālPur, 1: 1;1 1;aurvva uvāca |;
KālPur, 1: 1;1 2;evaṁ vadati bhūteśe tadā vetālabhairavau |;
KālPur, 1: 1;1 3;prāhatur vyomakeśaṁ tau harṣotphullavilocanau ||;
KālPur, 1: 1;2 1;vetālabhairavāvūcatuḥ |;
KālPur, 1: 1;2 2;pārvatyā na hi jānīvo dhyānaṁ mantraṁ vidhiṁ tathā |;
KālPur, 1: 1;2 3;kathamārādhayiṣyāvo bhagavan samyagucyatām ||;
KālPur, 1: 1;3 1;śrībhagavānuvāca |;
KālPur, 1: 1;3 2;mahāmāyāvidhiṁ mantraṁ kalpaṁ ca bhavatoḥ sutau |;
KālPur, 1: 1;3 3;upadekṣyāmi tattvena yena sarvaṁ bhaviṣyati ||;
KālPur, 1: 1;4 1;aurvva uvāca |;
KālPur, 1: 1;4 2;ityuktvā sa mahāmāyādhyānaṁ mantraṁ vidhiṁ tathā |;
KālPur, 1: 1;4 3;kathayāmāsa giriśastayoḥ samyaṅ nṛpottama ||;
KālPur, 1: 1;5 1;yadaṣṭādaśabhiḥ paścātpaṭalaiśca sa bhairavaḥ |;
KālPur, 1: 1;5 2;sa nirṇayavidhiṁ kalpaṁ nibabandha śivāmṛte ||;
KālPur, 1: 1;6 1;sagara uvāca |;
KālPur, 1: 1;6 2;kīdṛṅ mantraṁ purā śambhuravocadubhayostayoḥ |;
KālPur, 1: 1;6 3;yenārādhya mahāmāyāṁ tau gaṇeśatvamāpatuḥ ||;
KālPur, 1: 1;7 1;sakalpaṁ sarahasyaṁ ca sāṅgaṁ tacchrotumutsahe |;
KālPur, 1: 1;7 2;daśāṣṭapaṭalairyat tu nibabandha sa bhairavaḥ ||;
KālPur, 1: 1;8 1;aurvva uvāca |;
KālPur, 1: 1;8 2;bahutvād vadituṁ tasya cireṇaiva tu śakyate |;
KālPur, 1: 1;8 3;tasmāt sadyaḥ samuddhṛtya yanmahādevabhāṣitam |;
KālPur, 1: 1;8 4;saṁkṣepāt kathaye tattvaṁ tacchṛṇuṣva nṛpottama ||;
KālPur, 1: 1;9 1;pṛcchantau pārvatīmantraṁ tadā vetālabhairavau |;
KālPur, 1: 1;9 2;jagāda sa mahādevaḥ śṛṇutaṁ mantrakalpakau ||;
KālPur, 1: 1;10 1;śrībhagavānuvāca |;
KālPur, 1: 1;10 2;śṛṇu mantraṁ pravakṣyāmi guhyād guhyatamaṁ param |;
KālPur, 1: 1;10 3;aṣṭākṣaraṁ tu vaiṣṇavyā mahāmāyāmahotsavam ||;
KālPur, 1: 1;11 1;asya śrīvaiṣṇavīmantrasya nāradaṛṣiḥ śambhurdevatā |;
KālPur, 1: 1;11 2;anuṣṭup chandaḥ sarvārthasādhane viniyogaḥ ||;
KālPur, 1: 1;12 1;hāntāntapūrvo rāntaśca nānto ṇāntastathaiva ca |;
KālPur, 1: 1;12 2;kaikādaśāṣṭādiṣaṣṭhaḥ khānto viṣṇupuraḥsaraḥ ||;
KālPur, 1: 1;13 1;ebhiraṣṭākṣarairmantraṁ śoṇapatrasamaprabham |;
KālPur, 1: 1;13 2;oṁkāraṁ pūrvataḥ kṛtvā japyaṁ sarvaistu sādhakaiḥ ||;
KālPur, 1: 1;14 1;mahāmantramidaṁ guhyaṁ vaiṣṇavīmantrasaṁjñakam |;
KālPur, 1: 1;14 2;mantraṁ kalevaragataṁ tasmādaṅgaṁ prakīrtitam ||;
KālPur, 1: 1;15 1;mahādevasyordhvamukhaṁ bījametat prakīrtitam |;
KālPur, 1: 1;15 2;oṁkārākṣarabījaṁ ca yakāraḥ śaktirucyate ||;
KālPur, 1: 1;16 1;sabījaṁ kathitaṁ mantraṁ kalpaṁ ca śṛṇu bhairava |;
KālPur, 1: 1;16 2;tīrthe nadyāṁ devakhāte gartaprasravaṇādike ||;
KālPur, 1: 1;17 1;parakīyetare toye snānaṁ pūrvaṁ samācaret |;
KālPur, 1: 1;17 2;ācāntaḥ śucitāṁ prāptaḥ kṛtāsanaparigrahaḥ ||;
KālPur, 1: 1;18 1;uttarābhimukho bhūtvā sthaṇḍilaṁ mārjayet tataḥ |;
KālPur, 1: 1;18 2;kareṇānena mantreṇa yūṁ saḥ kṣityā iti svayam ||;
KālPur, 1: 1;19 1;oṁ hrīṁ sa iti mantreṇa āśāpūraṇakena ca |;
KālPur, 1: 1;19 2;toyairabhyukṣayet sthānaṁ bhūtānāmapasāraṇe ||;
KālPur, 1: 1;20 1;tataḥ savyena hastena gṛhītvā sthaṇḍilaṁ śuciḥ |;
KālPur, 1: 1;20 2;mantraṁ likhet suvarṇena yājñikena kuśena vā ||;
KālPur, 1: 1;21 1;oṁ vaiṣṇavyai nama iti mantrarājamathāpi vā |;
KālPur, 1: 1;21 2;tatastrimaṇḍalaṁ kuryāt tenaiva samarekhayā ||;
KālPur, 1: 1;22 1;nityāsu na hi pūjāsu rajobhirmaṇḍalaṁ likhet |;
KālPur, 1: 1;22 2;puraścaraṇakāryeṣu tatkāmyeṣu prayojayet ||;
KālPur, 1: 1;23 1;rekhāmudīcyāṁ prathamaṁ paścime tadanantaram |;
KālPur, 1: 1;23 2;dakṣiṇe tu tataḥ paścāt pūrvabhāge tu śeṣataḥ ||;
KālPur, 1: 1;24 1;varṇānāṁ ca saha dvārair evameva kramo bhavet |;
KālPur, 1: 1;24 2;oṁ hīṁ śrīṁ sa iti mantreṇa maṇḍalaṁ pūjayet tataḥ ||;
KālPur, 1: 1;25 1;hastena maṇḍalaṁ kṛtvā kuryād digbandhanaṁ tataḥ |;
KālPur, 1: 1;25 2;āśābandhanamantreṇa pūrvoktena yathākramam ||;
KālPur, 1: 1;26 1;phaḍantenātmanāpyatra kareṇaiva nibandhayet |;
KālPur, 1: 1;26 2;yavānāṁ maṇḍalairekamaṅgulaṁ cāṣṭabhirbhavet ||;
KālPur, 1: 1;27 1;adīrghayojitairhastaiś caturviṁśatiraṅgulaiḥ |;
KālPur, 1: 1;27 2;tatpramāṇena hastena hastaikaṁ tasya maṇḍalam ||;
KālPur, 1: 1;28 1;padmaṁ vitastimātraṁ syātkarṇikāraṁ tadardhakam |;
KālPur, 1: 1;28 2;dalānyanyonyasaktāni hyāyatāni niyojayet ||;
KālPur, 1: 1;29 1;na nyūnādhikabhāgāni sabahirveṣṭitāni ca |;
KālPur, 1: 1;29 2;madhyabhāge nyased dvāraṁ na nyūne nādhike tathā |;
KālPur, 1: 1;29 3;subaddhaṁ maṇḍalaṁ tacca raktavarṇaṁ vicintayet ||;
KālPur, 1: 1;30 1;ito.nyathā maṇḍalamugramasyāḥ karoti yo phalaṁ na cāpnoti na kāmamiṣṭaṁ tasmād idaṁ |;
KālPur, 2: 2;1 1;śrībhagavānuvāca |;
KālPur, 2: 2;1 2;tato laṁ iti mantreṇa arghapātrasya maṇḍalam |;
KālPur, 2: 2;1 3;catuṣkoṇaṁ vidhāyāśu dvārapadmavivarjitam ||;
KālPur, 2: 2;2 1;oṁ hrīṁ śrīṁ itimantreṇa arghapātraṁ tu maṇḍale |;
KālPur, 2: 2;2 2;vinyaset prathamaṁ tatra pūjayitvā samidhyati ||;
KālPur, 2: 2;3 1;oṁ hrīṁ hrauṁ iti mantreṇa gandhapuṣpe tathā jalam |;
KālPur, 2: 2;3 2;arghapātre kṣipet tatra maṇḍalaṁ vinyaset tataḥ ||;
KālPur, 2: 2;4 1;pūrvavanmaṇḍalaṁ kṛtvā arghapātre tato jalaiḥ |;
KālPur, 2: 2;4 2;tribhāgaiḥ pūrayetpātraṁ puṣpaṁ tatra viniṣkṣipet ||;
KālPur, 2: 2;5 1;tato hrīṁ iti mantreṇa āsanaṁ pūjayetsvakam |;
KālPur, 2: 2;5 2;tataḥ kṣauṁ iti mantreṇa ātmānaṁ pūjayed budhaḥ ||;
KālPur, 2: 2;6 1;gandhaiḥ puṣpaiḥ śirodeśe tataḥ pūjāṁ samācaret |;
KālPur, 2: 2;6 2;oṁ hrīṁ sa iti mantreṇa puṣpaṁ hastatalasthitam ||;
KālPur, 2: 2;7 1;saṁmṛjya savyahastena ghrātvā vāmakareṇa tu |;
KālPur, 2: 2;7 2;aiśānyāṁ nikṣipedetat pūrvamantreṇa kovidaḥ ||;
KālPur, 2: 2;8 1;raktaṁ puṣpaṁ gṛhītvā tu karābhyāṁ pāṇikacchapam |;
KālPur, 2: 2;8 2;baddhvā kuryāttataḥ paścād dahanaplavanādikam ||;
KālPur, 2: 2;9 1;vāmahastasya tarjanyāṁ dakṣiṇasya kaniṣṭhikām |;
KālPur, 2: 2;9 2;tathā dakṣiṇatarjanyāṁ vāmāṅguṣṭhaṁ niyojayet ||;
KālPur, 2: 2;10 1;unnataṁ dakṣiṇāṅguṣṭhaṁ vāmasya madhyamādikāḥ |;
KālPur, 2: 2;10 2;aṅgulīr yojayet pṛṣṭhe dakṣiṇasya karasya ca ||;
KālPur, 2: 2;11 1;vāmasya pitṛtīrthena madhyamānāmike tathā |;
KālPur, 2: 2;11 2;adhomukhe tu te kuryād dakṣiṇasya karasya ca ||;
KālPur, 2: 2;12 1;kūrmapṛṣṭhasamaṁ pṛṣṭhaṁ kuryād dakṣiṇahastataḥ |;
KālPur, 2: 2;12 2;evaṁ baddhaḥ sarvasiddhiṁ dadāti pāṇikacchapaḥ ||;
KālPur, 2: 2;13 1;kuryāttaddhṛdayāsannaṁ nimīlya nayanadvayam |;
KālPur, 2: 2;13 2;samaṁ kāyaśirogrīvaṁ kṛtvā sthiramanā budhaḥ ||;
KālPur, 2: 2;14 1;dhyānaṁ samārabhed devyā dāhaplavanapūrvakam |;
KālPur, 2: 2;14 2;agniṁ vāyau vinikṣipya vāyuṁ toye jalaṁ hṛdi ||;
KālPur, 2: 2;15 1;hṛdayaṁ niścale dattvā ākāśe nikṣipetsvanam |;
KālPur, 2: 2;15 2;ūṁ hūṁ phaḍiti mantreṇa bhittvā randhraṁ tu mastake ||;
KālPur, 2: 2;16 1;śabdena sahitaṁ jīvamākāśe sthāpayet tataḥ |;
KālPur, 2: 2;16 2;vāyvagniyamaśakrāṇāṁ bījena varuṇasya ca ||;
KālPur, 2: 2;17 1;parāsthānaparāś caitaiḥ sārdhacandraiḥ sabindukaiḥ |;
KālPur, 2: 2;17 2;śoṣaṁ dāhaṁ tathocchādaṁ pīyūṣāsevanaṁ param ||;
KālPur, 2: 2;18 1;yathākrameṇa kartavyaṁ cintāmātraṁ viśuddhaye |;
KālPur, 2: 2;18 2;tatastu devībījena aṇuṁ jāmbūnadākṛtim ||;
KālPur, 2: 2;19 1;tatrāsādya dvidhā kuryāt uṁ hrīṁ śrīṁ iti mantrakāḥ |;
KālPur, 2: 2;19 2;tadūrdhvabhāgeṣu hṛllokaṁ svargaṁ ca khaṁ tathā ||;
KālPur, 2: 2;20 1;niṣpādya śeṣabhāgena bhuvaṁ pātālavāriṇi |;
KālPur, 2: 2;20 2;cintayettatra sarvāṇi saptadvīpāṁ ca medinīm ||;
KālPur, 2: 2;21 1;tatteṣu sāgarāṁstāṁstu svarṇadvīpaṁ vicintayet |;
KālPur, 2: 2;21 2;tanmadhye ratnaparyaṁkaṁ ratnamaṇḍapasaṁsthitam ||;
KālPur, 2: 2;22 1;ākāśagaṅgātoyaughaiḥ sadaiva sevitaṁ śubham |;
KālPur, 2: 2;22 2;tatparyaṁke raktapadmaṁ prasannaṁ sarvadāśivam ||;
KālPur, 2: 2;23 1;cintayet svarṇamānāṅkaṁ saptapātālanālakam |;
KālPur, 2: 2;23 2;ā brahmabhuvanasparśi suvarṇācalakarṇikam ||;
KālPur, 2: 2;24 1;tatrasthitāṁ mahāmāyāṁ dhyāyedekāgramānasaḥ |;
KālPur, 2: 2;24 2;śoṇapadmapratīkāśāṁ muktamūrdhajalambinīm ||;
KālPur, 2: 2;25 1;calatkāñcanāmāruhya kuṇḍalojjvalaśālinīm |;
KālPur, 2: 2;25 2;suvarṇaratnasampannakirīṭadvayadhāriṇīm ||;
KālPur, 2: 2;26 1;śuklakṛṣṇāruṇairnetraistribhiścāruvibhūṣitām |;
KālPur, 2: 2;26 2;sandhyācandrasamaprakhyakapolāṁ lolalocanām ||;
KālPur, 2: 2;27 1;vipaṅkadāḍimībījadantāṁ subhrūyogojjvalām |;
KālPur, 2: 2;27 2;bandhūkadantavasanāṁ śirīṣaprabhanāsikām ||;
KālPur, 2: 2;28 1;kambugrīvāṁ viśālākṣīṁ sūryakoṭisamaprabhām |;
KālPur, 2: 2;28 2;caturbhujāṁ vivasanāṁ pīnonnatapayodharām ||;
KālPur, 2: 2;29 1;dakṣiṇordhvena nistriṁśatpareṇa siddhasūtrakam |;
KālPur, 2: 2;29 2;bibhratīṁ vāmahastābhyāmabhītiṁ varadāyinīm ||;
KālPur, 2: 2;30 1;nimnanābhikramāyātāṁ kṣaṇimadhyāṁ manoharām |;
KālPur, 2: 2;30 2;ānamannāgapāśorūṁ guptagulphāṁ supārṣṇikām ||;
KālPur, 2: 2;31 1;baddhaparyaṅkasaṁkalpāṁ nivīrāsanarājitām |;
KālPur, 2: 2;31 2;gātreṇa ratnasaṁstambhaṁ samyagālambya saṁsthitām ||;
KālPur, 2: 2;32 1;kimicchasīti vacanaṁ vyāharantīṁ muhurmuhuḥ |;
KālPur, 2: 2;32 2;pañcānanāṁ puraḥsaṁsthaṁ nirīkṣantīṁ suvāhanām ||;
KālPur, 2: 2;33 1;muktāvalīsvarṇaratnahārakaṅkaṇādibhiḥ |;
KālPur, 2: 2;33 2;sarvairalaṅkāragaṇairujjvalāṁ sasmitānanām ||;
KālPur, 2: 2;34 1;sūryakoṭipratīkāśāṁ sarvalakṣaṇasaṁyutām |;
KālPur, 2: 2;34 2;navayauvanasampannāṁ tathā sarvāṅgasundarīm ||;
KālPur, 2: 2;35 1;īdṛśīmambikāṁ dhyātvā namaḥ phaḍiti mastake |;
KālPur, 2: 2;35 2;svakīye prathamaṁ dadyāt so.hameva vicintya ca ||;
KālPur, 2: 2;36 1;aṅganyāsakaranyāsau tataḥ kuryāt krameṇa ca |;
