KSS, 1, 1: 1;1 1;śriyaṁ diśatu vaḥ śaṁbhoḥ śyāmaḥ kaṇṭho manobhuvā |;
KSS, 1, 1: 1;1 2;aṅkasthapārvatīdṛṣṭipāśairiva viveṣṭitaḥ ||;
KSS, 1, 1: 1;2 1;saṁdhyānuttotsave tārāḥ kareṇoddhūya vighnajit |;
KSS, 1, 1: 1;2 2;sītkārasīkarairanyāḥ kalpayanniva pātu vaḥ ||;
KSS, 1, 1: 1;3 1;praṇamya vācaṁ niḥśeṣapadārthoddyotadīpikām |;
KSS, 1, 1: 1;3 2;bṛhatkathāyāḥ sārasya saṁgrahaṁ racayāmyaham ||;
KSS, 1, 1: 1;4 1;ādyamatra kathāpīṭhaṁ kathāmukhamataḥ param |;
KSS, 1, 1: 1;4 2;tato lāvānako nāma tṛtīyo lambako bhavet ||;
KSS, 1, 1: 1;5 1;naravāhanadattasya jananaṁ ca tataḥ param |;
KSS, 1, 1: 1;5 2;syāccaturdārikākhyaśca tato madanamañcukā ||;
KSS, 1, 1: 1;6 1;tato ratnaprabhā nāma lambakaḥ saptamo bhavet |;
KSS, 1, 1: 1;6 2;sūryaprabhābhidhānaśca lambakaḥ syādathāṣṭamaḥ ||;
KSS, 1, 1: 1;7 1;alaṁkaravatī cātha tataḥ śaktiyaśā bhavet |;
KSS, 1, 1: 1;7 2;velālambakasaṁjñaśca bhavedekādaśastataḥ ||;
KSS, 1, 1: 1;8 1;śaśāṅkavatyapi tathā tataḥ syānmadirāvatī |;
KSS, 1, 1: 1;8 2;mahābhiṣekānugatastataḥ syātpañcalambakaḥ ||;
KSS, 1, 1: 1;9 1;tataḥ suratamañjaryapyatha padmavatī bhavet |;
KSS, 1, 1: 1;9 2;tato viṣamaśīlākhyo lambako .ṣṭādaśo bhavet ||;
KSS, 1, 1: 1;10 1;yathā mūlaṁ tathaivaitanna manāgapyatikramaḥ |;
KSS, 1, 1: 1;10 2;granthavistarasaṁkṣepamātraṁ bhāṣā ca bhidyate ||;
KSS, 1, 1: 1;11 1;aucityānvayarakṣā ca yathāśakti vidhīyate |;
KSS, 1, 1: 1;11 2;kathārasāvighātena kāvyāṁśasya ca yojanā ||;
KSS, 1, 1: 1;12 1;vaidagdhyakhyātilobhāya mama naivāyamudyamaḥ |;
KSS, 1, 1: 1;12 2;kiṁtu nānākathājālasmṛtisaukaryasiddhaye ||;
KSS, 1, 1: 1;13 1;asti kiṁnaragandharvavidyādharaniṣevitaḥ |;
KSS, 1, 1: 1;13 2;cakravartī girīndrāṇāṁ himavāniti viśrutaḥ ||;
KSS, 1, 1: 1;14 1;māhātmyam iyatīṁ bhūmim ārūḍhaṁ yasya bhūbhṛtām |;
KSS, 1, 1: 1;14 2;yadbhavānī sutābhāvaṁ trijagajjananī gatā ||;
KSS, 1, 1: 1;15 1;uttaraṁ tasya śikharaṁ kailāsākhyo mahāgiriḥ |;
KSS, 1, 1: 1;15 2;yojanānāṁ sahasrāṇi bahūnyākramya tiṣṭhati ||;
KSS, 1, 1: 1;16 1;mandaro mathite .pyabdhau na sudhāsitatāṁ gataḥ |;
KSS, 1, 1: 1;16 2;ahaṁ tvayatnāditi yo hasatīva svakāntibhiḥ ||;
KSS, 1, 1: 1;17 1;carācaragurus tatra nivasatyambikāsakhaḥ |;
KSS, 1, 1: 1;17 2;gaṇair vidyādharaiḥ siddhaiḥ sevyamāno maheśvaraḥ ||;
KSS, 1, 1: 1;18 1;piṅgottuṅgajaṭājūṭagato yasyāśnute navaḥ |;
KSS, 1, 1: 1;18 2;saṁdhyāpiśaṅgapūrvādriśṛṅgasaṅgasukhaṁ śaśī ||;
KSS, 1, 1: 1;19 1;yenāndhakāsurapaterekasyārpayatā hṛdi |;
KSS, 1, 1: 1;19 2;śūlaṁ trijagato .pyasya hṛdayāccitramuddhṛtam ||;
KSS, 1, 1: 1;20 1;cūḍāmaṇiṣu yatpādanakhāgrapratimāṅkitāḥ |;
KSS, 1, 1: 1;20 2;prasādaprāptacandrārdhā iva bhānti surāsurāḥ ||;
KSS, 1, 1: 1;21 1;taṁ kadācitsamutpannavisrambhā rahasi priyā |;
KSS, 1, 1: 1;21 2;stutibhistoṣayāmāsa bhavānīpatimīśvaram ||;
KSS, 1, 1: 1;22 1;tasyāḥ stutivacohṛṣṭas tām aṅkam adhiropya saḥ |;
KSS, 1, 1: 1;22 2;kiṁ te priyaṁ karomīti babhāṣe śaśiśekharaḥ ||;
KSS, 1, 1: 1;23 1;tataḥ provāca girijā prasanno .si yadi prabho |;
KSS, 1, 1: 1;23 2;ramyāṁ kāṁcitkathāṁ brūhi devādya mama nūtanām ||;
KSS, 1, 1: 1;24 1;bhūtaṁ bhavad bhaviṣyad vā kiṁ tat syāj jagati priye |;
KSS, 1, 1: 1;24 2;bhavatī yan na jānīyād iti śarvo .py uvāca tām ||;
KSS, 1, 1: 1;25 1;tataḥ sa vallabhā tasya nirbandhamakarotprabhoḥ |;
KSS, 1, 1: 1;25 2;priyapraṇayahevāki yato mānavatīmanaḥ ||;
KSS, 1, 1: 1;26 1;tatastaccāṭubuddhyaiva tatprabhāvanibandhanām |;
KSS, 1, 1: 1;26 2;tasyāḥ svalpāṁ kathāmevaṁ śivaḥ saṁpratyavarṇayat ||;
KSS, 1, 1: 1;27 1;asti māmīkṣituṁ pūrvaṁ brahmā nārāyaṇastathā |;
KSS, 1, 1: 1;27 2;mahīṁ bhramantau himavatpādamūlamavāpatuḥ ||;
KSS, 1, 1: 1;28 1;tato dadṛśatustatra jvālāliṅgaṁ mahatpuraḥ |;
KSS, 1, 1: 1;28 2;tasyāntamīkṣituṁ prāyādeka ūrdhvamadho .paraḥ ||;
KSS, 1, 1: 1;29 1;alabdhāntau tapobhirmāṁ toṣayāmāsatuśca tau |;
KSS, 1, 1: 1;29 2;āvirbhūya mayā coktau varaḥ ko .pyarthyatāmiti ||;
KSS, 1, 1: 1;30 1;tacchrutvaivābravīdbrahmā putro me .stu bhavāniti |;
KSS, 1, 1: 1;30 2;apūjyastena jāto .sāvatyāroheṇa ninditaḥ ||;
KSS, 1, 1: 1;31 1;tato nārāyaṇo devaḥ sa varaṁ mām ayācata |;
KSS, 1, 1: 1;31 2;bhūyāsaṁ tava śuśrūṣāparo .haṁ bhagavanniti ||;
KSS, 1, 1: 1;32 1;ataḥ śarīrabhūto .sau mama jātastvadātmanā |;
KSS, 1, 1: 1;32 2;yo hi nārāyaṇaḥ sā tvaṁ śaktiḥ śaktimato mama ||;
KSS, 1, 1: 1;33 1;kiṁ ca me pūrvajāyā tvamityuktavati śaṁkare |;
KSS, 1, 1: 1;33 2;kathaṁ te pūrvajāyāhamiti vakti sma pārvatī ||;
KSS, 1, 1: 1;34 1;pratyuvāca tato bhargaḥ purā dakṣaprajāpateḥ |;
KSS, 1, 1: 1;34 2;devi tvaṁ ca tathānyāśca bahvyo .jāyanta kanyakāḥ ||;
KSS, 1, 1: 1;35 1;sa mahyaṁ bhavatīṁ prādāddharmādibhyo .parāśca tāḥ |;
KSS, 1, 1: 1;35 2;yajñe kadācidāhūtāstena jāmātaro .khilāḥ ||;
KSS, 1, 1: 1;36 1;varjitas tv aham evaikas tato .pṛcchyata sa tvayā |;
KSS, 1, 1: 1;36 2;kiṁ na bhartā mamāhūtastvayā tātocyatāmiti ||;
KSS, 1, 1: 1;37 1;kapālamālī bhartā te kathamāhūyatāṁ makhe |;
KSS, 1, 1: 1;37 2;ityuvāca giraṁ so .tha tvatkarṇaviṣasūcikām ||;
KSS, 1, 1: 1;38 1;pāpo .yam asmājjātena kiṁ dehena mamāmunā |;
KSS, 1, 1: 1;38 2;iti kopātparityaktaṁ śarīraṁ tatpriye tvayā ||;
KSS, 1, 1: 1;39 1;sa ca dakṣamakhastena manyunā nāśito mayā |;
KSS, 1, 1: 1;39 2;tato jātā himādrestvamabdheścandrakalā yathā ||;
KSS, 1, 1: 1;40 1;atha smara tuṣārādriṁ tapo.rthamahamāgataḥ |;
KSS, 1, 1: 1;40 2;pitā tvāṁ ca niyuṅkte sma śuśrūṣāyai mamātitheḥ ||;
KSS, 1, 1: 1;41 1;tārakāntakamatputraprāptaye prahitaḥ suraiḥ |;
