
AbhidhKo, 1: 1;2 1;prajñāmalā sānucarābhidharmaḥ tatprāptaye yāpi ca yacca tasyārthato.smin samanupraveśāt sa cāśrayo |;
AbhidhKo, 1: 1;3 1;dharmāṇāṁ pravicayamantareṇa nāsti kleśānāṁ yata kleśaiśca bhramati bhavārṇave.tra lokastaddhetorata uditaḥ |;
AbhidhKo, 1: 1;4 1;sāsravānāsravā dharmāḥ saṁskṛtā mārgavarjitāḥ |;
AbhidhKo, 1: 1;4 2;sāsravāḥ āsravāsteṣu yasmāt samanuśerate ||;
AbhidhKo, 1: 1;5 1;anāsravā mārgasatyaṁ trividhaṁ cāpyasaṁskṛtam |;
AbhidhKo, 1: 1;5 2;ākāśaṁ dvau nirodhau ca tatrākāśam anāvṛtiḥ ||;
AbhidhKo, 1: 1;6 1;pratisaṁkhyānirodho yo visaṁyogaḥ pṛthak pṛthak |;
AbhidhKo, 1: 1;6 2;utpādātyantavighno.nyo nirodho.pratisaṁkhyayā ||;
AbhidhKo, 1: 1;7 1;te punaḥ saṁskṛtā dharmā rūpādiskandhapañcakam |;
AbhidhKo, 1: 1;7 2;ta evādhvā kathāvastu saniḥsārāḥ savastukāḥ ||;
AbhidhKo, 1: 1;8 1;ye sāsravā upādānaskandhāste saraṇā api |;
AbhidhKo, 1: 1;8 2;duḥkhaṁ samudayo loko dṛṣṭisthānaṁ bhavaśca te ||;
AbhidhKo, 1: 1;9 1;rūpaṁ pañcendriyāṇyarthāḥ pañcāvijñaptireva ca |;
AbhidhKo, 1: 1;9 2;tadvijñānāśrayā rūpaprasādāścakṣurādayaḥ ||;
AbhidhKo, 1: 1;10 1;rūpaṁ dvidhā viṁśatidhā śabdastvaṣṭavidhaḥ rasaḥ |;
AbhidhKo, 1: 1;10 2;ṣoḍhā caturvidho gandhaḥ spṛśyamekādaśātmakam ||;
AbhidhKo, 1: 1;11 1;vikṣiptācittakasyāpi yo.nubandhaḥ śubhāśubhaḥ |;
AbhidhKo, 1: 1;11 2;mahābhūtānyupādāya sa hyavijñaptirucyate ||;
AbhidhKo, 1: 1;12 1;bhūtāni pṛthividhāturaptejovāyudhātavaḥ |;
AbhidhKo, 1: 1;12 2;dhṛtyādikarmasaṁsiddhāḥ kharasnehoṣṇateraṇāḥ ||;
AbhidhKo, 1: 1;13 1;pṛthivī varṇasaṁsthānamucyate lokasaṁjñayā |;
AbhidhKo, 1: 1;13 2;āpastejaśca vāyustu dhātureva tathāpi ca ||;
AbhidhKo, 1: 1;14 1;indriyārthāsta eveṣṭā daśāyatanadhātavaḥ |;
AbhidhKo, 1: 1;14 2;vedanānubhavaḥ saṁjñā nimittodgrahaṇātmikā ||;
AbhidhKo, 1: 1;15 1;caturbhyo.nye tu saṁskāraskandhaḥ ete punastrayaḥ |;
AbhidhKo, 1: 1;15 2;dharmāyatanadhātvākhyāḥ sahāvijñaptyasaṁskṛtaiḥ ||;
AbhidhKo, 1: 1;16 1;vijñānaṁ prativijñaptiḥ mana āyatanaṁ ca tat |;
AbhidhKo, 1: 1;16 2;dhātavaḥ sapta ca matāḥ ṣaḍ vijñānānyatho manaḥ ||;
AbhidhKo, 1: 1;17 1;ṣaṇṇām anantarātītaṁ vijñānaṁ yaddhi tanmanaḥ |;
AbhidhKo, 1: 1;17 2;ṣaṣṭhāśrayaprasiddhyarthaṁ dhātavo .ṣṭādaśa smṛtāḥ ||;
AbhidhKo, 1: 1;18 1;sarvasaṁgraha ekena skandhenāyatanena ca |;
AbhidhKo, 1: 1;18 2;dhātunā ca svabhāvena parabhāvaviyogataḥ ||;
AbhidhKo, 1: 1;19 1;jātigocaravijñānasāmānyādekadhātutā |;
AbhidhKo, 1: 1;19 2;dvitve.pi cakṣurādīnāṁ śobhārthaṁ tu dvayodbhavaḥ ||;
AbhidhKo, 1: 1;20 1;rāśyāyadvāragotrārthāḥ skandhāyatanadhātavaḥ |;
AbhidhKo, 1: 1;20 2;mohendriyarucitraidhāt tisraḥ skandhādideśanāḥ ||;
AbhidhKo, 1: 1;21 1;vivādamūlasaṁsārahetutvāt kramakāraṇāt |;
AbhidhKo, 1: 1;21 2;caittebhyo vedanāsaṁjñe pṛthakskandhau niveśitau ||;
AbhidhKo, 1: 1;22 1;skandheṣvasaṁskṛtaṁ noktamarthāyogāt kramaḥ punaḥ |;
AbhidhKo, 1: 1;22 2;yathaudārikasaṁkleśabhājanādyarthadhātutaḥ ||;
AbhidhKo, 1: 1;23 1;prāk pañca vārttamānārthyāt bhautikārthyāccatuṣṭayam |;
AbhidhKo, 1: 1;23 2;dūrāśutaravṛttyānyat yathāsthānaṁ kramo.thavā ||;
AbhidhKo, 1: 1;24 1;viśeṣaṇārthaṁ prādhānyād bahudharmāgrasaṁgrahāt |;
AbhidhKo, 1: 1;24 2;ekamāyatanaṁ rūpamekaṁ dharmākhyamucyate ||;
AbhidhKo, 1: 1;25 1;dharmaskandhasahasrāṇi yānyaśītiṁ jagau muniḥ |;
AbhidhKo, 1: 1;25 2;tāni vāṅnāma vetyeṣāṁ rūpasaṁskārasaṁgrahaḥ ||;
AbhidhKo, 1: 1;26 1;śāstrapramāṇā ityeke skandhādīnāṁ kathaikaśaḥ |;
AbhidhKo, 1: 1;26 2;caritapratipakṣastu dharmaskandho.nuvarṇitaḥ ||;
AbhidhKo, 1: 1;27 1;tathānye.pi yathāyogaṁ skandhāyatanadhātavaḥ |;
