JB, 1, 5: 1;1 0;atha paśukāmaḥ sāyaṃ paśuṣu sameteṣv agnihotraṃ juhuyāt ||;
JB, 1, 5: 1;2 0;brahma vā agnihotram ||;"Jaiminīyabrāhmaṇa" JB, 1, 5: 1 5 0;brahma vā agnihotram ||;GOOD;;"Āyurvedadīpikā" ĀVDīp zu Ca, Cik., 1, 80.2: 300 1 6;brahma mokṣaḥ |;PARTLY;+ mokṣa - vai;"Chāndogyopaniṣad" ChāUp, 1, 7: 7 5 5;tad brahma |;PARTLY;+ tad - vai;"Chāndogyopaniṣad" ChāUp, 3, 14: 51 4 3;etad brahma |;PARTLY;+ etad - vai;"Chāndogyopaniṣad" ChāUp, 3, 18: 55 1 4;ākāśo brahma |;PARTLY;+ ākāśa - vai;"Aitareyopaniṣad" AitUp, 3, 3: 12 1 10;prajñānaṃ brahma ||;PARTLY;+ prajñāna - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 2, 6: 12 3 36;parameṣṭhī brahmaṇaḥ |;PARTLY;+ parameṣṭhin - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 2, 6: 12 3 38;brahmaṇe namaḥ ||;PARTLY;+ namas - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 1: 22 3 3;prāṇo vai brahmeti |;PARTLY;+ iti - agnihotra;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 1: 22 4 3;cakṣur vai brahmeti |;PARTLY;+ iti - agnihotra;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 1: 22 5 3;śrotraṃ vai brahmeti |;PARTLY;+ iti - agnihotra;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 1: 22 7 3;hṛdayaṃ vai brahmeti |;PARTLY;+ iti - agnihotra;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 6: 27 3 37;parameṣṭhī brahmaṇaḥ |;PARTLY;+ parameṣṭhin - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 6: 27 3 38;brahma svayambhu |;PARTLY;+ svayambhu - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 6: 27 3 39;brahmaṇe namaḥ ||;PARTLY;+ namas - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 5, 1: 28 1 3;khaṃ brahma |;PARTLY;+ kha - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 5, 3: 30 1 2;etad brahma |;PARTLY;+ etad - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 5, 5: 32 1 3;satyaṃ brahma |;PARTLY;+ satya - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 5, 5: 32 1 4;brahma prajāpatim |;PARTLY;+ prajāpati - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 6, 5: 47 4 13;prajāpatir brahmaṇaḥ |;PARTLY;+ prajāpati - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 6, 5: 47 4 14;brahma svayaṃbhu |;PARTLY;+ svayaṁbhū - vai;"Bṛhadāraṇyakopaniṣad" BĀU, 6, 5: 47 4 15;brahmaṇe namaḥ ||;PARTLY;+ namas - vai;"Taittirīyopaniṣad" TaittUp, 1, 5: 5 1 5;tat brahma |;PARTLY;+ tad - vai;"Atharvaveda Śaunaka)" AVŚ, 10, 5: 453 40 1;brahmābhyāvarte |;PARTLY;+ abhyāvṛt - vai;"Atharvaveda Śaunaka)" AVŚ, 11, 3: 461 35 4;brahmaṇā mukhena |;PARTLY;+ mukha - vai;"Jaiminīyabrāhmaṇa" JB, 1, 18: 11 4 0;ṣoḍaśakalaṃ vai brahma ||;PARTLY;+ kalā - agnihotra;"Jaiminīyabrāhmaṇa" JB, 2, 1: 21 2 0;brahma vai trivṛd brahma rathantaram ||;PARTLY;+ rathaṁtara - agnihotra;"Gopathabrāhmaṇa NEW" GB, 1, 1, 34: 34 15 0;satyena brahma ||;PARTLY;+ satya - vai;"Gopathabrāhmaṇa NEW" GB, 1, 1, 34: 34 16 0;brahmaṇā brāhmaṇam ||;PARTLY;+ brāhmaṇa - vai;"Gopathabrāhmaṇa NEW" GB, 1, 1, 35: 35 11 0;satyena brahma ||;PARTLY;+ satya - vai;"Gopathabrāhmaṇa NEW" GB, 1, 1, 35: 35 12 0;brahmaṇā brāhmaṇam ||;PARTLY;+ brāhmaṇa - vai;"Gopathabrāhmaṇa NEW" GB, 1, 1, 36: 36 11 0;satyena brahma ||;PARTLY;+ satya - vai;"Gopathabrāhmaṇa NEW" GB, 1, 1, 36: 36 12 0;brahmaṇā brāhmaṇam ||;PARTLY;+ brāhmaṇa - vai;"Gopathabrāhmaṇa NEW" GB, 1, 1, 39: 39 20 0;puruṣo brahma ||;PARTLY;+ puruṣa - vai;
JB, 1, 5: 1;3 0;brahmaṇaivaitat paśūn parigṛhṇāti ||;"Jaiminīyabrāhmaṇa" JB, 1, 5: 1 6 0;brahmaṇaivaitat paśūn parigṛhṇāti ||;GOOD;;"Jaiminīyabrāhmaṇa" JB, 1, 5: 1 7 0;sa etān brahmaṇobhayataḥ paśūn parigṛhṇīte ||;PARTLY;+ ubhayatas - eva;
