AKośa, 1: 1;1 1;yasya jñānadayāsindhor agādhasyānaghā guṇāḥ |;
AKośa, 1: 1;1 2;sevyatām akṣayo dhīrāḥ sa śriye cāmṛtāya ca ||;
AKośa, 1: 1;2 1;samāhṛtyānyatantrāṇi saṃkṣiptaiḥ pratisaṃskṛtaiḥ |;
AKośa, 1: 1;2 2;sampūrṇam ucyate vargair nāmaliṅgānuśāsanam ||;
AKośa, 1: 1;3 1;prāyaśo rūpabhedena sāhacaryāc ca kutracit |;
AKośa, 1: 1;3 2;strīpuṃnapuṃsakaṃ jñeyaṃ tadviśeṣavidheḥ kvacit ||;
AKośa, 1: 1;4 1;bhedākhyānāya na dvaṃdvo naikaśeṣo na saṃkaraḥ |;
AKośa, 1: 1;4 2;kṛto .tra bhinnaliṅgānām anuktānāṃ kramād ṛte ||;
AKośa, 1: 1;5 1;triliṅgyāṃ triṣv iti padaṃ mithune tu dvayoriti |;
AKośa, 1: 1;5 2;niṣiddhaliṅgaṃ śeṣārthaṃ tvantāthādi na pūrvabhāk ||;
AKośa, 1: 1;6 1;svaravyayaṃ svarganākatridivatridaśālayāḥ |;
AKośa, 1: 1;6 2;suraloko dyodivau dve striyāṃ klībe triviṣṭapam ||;
AKośa, 1: 1;7 1;amarā nirjarā devāstridaśā vibudhāḥ surāḥ |;
AKośa, 1: 1;7 2;suparvāṇaḥ sumanasas tridiveśā divaukasaḥ ||;
AKośa, 1: 1;8 1;āditeyā diviṣado lekhā aditinandanāḥ |;
AKośa, 1: 1;8 2;ādityā ṛbhavo .svapnā amartyā amṛtāndhasaḥ ||;
AKośa, 1: 1;9 1;barhirmukhāḥ ṛtubhujo gīrvāṇā dānavārayaḥ |;
AKośa, 1: 1;9 2;vṛndārakā daivatāni puṃsi vā devatāḥ striyām ||;
AKośa, 1: 1;10 1;ādityaviśvavasavas tuṣitābhāsvarānilāḥ |;
AKośa, 1: 1;10 2;mahārājikasādhyāśca rudrāś ca gaṇadevatāḥ ||;
AKośa, 1: 1;11 1;vidyādharāpsaroyakṣarakṣogandharvakiṃnarāḥ |;
AKośa, 1: 1;11 2;piśāco guhyakaḥ siddho bhūto .mī devayonayaḥ ||;
AKośa, 1: 1;12 1;asurā daityadaiteyadanujendrāridānavāḥ |;
AKośa, 1: 1;12 2;śukraśiṣyā ditisutāḥ pūrvadevāḥ suradviṣaḥ ||;
AKośa, 1: 1;13 1;sarvajñaḥ sugataḥ buddho dharmarājas tathāgataḥ |;
AKośa, 1: 1;13 2;samantabhadro bhagavān mārajil lokajij jinaḥ ||;
AKośa, 1: 1;14 1;ṣaḍabhijño daśabalo .dvayavādī vināyakaḥ |;
AKośa, 1: 1;14 2;munīndraḥ śrīghanaḥ śāstā muniḥ śākyamunistu yaḥ ||;
AKośa, 1: 1;15 1;sa śākyasiṃhaḥ sarvārthasiddhaḥ śauddhodaniśca saḥ |;
AKośa, 1: 1;15 2;gautamaścārkabandhuśca māyādevīsutaś ca saḥ ||;
AKośa, 1: 1;16 1;brahmātmabhūḥ surajyeṣṭhaḥ parameṣṭhī pitāmahaḥ |;"Sātvatatantra" SātT, 6: 6 209 1;parameṣṭhī surajyeṣṭho brahmā viśvasṛjāṃpatiḥ |;PARTLY;+ viśvasṛjāṁpati - ātmabhū;
AKośa, 1: 1;16 2;hiraṇyagarbho lokeśaḥ svayaṃbhūś caturānanaḥ ||;
AKośa, 1: 1;17 1;dhātābjayonirdruhiṇo viriñciḥ kamalāsanaḥ |;
AKośa, 1: 1;17 2;sraṣṭā prajāpatirvedhā vidhātā viśvasṛg vidhiḥ ||;
AKośa, 1: 1;18 1;nābhijanmāṇḍajaḥ pūrvo nidhanaḥ kamalodbhavaḥ |;
AKośa, 1: 1;18 2;sadānando rajomūrtiḥ satyako haṃsavāhanaḥ ||;
AKośa, 1: 1;19 1;viṣṇurnārāyaṇaḥ kṛṣṇo vaikuṇṭho viṣṭaraśravāḥ |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 398 1;viṣṇurnārāyaṇaḥ kṛṣṇo vaikuṇṭho viṣṭaraśravāḥ |;GOOD;;
AKośa, 1: 1;19 2;dāmodaro hṛṣīkeśaḥ keśavo mādhavaḥ svabhūḥ ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 398 2;dāmodaro hṛṣīkeśaḥ keśavo mādhavaḥ svabhūḥ ||;PARTLY;+ viṣṭaraśravas - svabhū;
AKośa, 1: 1;20 1;daityāriḥ puṇḍarīkākṣo govindo garuḍadhvajaḥ |;
AKośa, 1: 1;20 2;pītāmbaro .cyutaḥ śārṅgī viṣvakseno janārdanaḥ ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 399 1;pītāmbaro.cyutaḥ śārṅgī viṣvakseno janārdanaḥ |;GOOD;;
AKośa, 1: 1;21 1;upendra indrāvarajaścakrapāṇiścaturbhujaḥ |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 399 2;upendra indrāvarajaścakrapāṇiścaturbhujaḥ ||;GOOD;;
AKośa, 1: 1;21 2;padmanābho madhuripurvāsudevastrivikramaḥ ||;
AKośa, 1: 1;22 1;devakīnandanaḥ śauriḥ śrīpatiḥ puruṣottamaḥ |;
AKośa, 1: 1;22 2;vanamālī balidhvaṃsī kaṃsārātir adhokṣajaḥ ||;
AKośa, 1: 1;23 1;viśvambharaḥ kaiṭabhajidvidhuḥ śrīvatsalāñchanaḥ |;
AKośa, 1: 1;23 2;purāṇapuruṣo yajñapuruṣo narakāntakaḥ ||;
AKośa, 1: 1;24 1;jalaśāyī viśvarūpo mukundo muramardanaḥ |;
AKośa, 1: 1;24 2;vasudevo .sya janakaḥ sa evānakadundubhiḥ ||;
AKośa, 1: 1;25 1;balabhadraḥ pralambaghno baladevo .cyutāgrajaḥ |;
AKośa, 1: 1;25 2;revatīramaṇo rāmaḥ kāmapālo halāyudhaḥ ||;
AKośa, 1: 1;26 1;nīlāmbaro rauhiṇeyas tālāṅko musalī halī |;
AKośa, 1: 1;26 2;saṃkarṣaṇaḥ sīrapāṇiḥ kālindībhedano balaḥ ||;
AKośa, 1: 1;27 1;madano manmatho māraḥ pradyumno mīnaketanaḥ |;
AKośa, 1: 1;27 2;kandarpo darpako .naṅgaḥ kāmaḥ pañcaśaraḥ smaraḥ ||;
AKośa, 1: 1;28 1;śambarārirmanasijaḥ kusumeṣurananyajaḥ |;
AKośa, 1: 1;28 2;puṣpadhanvā ratipatir makaradhvaja ātmabhūḥ ||;
AKośa, 1: 1;29 1;aravindamaśokaṃ ca cūtaṃ ca navamallikā |;
AKośa, 1: 1;29 2;nīlotpalaṃ ca pañcaite pañcabāṇasya sāyakāḥ ||;
AKośa, 1: 1;30 1;unmādanastāpanaśca śoṣaṇaḥ stambhanastathā |;
AKośa, 1: 1;30 2;sammohanaś ca kāmaś ca pañca bāṇāḥ prakīrtitāḥ ||;
AKośa, 1: 1;31 1;brahmasūr viśvaketuḥ syād aniruddha uṣāpatiḥ |;
AKośa, 1: 1;31 2;lakṣmīḥ padmālayā padmā kamalā śrīr haripriyā ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 400 1;lakṣmī padmālayā padmā kamalā śrīr haripriyā |;GOOD;;
AKośa, 1: 1;32 1;indirā lokamātā mā kṣīrodatanayā ramā |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 400 2;indirā lokamātā mā kṣīrābdhitanayā ramā ||;PARTLY;+ kṣīrābdhitanayā - mā;
AKośa, 1: 1;32 2;bhārgavī lokajananī kṣīrasāgarakanyakā ||;
AKośa, 1: 1;33 1;śaṅkho lakṣmīpateḥ pāñcajanyaścakraṃ sudarśanaḥ |;
AKośa, 1: 1;33 2;kaumodakī gadā khaḍgo nandakaḥ kaustubho maṇiḥ ||;
AKośa, 1: 1;34 1;cāpaḥ śārṅgaṃ murāres tu śrīvatso lāñchanaṃ smṛtam |;
AKośa, 1: 1;34 2;aśvāśca śaibyasugrīvameghapuṣpabalāhakāḥ ||;
AKośa, 1: 1;35 1;sārathirdāruko mantrī hy uddhavaś cānujo gadaḥ |;
AKośa, 1: 1;35 2;garutmāngaruḍastārkṣyo vainateyaḥ khageśvaraḥ ||;
AKośa, 1: 1;36 1;nāgāntako viṣṇurathaḥ suparṇaḥ pannagāśanaḥ |;
AKośa, 1: 1;36 2;śambhurīśaḥ paśupatiḥ śivaḥ śūlī maheśvaraḥ ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 391 2;śambhur īśaḥ paśupatiḥ śivaḥ śūlī maheśvaraḥ ||;GOOD;;
AKośa, 1: 1;37 1;īśvaraḥ śarva īśānaḥ śaṃkaraścandraśekharaḥ |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 392 1;īśvaraḥ śarvaḥ īśānaḥ śaṃkaraś candraśekharaḥ |;GOOD;;
AKośa, 1: 1;37 2;bhūteśaḥ khaṇḍaparaśur girīśo giriśo mṛḍaḥ ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 392 2;bhūteśaḥ khaṇḍaparaśurgirīśo giriśo mṛḍaḥ ||;GOOD;;
AKośa, 1: 1;38 1;mṛtyuṃjayaḥ kṛttivāsāḥ pinākī pramathādhipaḥ |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 393 1;mṛtyuṃjayaḥ kṛttivāsāḥ pinākī pramathādhipaḥ |;GOOD;;
AKośa, 1: 1;38 2;ugraḥ kapardī śrīkaṇṭhaḥ śitikaṇṭhaḥ kapālabhṛt ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 393 2;ugraḥ kapardī śrīkaṇṭhaḥ śitikaṇṭhaḥ kapālabhṛt ||;GOOD;;
AKośa, 1: 1;39 1;vāmadevo mahādevo virūpākṣastrilocanaḥ |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 394 1;vāmadevo mahādevo virūpākṣastrilocanaḥ |;GOOD;;
AKośa, 1: 1;39 2;kṛśānuretāḥ sarvajño dhūrjaṭir nīlalohitaḥ ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 394 2;kṛśānuretāḥ sarvajño dhūrjaṭir nīlalohitaḥ ||;GOOD;;
AKośa, 1: 1;40 1;haraḥ smaraharo bhargas tryambakas tripurāntakaḥ |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 395 1;haraḥ smaraharo bhargas tryambakastripurāntakaḥ |;GOOD;;
AKośa, 1: 1;40 2;gaṅgādharo .ndhakaripuḥ kratudhvaṃsī vṛṣadhvajaḥ ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 395 2;gaṅgādharo.ndhakaripuḥ kratudhvaṃsī vṛṣadhvajaḥ ||;GOOD;;
AKośa, 1: 1;41 1;vyomakeśo bhavo bhīmaḥ sthāṇū rudra umāpatiḥ |;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 396 1;vyomakeśo bhavo bhīmaḥ sthāṇū rudra umāpatiḥ |;PARTLY;+ vṛṣadhvaja - umāpati;
AKośa, 1: 1;41 2;ahirbudhnyo .ṣṭamūrtiś ca gajāriś ca mahānaṭaḥ ||;
AKośa, 1: 1;42 1;kapardo .sya jaṭājūṭaḥ pināko .jagavaṃ dhanuḥ |;
AKośa, 1: 1;42 2;pramathāḥ syuḥ pāriṣadā brāhmītyādyās tu mātaraḥ ||;
AKośa, 1: 1;43 1;vibhūtir bhūtir aiśvaryam aṇimādikam aṣṭadhā |;
AKośa, 1: 1;43 2;aṇimā mahimā caiva garimā laghimā tathā ||;"Vetālapañcaviṃśatikā" VetPV, 1: 1 31 2;aṇimā mahimā caiva laghimā garimā tathā |;GOOD;;"Liṅgapurāṇa" LiPur, 1, 34: 34 20 2;aṇimā garimā caiva laghimā prāptireva ca ||;PARTLY;+ prāpti - mahiman;"Liṅgapurāṇa" LiPur, 1, 34: 34 21 3;aṇimā garimā caiva laghimā prāptireva ca ||;PARTLY;+ prāpti - mahiman;"Liṅgapurāṇa" LiPur, 1, 88: 88 9 1;aṇimā laghimā caiva mahimā prāptireva ca |;PARTLY;+ prāpti - gariman;
AKośa, 1: 1;44 1;prāptiḥ prākāmyam īśitvaṃ vaśitvaṃ cāṣṭa siddhayaḥ |;"Vetālapañcaviṃśatikā" VetPV, 1: 1 31 3;prāptiḥ prākāmyam īśitvaṃ vaśitvaṃ cāṣṭa siddhayaḥ ||;GOOD;;
AKośa, 1: 1;44 2;umā kātyāyanī gaurī kālī haimavatīśvarī ||;"Aṣṭāṅganighaṇṭu" AṣṭNigh, 1: 1 396 2;umā kātyāyanī gaurī kālī haimavatīśvarī ||;PARTLY;+  ;
AKośa, 1: 1;45 1;śivā bhavānī rudrāṇī śarvāṇī sarvamaṅgalā |;
