Bhairavastava, 1: 1;1 1;vyāptacarācarabhāvaviśeṣaṃ cinmayam ekam anantam anādim |;
Bhairavastava, 1: 1;1 2;bhairavanātham anāthaśaraṇyaṃ tvanmayacittatayā hṛdi vande ||;
Bhairavastava, 1: 1;2 1;tvanmayam etad aśeṣam idānīṃ bhāti mama tvadanugrahaśaktyā |;
Bhairavastava, 1: 1;2 2;tvaṃ ca maheśa sadaiva mamātmā svātmamayaṃ mama tena samastam ||;
Bhairavastava, 1: 1;3 1;svātmani viśvagaye tvayi nāthe tena na saṃsṛṣṭibhītikathāsti |;
Bhairavastava, 1: 1;3 2;satsv api durdharaduḥkhavimohatrāsavidhāyiṣu karmagaṇeṣu ||;
Bhairavastava, 1: 1;4 1;antaka māṃ prati mā dṛśam enaṃ krodhakarālatamāṃ vinidhehi |;
Bhairavastava, 1: 1;4 2;śaṅkarasevanacintanadhīro bhīṣaṇabhairavaśaktimayo .smi ||;
Bhairavastava, 1: 1;5 1;ittham upoḍhabhavanmayasaṃviddīdhitidāritabhūritamisraḥ |;
Bhairavastava, 1: 1;5 2;mṛtyuyamāntakakarmapiśācair nātha namo .stu na jātu bibhemi ||;
Bhairavastava, 1: 1;6 1;proditasatyavibodhamarīciprekṣitaviśvapadārthasatattvaḥ |;
Bhairavastava, 1: 1;6 2;bhāvaparāmṛtanirbharapūrṇe tvayy aham ātmani nirvṛtim emi ||;
Bhairavastava, 1: 1;7 1;mānasagocaram eti yadaiva kleśadaśā tanutāpavidhātrī |;
Bhairavastava, 1: 1;7 2;nātha tadaiva mama tvadabhedastotraparāmṛtavṛṣṭir udeti ||;
Bhairavastava, 1: 1;8 1;śaṅkara satyam idaṃ vratadānasnānatapo bhavatāpavidāri |;
Bhairavastava, 1: 1;8 2;tāvakaśāstraparāmṛtacintā syandati cetasi nirvṛtidhārām ||;
Bhairavastava, 1: 1;9 1;nṛtyati gāyati hṛṣyati gāḍhaṃ saṃvid iyaṃ mama bhairavanātha |;
Bhairavastava, 1: 1;9 2;tvāṃ priyam āpya sudarśanam ekam durlabham anyajanaiḥ samayajñam ||;
Bhairavastava, 1: 1;10 1;vasurasapauṣe kṛṣṇadaśamyām abhinavaguptaḥ stavam imam akarot |;
Bhairavastava, 1: 1;10 2;yena vibhur bhavamarusantāpaṃ śamayati janasya jhaṭiti dayāluḥ ||;
Bhairavastava, 1: 1;11 1;samāptaṃ stavam idam abhinavākhyaṃ padyanavakam ||;
