Āsapt, 1: 1;1 1;pāṇigrahe pulakitaṃ vapur aiśaṃ bhūtibhūṣitaṃ jayati |;
Āsapt, 1: 1;1 2;aṅkurita iva manobhūr yasmin bhasmāvaśeṣo .pi ||;
Āsapt, 1: 1;2 1;mā vama saṃvṛṇu viṣam idam iti sātaṅkaṃ pitāmahenoktaḥ |;
Āsapt, 1: 1;2 2;prātar jayati salajjaḥ kajjalamalinādharaḥ śambhuḥ ||;
Āsapt, 1: 1;3 1;jayati priyāpadānte garalagraiveyakaḥ smarārātiḥ |;
Āsapt, 1: 1;3 2;viṣamaviśikhe viśann iva śaraṇaṃ galabaddhakaravālaḥ ||;
Āsapt, 1: 1;4 1;jayati lalāṭakaṭākṣaḥ śaśimauleḥ pakṣmalaḥ priyāgraṇatau |;
Āsapt, 1: 1;4 2;dhanuṣi smareṇa nihitaḥ sakaṇṭakaḥ ketakeṣur iva ||;
Āsapt, 1: 1;5 1;jayati jaṭākiñjalkaṃ gaṅgāmadhu muṇḍavalayabījamayam |;
Āsapt, 1: 1;5 2;galagaralapaṅkasambhavam ambhoruham ānanaṃ śambhoḥ ||;
Āsapt, 1: 1;6 1;sandhyāsalilāñjalim api kaṅkaṇaphaṇipīyamānam avijānan |;
Āsapt, 1: 1;6 2;gaurīmukhārpitamanā vijayāhasitaḥ śivo jayati ||;
Āsapt, 1: 1;7 1;pratibimbitagaurīmukhavilokanotkampaśithilakaragalitaḥ |;
Āsapt, 1: 1;7 2;svedabharapūryamāṇaḥ śambhoḥ salilāñjalir jayati ||;
Āsapt, 1: 1;8 1;praṇayakupitapriyāpadalākṣāsandhyānubandhamadhurenduḥ |;
Āsapt, 1: 1;8 2;tadvalayakanakanikaṣagrāvagrīvaḥ śivo jayati ||;
Āsapt, 1: 1;9 1;pūrṇanakhendur dviguṇitamañjīrā premaśṛṅkhalā jayati |;
Āsapt, 1: 1;9 2;haraśaśilekhā gaurīcaraṇāṅgulimadhyagulpheṣu ||;
Āsapt, 1: 1;10 1;śrīkarapihitaṃ cakṣuḥ sukhayatu vaḥ puṇḍarīkanayanasya |;
Āsapt, 1: 1;10 2;jaghanam ivekṣitum āgatam abjanibhaṃ nābhisuṣireṇa ||;
Āsapt, 1: 1;11 1;śyāmaṃ śrīkucakuṅkumapiñjaritam uro muradviṣo jayati |;
Āsapt, 1: 1;11 2;dinamukhanabha iva kaustubhavibhākaro yad vibhūṣayati ||;
Āsapt, 1: 1;12 1;pratibimbitapriyātanu sakaustubhaṃ jayati madhubhido vakṣaḥ |;
Āsapt, 1: 1;12 2;puruṣāyitam abhyasyati lakṣmīr yad vīkṣya mukuram iva ||;
Āsapt, 1: 1;13 1;kelicalāṅgulilambhitalakṣmīnābhir muradviṣaś caraṇaḥ |;
Āsapt, 1: 1;13 2;sa jayati yena kṛtā śrīr anurūpā padmanābhasya ||;
Āsapt, 1: 1;14 1;romāvalī murāreḥ śrīvatsaniṣevitāgrabhāgā vaḥ |;
Āsapt, 1: 1;14 2;unnālanābhinalinacchāyevottāpam apaharatu ||;
Āsapt, 1: 1;15 1;ādāya saptatantrocitāṃ vipañcīm iva trayīṃ gāyan |;
Āsapt, 1: 1;15 2;madhuraṃ turaṅgavadanocitaṃ harir jayati hayamūrdhā ||;
Āsapt, 1: 1;16 1;sa jayati mahābāho jalanidhijaṭhare ciraṃ nimagnāpi |;
Āsapt, 1: 1;16 2;yenāntrair iva saha phaṇigaṇair balād uddhṛtā dharaṇī ||;
Āsapt, 1: 1;17 1;brahmāṇḍakumbhakāraṃ bhujagākāraṃ janārdanaṃ naumi |;
Āsapt, 1: 1;17 2;sphāre yatphaṇacakre dharā śarāvaśriyaṃ vahati ||;
Āsapt, 1: 1;18 1;caṇḍījaṅghākāṇḍaḥ śirasā caraṇaspṛśi priye jayati |;
Āsapt, 1: 1;18 2;śaṅkaraparyantajito vijayastambhaḥ smarasyeva ||;
Āsapt, 1: 1;19 1;unnālanābhipaṅkeruha iva yenāvabhāti śambhur api |;
Āsapt, 1: 1;19 2;jayati puruṣāyitāyās tadānanaṃ śailakanyāyāḥ ||;
Āsapt, 1: 1;20 1;aṅkanilīnagajānanaśaṅkākulabāhuleyahṛtavasanau |;
Āsapt, 1: 1;20 2;sasmitaharakarakalitau himagiritanayāstanau jayataḥ ||;
