KauṣUp, 1: 1;1 1;citro ha vai gārgyāyaṇir yakṣyamāṇa āruṇiṃ vavre |;
KauṣUp, 1: 1;1 2;sa ha putraṃ śvetaketuṃ prajighāya yājayeti |;"Śāṅkhāyanāraṇyaka" ŚāĀr, 3, 1: 27 2 0;sa ha putraṃ śvetaketuṃ prajighāya yājayeti ||;PARTLY;+ vṛ - prahi;
KauṣUp, 1: 1;1 3;taṃ hāsīnaṃ papraccha |;"Mahābhārata" MBh, 3, 191: 489 9 5;taṃ pṛccheti ||;PARTLY;+ iti - ha;"Mahābhārata" MBh, 3, 191: 489 11 1;so .smābhiḥ pṛṣṭaḥ |;PARTLY;+ mad - ha;"Chāndogyopaniṣad" ChāUp, 1, 10: 10 2 2;taṃ hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 1, 10: 10 11 3;te ha samāratās tūṣṇīm āsāṃcakrire ||;PARTLY;+ tūṣṇīm - pracch;"Chāndogyopaniṣad" ChāUp, 1, 11: 11 2 1;sa hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 2: 58 1 2;taṃ hābhyuvāda ||;PARTLY;+ abhivad - ās;"Chāndogyopaniṣad" ChāUp, 4, 2: 58 4 1;taṃ hābhyuvāda |;PARTLY;+ abhivad - ās;"Chāndogyopaniṣad" ChāUp, 4, 2: 58 5 3;tasmai hovāca ||;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 3: 59 6 1;sa hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 3: 59 8 1;tasmai u ha daduḥ |;PARTLY;+ dā - ās;"Chāndogyopaniṣad" ChāUp, 4, 4: 60 4 2;sa hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 4: 60 5 1;taṃ hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 5: 61 2 3;tasmai hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 6: 62 3 3;tasmai ha uvāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 7: 63 1 3;tasmai hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 8: 64 3 3;tasmai hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 10: 66 5 1;sa hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 10: 66 5 4;te hocuḥ |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 14: 70 1 1;te hocuḥ |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 4, 14: 70 3 5;tasmai hovāca ||;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 1: 74 7 2;tān hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 3: 76 6 4;taṃ hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 3: 76 6 6;sa hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 3: 76 7 2;taṃ hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 3: 76 7 6;tasmai hovāca ||;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 11: 84 2 1;te ha saṃpādayāṃcakruḥ |;PARTLY;+ sampāday - ās;"Chāndogyopaniṣad" ChāUp, 5, 11: 84 2 4;taṃ hābhyājagmuḥ ||;PARTLY;+ abhyāgam - ās;"Chāndogyopaniṣad" ChāUp, 5, 11: 84 3 1;sa ha saṃpādayāṃcakāra |;PARTLY;+ sampāday - ās;"Chāndogyopaniṣad" ChāUp, 5, 11: 84 4 1;tān hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 11: 84 4 4;taṃ hābhyājagmuḥ ||;PARTLY;+ abhyāgam - ās;"Chāndogyopaniṣad" ChāUp, 5, 11: 84 6 1;te hocuḥ |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 11: 84 7 1;tān hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 5, 18: 91 1 1;tān hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 6, 7: 104 4 1;sa hāśa |;PARTLY;+ aś - ās;"Chāndogyopaniṣad" ChāUp, 6, 7: 104 5 1;taṃ hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 6, 13: 110 1 3;taṃ hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 7, 1: 114 1 4;sa hovāca ||;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 8, 9: 147 3 5;tasmai hovāca ||;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 8, 10: 148 3 4;sa hovāca |;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 8, 10: 148 4 12;tasmai hovāca ||;PARTLY;+ vac - ās;"Chāndogyopaniṣad" ChāUp, 8, 11: 149 3 9;tasmai hovāca ||;PARTLY;+ vac - ās;"Daśakumāracarita" DKCar, 2, 4: 9 4 0;tatpṛccheyamenam ||;PARTLY;+ enad - ha;"Śatapathabrāhmaṇa" ŚpBr, 5, 1, 1: 7 24 1;taddhaike |;PARTLY;+ eka - ās;"Śatapathabrāhmaṇa" ŚpBr, 5, 1, 1: 7 25 1;taddhaike |;PARTLY;+ eka - ās;"Bṛhadāraṇyakopaniṣad" BĀU, 2, 1: 7 15 8;sa hottasthau ||;PARTLY;+ utthā - ās;"Bṛhadāraṇyakopaniṣad" BĀU, 3, 1: 13 2 4;tā hodācakāra |;PARTLY;+ udākṛ - ās;"Bṛhadāraṇyakopaniṣad" BĀU, 3, 9: 21 28 1;tān haitaiḥ ślokaiḥ papraccha |;PARTLY;+ śloka - ās;"Bṛhadāraṇyakopaniṣad" BĀU, 4, 5: 26 6 1;sa hovāca |;PARTLY;+ vac - ās;"Śāṅkhāyanāraṇyaka" ŚāĀr, 3, 5: 31 28 0;tasmin brahmāste ||;PARTLY;+ brahman - ha;"Śāṅkhāyanāraṇyaka" ŚāĀr, 3, 5: 31 30 0;taṃ brahmā pṛcchati ||;PARTLY;+ brahman - ha;"Śāṅkhāyanāraṇyaka" ŚāĀr, 11, 1: 127 6 0;tā hoccakramuḥ ||;PARTLY;+ utkram - ās;"Śāṅkhāyanāraṇyaka" ŚāĀr, 11, 1: 127 9 0;tā hopasasṛje ||;PARTLY;+ upasṛj - ās;"Muṇḍakopaniṣad" MuṇḍUp, 2, 1: 1 4 1;tasmai sa hovāca |;PARTLY;+ vac - ās;"Kauṣītakyupaniṣad" KauṣUp, 1: 1 5 28;tasmin brahmāste |;PARTLY;+ brahman - ha;"Divyāvadāna" Divyāv, 2: 2 120 0;tābhiḥ sā pṛṣṭā tayā samākhyātam ||;PARTLY;+ samākhyā - ha;"Jaiminīyabrāhmaṇa" JB, 1, 14: 7 3 0;te hājagmuḥ ||;PARTLY;+ āgam - ās;"Jaiminīyabrāhmaṇa" JB, 1, 14: 7 5 0;tān ha provāca ||;PARTLY;+ pravac - ās;"Gopathabrāhmaṇa NEW" GB, 1, 1, 23: 23 8 0;sa hovāca ||;PARTLY;+ vac - ās;"Gopathabrāhmaṇa NEW" GB, 1, 1, 32: 32 2 0;taṃ ha papraccha ||;PARTLY;+ bhū - ās;"Gopathabrāhmaṇa NEW" GB, 1, 2, 5: 44 3 0;sa hovāca ||;PARTLY;+ vac - ās;
KauṣUp, 1: 1;1 4;gautamasya putrāsti saṃvṛtaṃ loke yasmin mā dhāsyasyanyatamo vādhvā tasya |;
KauṣUp, 1: 1;1 5;māloke dhāsyasīti |;"Rājanighaṇṭu" RājNigh, 23: 23 103 1;iti prastāvato vaidyasyopayuktatayā mayā |;PARTLY;+ prastāva - aloka;"Pañcārthabhāṣya" PABh zu PāśupSūtra, 1, 9: 9 219 0;mayi tiṣṭhatīti ||;PARTLY;+ sthā - aloka;"Pañcārthabhāṣya" PABh zu PāśupSūtra, 4, 24: 122 3 0;asmākamityarthaḥ ||;PARTLY;+ artha - aloka;"Kauśikasūtradārilabhāṣya" KDār, 2: 1 18 7;ahaṃ bhūpatiḥ iti ||;PARTLY;+ bhūpati - aloka;"Khādiragṛhyasūtra" KhGṛS, 2, 4: 6 26 0;suśravas suśravasaṃ suśravasaṃ meti ||;PARTLY;+ suśravas - aloka;"Maitrāyaṇīsaṃhitā" MS, 3, 1, 1: 20 33 0;prajā adhīyanteti ||;PARTLY;+ prajā - mad;
KauṣUp, 1: 1;1 6;sa hovāca nāham etad veda |;"Bṛhadāraṇyakopaniṣad" BĀU, 6, 2: 44 5 1;sa hovāca pratijñato ma eṣa varaḥ |;PARTLY;+ vara - na;"Śāṅkhāyanāraṇyaka" ŚāĀr, 3, 1: 27 6 0;sa hovāca aham apyetan na veda ||;PARTLY;+ api ;"Kauṣītakyupaniṣad" KauṣUp, 1: 1 1 9;sa hovācāham apyetanna veda |;PARTLY;+ api ;
KauṣUp, 1: 1;1 7;hantācāryaṃ pṛcchānīti |;"Mahābhārata" MBh, 3, 191: 489 9 5;taṃ pṛccheti ||;PARTLY;+ tad - hanta;"Chāndogyopaniṣad" ChāUp, 1, 10: 10 3 3;hantānupānam iti |;PARTLY;+ anupāna - ācārya;"Bṛhadāraṇyakopaniṣad" BĀU, 3, 8: 20 1 4;pṛccha gārgīti ||;PARTLY;+ gārgī - hanta;"Bṛhadāraṇyakopaniṣad" BĀU, 3, 8: 20 2 3;pṛccha gārgīti ||;PARTLY;+ gārgī - hanta;
KauṣUp, 1: 1;1 8;sa ha pitaram āsādya papracchetīti māprākṣīt kathaṃ pratibravāṇīti |;"Śāṅkhāyanāraṇyaka" ŚāĀr, 3, 1: 27 5 0;sa ha pitaram āsādya papraccha itīti māprākṣīt kathaṃ pratibravāṇīti ||;GOOD;;
KauṣUp, 1: 1;1 9;sa hovācāham apyetanna veda |;"Śāṅkhāyanāraṇyaka" ŚāĀr, 3, 1: 27 6 0;sa hovāca aham apyetan na veda ||;GOOD;;"Kauṣītakyupaniṣad" KauṣUp, 1: 1 1 6;sa hovāca nāham etad veda |;PARTLY;+ iti - api;
KauṣUp, 1: 1;1 10;sadasyeva vayaṃ svādhyāyam adhītya harāmahe yan naḥ pare dadati |;
KauṣUp, 1: 1;1 11;ehyubhau gamiṣyāva iti |;"Śāṅkhāyanāraṇyaka" ŚāĀr, 3, 1: 27 8 0;ehyubhau gamiṣyāva iti ||;GOOD;;"Nibandhasaṃgraha" NiSaṃ zu Su, Sū., 14, 3.4: -1 5 0;śabdādiṣu gacchet ityarthaḥ ||;PARTLY;+ śabda - e;"Āyurvedadīpikā" ĀVDīp zu Ca, Śār., 1, 151.2: 276 6 0;gatā iti mokṣaṃ gatāḥ ||;PARTLY;+ mokṣa - e;"Mahābhārata" MBh, 1, 3: 3 26 3;vatsaihīti ||;PARTLY;+ vatsa - ubh;"Mahābhārata" MBh, 1, 3: 3 54 3;vatsaihīti ||;PARTLY;+ vatsa - ubh;"Tantrākhyāyikā" TAkhy, 1: 1 48 1;ity ādiśya gataḥ ||;PARTLY;+ ādiś - e;"Divyāvadāna" Divyāv, 6: 6 21 0;gacchāmi paryupāsitumiti ||;PARTLY;+ paryupās - e;"Divyāvadāna" Divyāv, 19: 19 305 1;gṛhītvā gaccheti ||;PARTLY;+ grah - e;"Divyāvadāna" Divyāv, 19: 19 392 1;gaccha nivedayeti ||;PARTLY;+ niveday - e;"Divyāvadāna" Divyāv, 19: 19 434 1;gacchāmi pravrajāmīti ||;PARTLY;+ pravraj - e;"Divyāvadāna" Divyāv, 19: 19 572 1;gaccha kṣamayeti ||;PARTLY;+ kṣamay - e;
